;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9
2021-08-01T04:00:00;3417.350036588776;978.3394846382026;24392.236052676137;16453.907583575594;978.3394846382026;1956.6789692764053;41134.76895893897;1956.6789692764053;34612.76910071973
2021-08-01T05:00:00;2024.8342035185312;1638.0808126198249;23016.20297361009;9749.20172064478;1638.0808126198249;3276.1616252396498;24373.00430161195;3276.1616252396498;41959.333022990744
2021-08-01T06:00:00;1818.4190662666429;1712.8503549380116;43454.196086227814;8755.351059802353;1712.8503549380116;3425.700709876023;21888.37764950588;3425.700709876023;41812.10729308551
2021-08-01T07:00:00;2387.338501701849;1628.9486547794356;33840.73311029761;11494.59278597187;1628.9486547794356;3257.8973095588713;28736.481964929662;3257.8973095588713;63091.13278872152
2021-08-01T08:00:00;2239.505946260496;1387.9167637796613;29134.75924908395;10782.806407920909;1387.9167637796613;2775.8335275593226;26957.016019802264;2775.8335275593226;54305.028396266025
2021-08-01T09:00:00;1503.095370883757;1438.3148598613093;23123.87533945231;7237.1258598106815;1438.3148598613093;2876.6297197226186;18092.8146495267;2876.6297197226186;36397.47211545981
2021-08-01T10:00:00;2023.4581026035191;1364.1160774081466;24025.754880864573;9742.5760495725;1364.1160774081466;2728.232154816293;24356.440123931246;2728.232154816293;31107.16088753185
2021-08-01T11:00:00;2099.536824619215;1324.1628868564435;23253.279742436975;10108.881007425854;1324.1628868564435;2648.325773712887;25272.202518564627;2648.325773712887;29387.89153052744
2021-08-01T12:00:00;1832.1800754167687;1329.870485506687;25672.450604341317;8821.60777052518;1329.870485506687;2659.740971013374;22054.019426312952;2659.740971013374;26505.538907271697
2021-08-01T13:00:00;1945.9049867503093;1221.4261111520645;19982.60815249607;9369.172158427416;1221.4261111520645;2442.852222304129;23422.93039606854;2442.852222304129;26341.954762932546
2021-08-01T14:00:00;2076.929452444009;1252.8179037284024;14935.836436093756;10000.030696952635;1252.8179037284024;2505.6358074568047;25000.07674238158;2505.6358074568047;27204.04320359985
2021-08-01T15:00:00;2409.454409264552;1135.812131398415;13537.083500015135;11601.076785347841;1135.812131398415;2271.62426279683;29002.6919633696;2271.62426279683;27333.274677627767
2021-08-01T16:00:00;2607.3180622588625;1118.6893354476852;11874.582658616608;12553.753633098228;1118.6893354476852;2237.3786708953703;31384.38408274556;2237.3786708953703;23106.260387904254
2021-08-01T17:00:00;1035.0244739344726;1198.5957165510913;14985.22742959936;4983.451170795609;1198.5957165510913;2397.1914331021826;12458.627926989022;2397.1914331021826;33793.21253758061
2021-08-01T18:00:00;1551.1606099866967;1261.3793017037674;15542.357836342539;7468.551085121131;1261.3793017037674;2522.758603407535;18671.377712802827;2522.758603407535;26008.243108480692
2021-08-01T19:00:00;1098.9148735600575;1298.4786929303489;14244.362527015342;5291.071613437313;1298.4786929303489;2596.9573858606977;13227.679033593282;2596.9573858606977;35415.96724942493
2021-08-01T20:00:00;2106.2207433492763;1411.8316021241808;15816.971760233677;10141.062838348367;1411.8316021241808;2823.6632042483616;25352.657095870916;2823.6632042483616;39597.17797873348
2021-08-01T21:00:00;1938.5330175627423;1351.9018162966256;14997.081268040702;9333.67749196876;1351.9018162966256;2703.803632593251;23334.19372992189;2703.803632593251;35157.50430136909
2021-08-01T22:00:00;1761.8023429061245;1279.9860733035607;14200.898452730411;8482.752021399858;1279.9860733035607;2559.9721466071214;21206.880053499644;2559.9721466071214;31705.87885581312
2021-08-01T23:00:00;2039.5781418936667;888.9584897753926;15004.983827001599;9820.1910535621;888.9584897753926;1777.9169795507853;24550.477633905233;1777.9169795507853;25478.230480821865
2021-08-02T00:00:00;2514.683064433044;682.9380692995086;16723.43726368457;12107.733273196138;682.9380692995086;1365.8761385990172;30269.333182990336;1365.8761385990172;15493.766275279782
2021-08-02T01:00:00;2928.1252002537876;686.1279354275582;20183.45876651586;14098.380593814527;686.1279354275582;1372.2558708551164;35245.95148453632;1372.2558708551164;14264.537083495155
2021-08-02T02:00:00;3413.3102128370365;632.0228984094884;17491.95029055106;16434.45658032647;632.0228984094884;1264.045796818977;41086.14145081616;1264.045796818977;16565.489776752172
2021-08-02T03:00:00;3051.040429822116;701.8932353296485;20355.888881013394;14690.194662106485;701.8932353296485;1403.786470659297;36725.486655266206;1403.786470659297;29895.264828611656
2021-08-02T04:00:00;2955.8065226152494;1050.5701405572067;28374.46016579271;14231.661034814162;1050.5701405572067;2101.1402811144135;35579.1525870354;2101.1402811144135;38493.02109761222
2021-08-02T05:00:00;2881.524074993893;1759.0884824604966;26669.571682714453;13874.004805526152;1759.0884824604966;3518.176964920993;34685.01201381537;3518.176964920993;42690.89014810791
2021-08-02T06:00:00;2145.9373757280573;1839.2645407174311;50931.97329019181;10332.291068320277;1839.2645407174311;3678.5290814348623;25830.727670800683;3678.5290814348623;55529.31592692814
2021-08-02T07:00:00;2904.253234180599;1753.1994988394824;39129.07485677129;13983.441497906588;1753.1994988394824;3506.398997678965;34958.603744766464;3506.398997678965;68001.36977393512
2021-08-02T08:00:00;3166.59090389978;1490.4036047517166;33711.80026619978;15246.548796554498;1490.4036047517166;2980.807209503433;38116.37199138624;2980.807209503433;53558.78277965223
2021-08-02T09:00:00;3399.2155945704194;1545.8582005162684;26732.377353557924;16366.593603487203;1545.8582005162684;3091.716401032537;40916.484008718;3091.716401032537;36774.15465116129
2021-08-02T10:00:00;3276.046407916205;1466.1115473150323;27771.52572569537;15773.556778855802;1466.1115473150323;2932.2230946300647;39433.8919471395;2932.2230946300647;34497.1702151257
2021-08-02T11:00:00;2663.1209811328135;1423.1710417451359;26826.014899179096;12822.434353602435;1423.1710417451359;2846.3420834902718;32056.08588400608;2846.3420834902718;28582.146736552037
2021-08-02T12:00:00;2377.9271736839837;1429.305399683693;29711.64999411464;11449.27898440437;1429.305399683693;2858.610799367386;28623.197461010914;2858.610799367386;29744.607211791263
2021-08-02T13:00:00;2052.7351252082713;1312.7525988511168;22926.353700443502;9883.539491743526;1312.7525988511168;2625.5051977022335;24708.84872935881;2625.5051977022335;26782.81542657203
2021-08-02T14:00:00;2436.0833463516437;1346.4915675131783;16991.788766379406;11729.290186137541;1346.4915675131783;2692.9831350263566;29323.22546534385;2692.9831350263566;30525.287589860607
2021-08-02T15:00:00;2130.6999505749586;1220.7372297727675;15457.046555222556;10258.925687953504;1220.7372297727675;2441.474459545535;25647.31421988376;2441.474459545535;30051.058500550942
2021-08-02T16:00:00;2289.42312925307;1202.3341559570974;13326.221431696757;11023.14840010737;1202.3341559570974;2404.668311914195;27557.871000268424;2404.668311914195;25406.352654712926
2021-08-02T17:00:00;1984.039733476384;1288.2151670968904;17014.62719214067;9552.78390192333;1288.2151670968904;2576.4303341937807;23881.95975480833;2576.4303341937807;34967.97526768944
2021-08-02T18:00:00;1994.8329096264958;1355.693104421013;17962.421861233073;9604.751046349793;1355.693104421013;2711.386208842026;24011.87761587448;2711.386208842026;35507.26105517156
2021-08-02T19:00:00;2294.2483138848843;1395.5664310216312;16330.616340590854;11046.380770556849;1395.5664310216312;2791.1328620432623;27615.951926392114;2791.1328620432623;43197.647586503816
2021-08-02T20:00:00;2943.108668321001;1516.904031046281;18243.3344980966;14170.523217841854;1516.904031046281;3033.808062092562;35426.30804460464;3033.808062092562;42454.631612639554
2021-08-02T21:00:00;2610.0439501828528;1447.4017556024346;17288.68830127582;12566.87827865818;1447.4017556024346;2894.803511204869;31417.195696645445;2894.803511204869;36628.63308945977
2021-08-02T22:00:00;2296.4069491149066;1390.0455088769302;16312.345599981843;11056.774199442143;1390.0455088769302;2780.0910177538603;27641.935498605348;2780.0910177538603;38828.576698712204
2021-08-02T23:00:00;2279.8997385323833;949.9053267854927;17099.12936745734;10977.295037378139;949.9053267854927;1899.8106535709853;27443.237593445345;1899.8106535709853;23237.225376173756
2021-08-03T00:00:00;741.4561091219076;613.3483874260303;15581.231712603065;3569.9738587351108;613.3483874260303;1226.6967748520606;8924.934646837775;1226.6967748520606;16810.01981893332
2021-08-03T01:00:00;1382.660893144755;617.6498776453461;19099.921470905003;6657.256152178451;617.6498776453461;1235.2997552906922;16643.140380446126;1235.2997552906922;14253.495971470546
2021-08-03T02:00:00;2594.759968084062;568.4033293652304;16508.788462345045;12493.288735219556;568.4033293652304;1136.8066587304609;31233.221838048885;1136.8066587304609;17237.27448933121
2021-08-03T03:00:00;1974.1885664082242;623.5506398692793;19149.419858942274;9505.35235678034;623.5506398692793;1247.1012797385586;23763.38089195085;1247.1012797385586;30384.110822721974
2021-08-03T04:00:00;2648.6983208498873;1093.1851361217587;19653.012154625856;12752.99191520316;1093.1851361217587;2186.3702722435173;31882.47978800789;2186.3702722435173;46852.67711408321
2021-08-03T05:00:00;2485.8740210245687;1453.0213371606767;31317.41490080108;11969.023064192364;1453.0213371606767;2906.0426743213534;29922.55766048091;2906.0426743213534;41314.12579249091
2021-08-03T06:00:00;2792.459169593729;1655.6325559525512;47042.83756986055;13445.173779525363;1655.6325559525512;3311.2651119051025;33612.9344488134;3311.2651119051025;56453.64989191773
2021-08-03T07:00:00;2951.246503307677;1492.286222239559;44499.05084551016;14209.705386296226;1492.286222239559;2984.572444479118;35524.26346574055;2984.572444479118;85633.04262761613
2021-08-03T08:00:00;5553.968265666944;1359.5466458563142;31255.00388979756;26741.32868654454;1359.5466458563142;2719.0932917126283;66853.32171636134;2719.0932917126283;52814.98101861112
2021-08-03T09:00:00;5810.315613739038;1389.7122247020286;25196.83161480065;27975.593695780553;1389.7122247020286;2779.424449404057;69938.98423945137;2779.424449404057;37696.469443957976
2021-08-03T10:00:00;5546.342885234353;1318.0207210467652;26180.343064063025;26704.613891869107;1318.0207210467652;2636.0414420935303;66761.53472967276;2636.0414420935303;35108.4268093347
2021-08-03T11:00:00;4143.497161532741;1279.417603693931;25325.9578444631;19950.171518490977;1279.417603693931;2558.835207387862;49875.428796227425;2558.835207387862;29522.597307001637
2021-08-03T12:00:00;3745.855999562643;1284.932334744336;27952.600566180237;18035.60296085717;1284.932334744336;2569.864669488672;45089.007402142925;2569.864669488672;30716.80913163836
2021-08-03T13:00:00;3060.468864209785;1180.1524447866432;21828.78912443824;14735.590827676744;1180.1524447866432;2360.3048895732863;36838.977069191846;2360.3048895732863;27740.03478870225
2021-08-03T14:00:00;2219.2099817789704;1210.4834655638701;16683.10887238936;10685.0850974543;1210.4834655638701;2420.9669311277403;26712.712743635744;2420.9669311277403;31630.853959292865
2021-08-03T15:00:00;1634.9712751054763;1097.4314790305705;14776.34488104042;7872.0839171745165;1097.4314790305705;2194.862958061141;19680.20979293629;2194.862958061141;30968.959428922364
2021-08-03T16:00:00;884.7684060755972;1080.8872858793557;13145.050179638058;4259.996029252876;1080.8872858793557;2161.7745717587113;10649.990073132185;2161.7745717587113;26549.325051527812
2021-08-03T17:00:00;766.1264575802891;1158.093520585024;16452.83376282464;3688.75701797917;1158.093520585024;2316.187041170048;9221.892544947921;2316.187041170048;36015.467462064626
2021-08-03T18:00:00;829.9329497294672;1218.7555621394774;16965.034473819054;3995.973461660398;1218.7555621394774;2437.511124278955;9989.933654150991;2437.511124278955;36505.75970678353
2021-08-03T19:00:00;608.909055131875;1254.601313967109;15516.668597771837;2931.7843395238424;1254.601313967109;2509.202627934218;7329.460848809605;2509.202627934218;44108.79158738857
2021-08-03T20:00:00;962.1435898768856;1366.1091758062955;17404.06365467141;4632.543210518338;1366.1091758062955;2732.218351612591;11581.358026295844;2732.218351612591;43210.50615331432
2021-08-03T21:00:00;1004.756009941363;1309.0868567451093;16362.445402060925;4837.714121939895;1309.0868567451093;2618.1737134902187;12094.285304849738;2618.1737134902187;37906.59469169464
2021-08-03T22:00:00;724.4111410961166;1243.6821464873074;15416.595769783433;3487.9054941664876;1243.6821464873074;2487.3642929746147;8719.763735416218;2487.3642929746147;39461.521524945965
2021-08-03T23:00:00;908.3173750585979;951.2911061948408;13074.030753323706;4373.379953985842;951.2911061948408;1902.5822123896817;10933.449884964602;1902.5822123896817;19874.34634842637
2021-08-04T00:00:00;1203.6707291398839;605.5926450956639;15085.510203016434;5795.451658821664;605.5926450956639;1211.1852901913278;14488.629147054158;1211.1852901913278;17593.36729206802
2021-08-04T01:00:00;1809.0572138706525;600.6846452704851;17842.791505500983;8710.275474192033;600.6846452704851;1201.3692905409703;21775.688685480076;1201.3692905409703;17691.014689478536
2021-08-04T02:00:00;1833.7560496161034;780.3719722034174;16228.72145073887;8829.195794447905;780.3719722034174;1560.7439444068348;22072.989486119768;1560.7439444068348;8946.521893784633
2021-08-04T03:00:00;1874.7794377426674;679.049042479172;15747.25771561272;9026.715811353586;679.049042479172;1358.098084958344;22566.789528383957;1358.098084958344;32449.24030500659
2021-08-04T04:00:00;2318.404448878768;1059.5826289246959;24962.94022276301;11162.688087194067;1059.5826289246959;2119.1652578493918;27906.720217985163;2119.1652578493918;50894.49696069054
2021-08-04T05:00:00;1873.2953875262026;1347.8458186568596;34637.81611605783;9019.570384385419;1347.8458186568596;2695.691637313719;22548.925960963552;2695.691637313719;43170.251110354824
2021-08-04T06:00:00;2640.65535302542;943.5356997249149;50519.75641836884;12714.266514566838;943.5356997249149;1887.0713994498299;31785.666286417094;1887.0713994498299;55616.927128561416
2021-08-04T07:00:00;2767.753653706946;1496.9399466795112;41815.23144498686;13326.221295626037;1496.9399466795112;2993.8798933590224;33315.55323906509;2993.8798933590224;78000.0676211972
2021-08-04T08:00:00;5283.218770614866;1340.9746189016096;30892.155515913437;25437.720006664174;1340.9746189016096;2681.949237803219;63594.30001666043;2681.949237803219;51113.36181695549
2021-08-04T09:00:00;4889.839459664791;1373.749151067525;24905.673611096026;23543.6714724601;1373.749151067525;2747.49830213505;58859.17868115026;2747.49830213505;37324.87587226295
2021-08-04T10:00:00;4588.047247787975;1304.2191535441598;25859.056646070494;22090.597859719877;1304.2191535441598;2608.4383070883196;55226.49464929969;2608.4383070883196;32664.7380096367
2021-08-04T11:00:00;3993.685136093802;1265.1732882682936;24836.74157853391;19228.85435897016;1265.1732882682936;2530.3465765365872;48072.135897425396;2530.3465765365872;27652.7328011691
2021-08-04T12:00:00;3701.2212398633374;1270.6266214073812;27634.321607747082;17820.69485860125;1270.6266214073812;2541.2532428147624;44551.73714650313;2541.2532428147624;28987.80842438536
2021-08-04T13:00:00;3001.5975663870495;1167.0132917647193;20868.377488573453;14452.136430752462;1167.0132917647193;2334.0265835294385;36130.34107688115;2334.0265835294385;25701.4684287761
2021-08-04T14:00:00;2167.7733519075846;1197.0066240297003;14762.059896378825;10437.427249925408;1197.0066240297003;2394.0132480594007;26093.56812481352;2394.0132480594007;29412.069530375902
2021-08-04T15:00:00;1484.05021646485;1085.213294678407;13701.567087730915;7145.426968164093;1085.213294678407;2170.426589356814;17863.567420410232;2170.426589356814;28848.071631539275
2021-08-04T16:00:00;671.0027050158931;1068.8532952611445;11879.640442473823;3230.7537648913367;1068.8532952611445;2137.706590522289;8076.884412228342;2137.706590522289;24519.598204945316
2021-08-04T17:00:00;624.9971483054825;1145.1999592083694;15451.380221999958;3009.245528878249;1145.1999592083694;2290.3999184167387;7523.1138221956235;2290.3999184167387;34183.323396952044
2021-08-04T18:00:00;740.2230472552893;1205.1866237383313;16626.406253981833;3564.036894192134;1205.1866237383313;2410.3732474766625;8910.092235480333;2410.3732474766625;34654.724625830415
2021-08-04T19:00:00;877.2856851045073;1226.127422992427;16870.31959997086;4223.968113466147;1226.127422992427;2452.254845984854;10559.920283665362;2452.254845984854;41759.41457535454
2021-08-04T20:00:00;795.0269016775984;1346.9732853546057;16808.811017069274;3827.9073043736216;1346.9732853546057;2693.9465707092113;9569.768260934054;2693.9465707092113;41878.948458391555
2021-08-04T21:00:00;854.3889103361923;1283.8782209353633;16030.409295521715;4113.724383100186;1283.8782209353633;2567.7564418707266;10284.310957750464;2567.7564418707266;35865.21563855741
2021-08-04T22:00:00;659.3423104579549;1233.7620893871497;15163.98667085638;3174.611124427191;1233.7620893871497;2467.5241787742993;7936.5278110679765;2467.5241787742993;38102.68789991228
2021-08-04T23:00:00;1147.38282450111;837.9046368207902;15574.397387803121;5524.435821672011;837.9046368207902;1675.8092736415804;13811.089554180026;1675.8092736415804;23565.010716466597
2021-08-05T00:00:00;1469.603893390578;672.701860297738;16262.331834642115;7075.870597806486;672.701860297738;1345.403720595476;17689.676494516218;1345.403720595476;18792.65687334064
2021-08-05T01:00:00;2031.0716538411446;878.5963767174561;18062.88620561448;9779.233888864772;878.5963767174561;1757.1927534349122;24448.084722161922;1757.1927534349122;9750.906868242784
2021-08-05T02:00:00;2120.6316680134873;852.5414496837664;17570.887590871076;10210.448771916792;852.5414496837664;1705.0828993675327;25526.121929791974;1705.0828993675327;10101.93951549952
2021-08-05T03:00:00;2137.6275791821286;753.6539126628772;17037.602379086267;10292.28093680284;753.6539126628772;1507.3078253257545;25730.7023420071;1507.3078253257545;34138.811391796924
2021-08-05T04:00:00;2637.741305697672;1174.8954306587225;26890.190023050327;12700.235916322126;1174.8954306587225;2349.790861317445;31750.589790805312;2349.790861317445;53169.03581429111
2021-08-05T05:00:00;2127.9845090155236;1503.4298826974843;37196.930234469844;10245.851339704372;1503.4298826974843;3006.8597653949687;25614.628349260925;3006.8597653949687;45375.401888328335
2021-08-05T06:00:00;2990.7982121724917;1156.354017467306;53725.331250045456;14400.139540089773;1156.354017467306;2312.708034934612;36000.34885022443;2312.708034934612;58274.965228934605
2021-08-05T07:00:00;3139.542569492371;1670.5449728345009;44541.35710816858;15116.31607533364;1670.5449728345009;3341.0899456690017;37790.7901883341;3341.0899456690017;80733.96308473451
2021-08-05T08:00:00;6020.168705011403;1488.7058192807715;33439.84990370203;28985.997468573416;1488.7058192807715;2977.411638561543;72464.99367143353;2977.411638561543;53942.01679511909
2021-08-05T09:00:00;5627.575210853502;1525.3039028350709;26899.36482239286;27095.73249670205;1525.3039028350709;3050.6078056701417;67739.33124175512;3050.6078056701417;39198.645610335996
2021-08-05T10:00:00;5317.188889865911;1451.5624000443709;27918.914399331996;25601.279840095125;1451.5624000443709;2903.1248000887417;64003.19960023779;2903.1248000887417;34628.12962736692
2021-08-05T11:00:00;4655.7948148139;1423.9320588179457;27065.6580604763;22416.789849103963;1423.9320588179457;2847.8641176358915;56041.974622759895;2847.8641176358915;29474.332124461143
2021-08-05T12:00:00;3598.4321710456793;1431.3849798066526;29850.209660935478;17325.784527256972;1431.3849798066526;2862.769959613305;43314.46131814243;2862.769959613305;32052.11732199296
2021-08-05T13:00:00;3451.7369661362036;1296.687066327832;22349.811198413656;16619.47428139653;1296.687066327832;2593.374132655664;41548.68570349133;2593.374132655664;26745.85109351102
2021-08-05T14:00:00;2481.8851841299215;1330.0131357895282;15578.80928362331;11949.817553218141;1330.0131357895282;2660.0262715790564;29874.543883045346;2660.0262715790564;30749.041585964158
2021-08-05T15:00:00;1661.0188361976839;1205.79778597775;14464.071163505381;7997.498100211069;1205.79778597775;2411.5955719555;19993.745250527674;2411.5955719555;30007.972663977704
2021-08-05T16:00:00;668.9879928082108;1187.6199299077336;12265.5598710506;3221.0532987062;1187.6199299077336;2375.2398598154673;8052.633246765499;2375.2398598154673;25290.30663190606
2021-08-05T17:00:00;1105.095841092915;1273.661781972478;19595.07769581772;5320.831827484405;1273.661781972478;2547.323563944956;13302.07956871101;2547.323563944956;37649.13786436432
2021-08-05T18:00:00;1025.78158897259;1337.6478353389352;18338.13018589051;4938.948391349508;1337.6478353389352;2675.2956706778705;12347.370978373767;2675.2956706778705;38301.56217845766
2021-08-05T19:00:00;918.5024333691113;1343.9494921098744;18189.039696574328;4422.4191236290535;1343.9494921098744;2687.898984219749;11056.047809072634;2687.898984219749;44286.84610340086
2021-08-05T20:00:00;824.482499244714;1493.9773975410758;17950.494913668437;3969.730551918992;1493.9773975410758;2987.9547950821516;9924.326379797483;2987.9547950821516;44315.212377926655
2021-08-05T21:00:00;1617.1428669396323;1496.158740269478;17943.613814161534;7786.243433413043;1496.158740269478;2992.317480538956;19465.60858353261;2992.317480538956;41397.031886085264
2021-08-05T22:00:00;1385.2270294327855;1277.9032817221487;17434.412450650878;6669.611623194893;1277.9032817221487;2555.8065634442974;16674.029057987234;2555.8065634442974;36042.897569341054
2021-08-05T23:00:00;1121.4890603761435;949.1870511226863;17668.369833885507;5399.762142551801;949.1870511226863;1898.3741022453726;13499.405356379499;1898.3741022453726;22935.905846264886
2021-08-06T00:00:00;964.9278314102471;878.1426861031761;21791.568134725443;4645.94881790119;878.1426861031761;1756.2853722063521;11614.87204475297;1756.2853722063521;23770.0975598321
2021-08-06T01:00:00;2112.6937170905553;879.4848083421182;22090.744376432252;10172.229008213786;879.4848083421182;1758.9696166842364;25430.57252053446;1758.9696166842364;26845.215864101858
2021-08-06T02:00:00;3480.0176329401615;814.7471474049064;21049.6647191924;16755.64045489708;814.7471474049064;1629.4942948098128;41889.10113724269;1629.4942948098128;25120.960082559628
2021-08-06T03:00:00;3806.840654947896;858.1687492530363;19023.85249956331;18329.232783082465;858.1687492530363;1716.3374985060725;45823.08195770615;1716.3374985060725;35218.21757877913
2021-08-06T04:00:00;3576.0076114319445;1554.3354494290502;25388.391022689422;17217.814425413068;1554.3354494290502;3108.6708988581004;43044.536063532665;3108.6708988581004;40091.879328648465
2021-08-06T05:00:00;2235.9570386776218;2218.449112604445;32869.138662856196;10765.71907511448;2218.449112604445;4436.89822520889;26914.29768778619;4436.89822520889;38170.17475579585
2021-08-06T06:00:00;3740.714225320224;2373.266860284776;43801.81666137111;18010.846270060345;2373.266860284776;4746.533720569552;45027.11567515084;4746.533720569552;58624.69657243565
2021-08-06T07:00:00;4013.6000213182915;2132.790134413134;56011.695476499845;19324.74084338437;2132.790134413134;4265.580268826268;48311.85210846091;4265.580268826268;84420.11044709514
2021-08-06T08:00:00;8116.79068922891;1886.6291261177378;48840.85685801144;39080.84405925032;1886.6291261177378;3773.2582522354755;97702.11014812575;3773.2582522354755;55565.217776388505
2021-08-06T09:00:00;7411.035799746476;1982.3934952846128;36303.62825375056;35682.76496174229;1982.3934952846128;3964.7869905692255;89206.91240435571;3964.7869905692255;51238.938814310335
2021-08-06T10:00:00;6936.113953779991;1896.6555687263053;31650.968136085856;33396.10422190367;1896.6555687263053;3793.3111374526106;83490.26055475915;3793.3111374526106;32100.090626897207
2021-08-06T11:00:00;5864.835320802657;1854.3392440161279;31039.199677707795;28238.095989049838;1854.3392440161279;3708.6784880322557;70595.23997262458;3708.6784880322557;31814.669601834663
2021-08-06T12:00:00;4556.476677455146;1859.6287846049008;32184.923939670214;21938.591409969224;1859.6287846049008;3719.2575692098017;54846.47852492305;3719.2575692098017;33615.167985962085
2021-08-06T13:00:00;3917.0005826456077;1701.4952055107117;30650.136403739292;18859.632434960335;1701.4952055107117;3402.9904110214234;47149.08108740083;3402.9904110214234;33316.06239120476
2021-08-06T14:00:00;2859.13007364808;1735.6798484202386;21001.367209320444;13766.181836083351;1735.6798484202386;3471.359696840477;34415.45459020836;3471.359696840477;37022.625839962195
2021-08-06T15:00:00;2374.6092298324184;1576.2041470871081;19070.80841193881;11433.303699193126;1576.2041470871081;3152.4082941742163;28583.259247982805;3152.4082941742163;36019.74237518764
2021-08-06T16:00:00;1676.3202275660099;1547.7037866013359;16812.89982542506;8071.171466058566;1547.7037866013359;3095.4075732026718;20177.928665146417;3095.4075732026718;35806.65407565464
2021-08-06T17:00:00;1353.1539666436772;1665.0210599582829;23802.622781893664;6515.18576532141;1665.0210599582829;3330.0421199165658;16287.96441330352;3330.0421199165658;44234.394069111026
2021-08-06T18:00:00;1269.200826724674;1741.4430792109908;25310.57836789572;6110.96694348917;1741.4430792109908;3482.8861584219817;15277.417358722925;3482.8861584219817;45620.44548533941
2021-08-06T19:00:00;1067.3171418014813;1728.5744953905453;28998.62988561783;5138.934386451579;1728.5744953905453;3457.1489907810906;12847.33596612894;3457.1489907810906;45540.293005698564
2021-08-06T20:00:00;1830.8183834242116;1962.340610067476;23512.837722661956;8815.051475746206;1962.340610067476;3924.681220134952;22037.628689365505;3924.681220134952;39106.59031062434
2021-08-06T21:00:00;2047.786207824684;1948.445697476075;23934.09933654509;9859.71137100774;1948.445697476075;3896.89139495215;24649.278427519344;3896.89139495215;47446.35807032857
2021-08-06T22:00:00;1710.7547277868712;1674.494863997875;18143.764541896624;8236.967207862714;1674.494863997875;3348.98972799575;20592.41801965678;3348.98972799575;39994.13240225718
2021-08-06T23:00:00;1290.2272029657315;1249.7526495561694;17523.946498539906;6212.205051316484;1249.7526495561694;2499.505299112339;15530.51262829121;2499.505299112339;31873.31775766942
2021-08-07T00:00:00;555.7518746397884;737.5103681100438;16770.252955782085;2675.8423593767584;737.5103681100438;1475.0207362200877;6689.605898441894;1475.0207362200877;17288.01652386796
2021-08-07T01:00:00;920.1327869972793;741.0850525977867;15375.66748200952;4430.268974431344;741.0850525977867;1482.1701051955733;11075.67243607836;1482.1701051955733;13996.961641477727
2021-08-07T02:00:00;1301.0764680982918;683.0957264632925;18062.26490659515;6264.442253806589;683.0957264632925;1366.191452926585;15661.105634516472;1366.191452926585;23549.0035134648
2021-08-07T03:00:00;1698.4882735500069;753.8612397484229;18168.98281432069;8177.90650227781;753.8612397484229;1507.7224794968458;20444.76625569453;1507.7224794968458;30265.367997813548
2021-08-07T04:00:00;1718.7421736135143;1134.300346249493;24368.982424316975;8275.425280361364;1134.300346249493;2268.600692498986;20688.56320090341;2268.600692498986;42961.510261852585
2021-08-07T05:00:00;1319.3428359125764;1896.701110051968;26737.498318109017;6352.391432171666;1896.701110051968;3793.402220103936;15880.97858042916;3793.402220103936;42943.36773218119
2021-08-07T06:00:00;3488.4976749570774;1986.7963987152625;41311.22734788973;16796.470286830372;1986.7963987152625;3973.592797430525;41991.17571707592;3973.592797430525;47119.77806253527
2021-08-07T07:00:00;4236.566955807366;1890.6109068506287;33885.52594333702;20398.285342776202;1890.6109068506287;3781.2218137012574;50995.7133569405;3781.2218137012574;70599.83996324881
2021-08-07T08:00:00;5083.823560333145;1593.0515221764836;35097.75848740381;24477.668994196618;1593.0515221764836;3186.103044352967;61194.17248549155;3186.103044352967;57947.23977042108
2021-08-07T09:00:00;4694.551172663961;1664.0156290442665;25756.31522474897;22603.394535048697;1664.0156290442665;3328.031258088533;56508.48633762173;3328.031258088533;42970.58152668828
2021-08-07T10:00:00;3730.1248098268634;1585.835955340114;23707.953054133555;17959.860195462672;1585.835955340114;3171.671910680228;44899.650488656676;3171.671910680228;32257.417755732222
2021-08-07T11:00:00;2993.507500507811;1541.3509928259814;20253.60835163896;14413.184261704271;1541.3509928259814;3082.701985651963;36032.960654260685;3082.701985651963;33233.485852053025
2021-08-07T12:00:00;2800.5275835475713;1542.4101586001275;23871.656252392142;13484.021698562377;1542.4101586001275;3084.820317200255;33710.05424640594;3084.820317200255;33418.53965470121
2021-08-07T13:00:00;1801.9345949024064;1416.634222920289;15408.822560137845;8675.981382863438;1416.634222920289;2833.268445840578;21689.95345715859;2833.268445840578;25949.260188989756
2021-08-07T14:00:00;1193.2765046761665;1453.0430464065576;19832.95329788587;5745.405392885246;1453.0430464065576;2906.086092813115;14363.513482213111;2906.086092813115;29585.023135136405
2021-08-07T15:00:00;1380.4831136743787;1317.3374315941003;15843.982960572079;6646.770547321082;1317.3374315941003;2634.6748631882006;16616.926368302706;2634.6748631882006;24517.81459791705
2021-08-07T16:00:00;1557.4681282480174;1297.4780733288624;14034.959010195487;7498.920617490453;1297.4780733288624;2594.9561466577247;18747.30154372613;2594.9561466577247;33520.137820861
2021-08-07T17:00:00;1068.1566173679585;1390.1550785666388;13195.721095072322;5142.976305845725;1390.1550785666388;2780.3101571332777;12857.440764614312;2780.3101571332777;37337.32606372155
