Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-02T12:00:00;29.46714765057786;25.492970143404015;85.0;59.50793584843939;0.27522241800973796;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T13:00:00;29.654122942160267;25.699701290808388;85.0;58.85695616578886;0.2700720507984475;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T14:00:00;29.87962260728247;25.93430630078413;85.0;58.5350157037505;0.26881541962165345;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T15:00:00;30.156293309065894;26.215367748378835;85.0;58.35565571409802;0.269478196139771;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T16:00:00;31.31372189978064;27.394199852959932;85.0;57.52008198400438;0.2713126024261254;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T17:00:00;32.337189893648116;28.418564302457995;85.0;57.349641920268425;0.27845320862961565;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T18:00:00;33.16161125125173;29.2350361936112;85.0;57.48913565039959;0.28700013297121973;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T19:00:00;33.21052329316916;29.261748645242108;85.0;58.18633859630023;0.2948969680680577;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T20:00:00;32.81231229966816;28.84480211761194;85.0;58.835947371791235;0.29859500057043165;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T21:00:00;30.284573435973247;26.292020870450113;85.0;59.86991754465066;0.2869315186554781;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T22:00:00;26.062845505690944;22.103973019100923;85.0;59.48586771538703;0.24321577300354671;1.1639806822860312;2.5;3.6639806822860312
2021-01-02T23:00:00;20.131273451182324;16.19471415396928;85.0;59.6695068846596;0.1892249125863568;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T00:00:00;17.13965637948495;13.240122080511053;85.0;58.85989493094456;0.15611530847957286;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T01:00:00;18.335892582039946;14.519582748334365;85.0;56.12386779028992;0.15118675445534482;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T02:00:00;20.536679848198737;16.69752016058452;85.0;56.47352999038219;0.17140871886686226;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T03:00:00;21.89806815849401;18.031584387461397;85.0;57.13691391968274;0.1871230536701201;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T04:00:00;25.65302468150571;21.778133132523056;85.0;57.003728677722506;0.21816701763944923;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T05:00:00;35.081747832343034;31.153812420015885;85.0;57.253118233601015;0.3010355243973366;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T06:00:00;35.17024394566119;31.215861918940394;85.0;58.09449504746942;0.31123250133695074;1.1639806822860312;2.5;3.6639806822860312
