;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9;strombedarf_hast_ges_W_1;strombedarf_hast_ges_W_2;strombedarf_hast_ges_W_3;strombedarf_hast_ges_W_4;strombedarf_hast_ges_W_5;strombedarf_hast_ges_W_6;strombedarf_hast_ges_W_7;strombedarf_hast_ges_W_8;strombedarf_hast_ges_W_9
2021-08-03T15:00:00;1634.9712751054763;1097.4314790305705;16652.48520940763;7872.0839171745165;1097.4314790305705;2194.862958061141;19680.20979293629;2194.862958061141;12489.363907055724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T16:00:00;884.7684060755972;1080.8872858793557;9011.53006188108;4259.996029252876;1080.8872858793557;2161.7745717587113;10649.990073132185;2161.7745717587113;6758.647546410811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T17:00:00;766.1264575802891;1158.093520585024;7803.139845725168;3688.75701797917;1158.093520585024;2316.187041170048;9221.892544947921;2316.187041170048;5852.354884293875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T18:00:00;829.9329497294672;1218.7555621394774;8453.02078428161;3995.973461660398;1218.7555621394774;2437.511124278955;9989.933654150991;2437.511124278955;6339.765588211208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T19:00:00;608.909055131875;1254.601313967109;6201.851487454281;2931.7843395238424;1254.601313967109;2509.202627934218;7329.460848809605;2509.202627934218;4651.388615590711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T20:00:00;962.1435898768856;1366.1091758062955;9799.610637634943;4632.543210518338;1366.1091758062955;2732.218351612591;11581.358026295844;2732.218351612591;7349.70797822621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T21:00:00;1004.756009941363;1309.0868567451093;10233.626027180548;4837.714121939895;1309.0868567451093;2618.1737134902187;12094.285304849738;2618.1737134902187;7675.219520385412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T22:00:00;724.4111410961166;1243.6821464873074;7378.261622275261;3487.9054941664876;1243.6821464873074;2487.3642929746147;8719.763735416218;2487.3642929746147;5533.696216706446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-03T23:00:00;908.3173750585979;951.2911061948408;9251.380671893126;4373.379953985842;951.2911061948408;1902.5822123896817;10933.449884964602;1902.5822123896817;6938.535503919846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T00:00:00;1203.6707291398839;605.5926450956639;12259.609278276594;5795.451658821664;605.5926450956639;1211.1852901913278;14488.629147054158;1211.1852901913278;9194.706958707446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T01:00:00;1809.0572138706525;600.6846452704851;18425.582733867755;8710.275474192033;600.6846452704851;1201.3692905409703;21775.688685480076;1201.3692905409703;13819.187050400817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T02:00:00;1833.7560496161034;780.3719722034174;18677.144949793645;8829.195794447905;780.3719722034174;1560.7439444068348;22072.989486119768;1560.7439444068348;14007.858712345234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T03:00:00;1874.7794377426674;679.049042479172;19094.97575478643;9026.715811353586;679.049042479172;1358.098084958344;22566.789528383957;1358.098084958344;14321.231816089821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T04:00:00;2318.404448878768;1059.5826289246959;23613.378645987443;11162.688087194067;1059.5826289246959;2119.1652578493918;27906.720217985163;2119.1652578493918;17710.03398449059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T05:00:00;1873.2953875262026;1347.8458186568596;19079.860428507614;9019.570384385419;1347.8458186568596;2695.691637313719;22548.925960963552;2695.691637313719;14309.89532138071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T06:00:00;2640.65535302542;943.5356997249149;26895.563780814464;12714.266514566838;943.5356997249149;1887.0713994498299;31785.666286417094;1887.0713994498299;20171.67283561085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T07:00:00;2767.753653706946;1496.9399466795112;28190.08350997815;13326.221295626037;1496.9399466795112;2993.8798933590224;33315.55323906509;2993.8798933590224;21142.562632483612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T08:00:00;5283.218770614866;1340.9746189016096;53810.56155255883;25437.720006664174;1340.9746189016096;2681.949237803219;63594.30001666043;2681.949237803219;40357.92116441912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T09:00:00;4889.839459664791;1373.749151067525;49803.92042251176;23543.6714724601;1373.749151067525;2747.49830213505;58859.17868115026;2747.49830213505;37352.94031688382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T10:00:00;4588.047247787975;1304.2191535441598;46730.110857099746;22090.597859719877;1304.2191535441598;2608.4383070883196;55226.49464929969;2608.4383070883196;35047.5831428248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T11:00:00;3993.685136093802;1265.1732882682936;40676.422682436874;19228.85435897016;1265.1732882682936;2530.3465765365872;48072.135897425396;2530.3465765365872;30507.317011827654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T12:00:00;3701.2212398633374;1270.6266214073812;37697.6237393488;17820.69485860125;1270.6266214073812;2541.2532428147624;44551.73714650313;2541.2532428147624;28273.2178045116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T13:00:00;3001.5975663870495;1167.0132917647193;30571.82706505328;14452.136430752462;1167.0132917647193;2334.0265835294385;36130.34107688115;2334.0265835294385;22928.870298789963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T14:00:00;2167.7733519075846;1197.0066240297003;22079.17302868836;10437.427249925408;1197.0066240297003;2394.0132480594007;26093.56812481352;2394.0132480594007;16559.379771516273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T15:00:00;1484.05021646485;1085.213294678407;15115.326278808656;7145.426968164093;1085.213294678407;2170.426589356814;17863.567420410232;2170.426589356814;11336.494709106493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T16:00:00;671.0027050158931;1068.8532952611445;6834.286810347057;3230.7537648913367;1068.8532952611445;2137.706590522289;8076.884412228342;2137.706590522289;5125.715107760295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T17:00:00;624.9971483054825;1145.1999592083694;6365.711695703989;3009.245528878249;1145.1999592083694;2290.3999184167387;7523.1138221956235;2290.3999184167387;4774.283771777991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T18:00:00;740.2230472552893;1205.1866237383313;7539.308814637204;3564.036894192134;1205.1866237383313;2410.3732474766625;8910.092235480333;2410.3732474766625;5654.481610977903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T19:00:00;877.2856851045073;1226.127422992427;8935.317163101463;4223.968113466147;1226.127422992427;2452.254845984854;10559.920283665362;2452.254845984854;6701.487872326096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T20:00:00;795.0269016775984;1346.9732853546057;8097.4962207903545;3827.9073043736216;1346.9732853546057;2693.9465707092113;9569.768260934054;2693.9465707092113;6073.122165592765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T21:00:00;854.3889103361923;1283.8782209353633;8702.1092719427;4113.724383100186;1283.8782209353633;2567.7564418707266;10284.310957750464;2567.7564418707266;6526.581953957025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T22:00:00;659.3423104579549;1233.7620893871497;6715.523532442134;3174.611124427191;1233.7620893871497;2467.5241787742993;7936.5278110679765;2467.5241787742993;5036.6426493316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-04T23:00:00;1147.38282450111;837.9046368207902;11686.306545844636;5524.435821672011;837.9046368207902;1675.8092736415804;13811.089554180026;1675.8092736415804;8764.729909383477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T00:00:00;1469.603893390578;672.701860297738;14968.187803052182;7075.870597806486;672.701860297738;1345.403720595476;17689.676494516218;1345.403720595476;11226.140852289138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T01:00:00;2031.0716538411446;878.5963767174561;20686.8409187524;9779.233888864772;878.5963767174561;1757.1927534349122;24448.084722161922;1757.1927534349122;15515.130689064297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T02:00:00;2120.6316680134873;852.5414496837664;21599.026248285514;10210.448771916792;852.5414496837664;1705.0828993675327;25526.121929791974;1705.0828993675327;16199.269686214137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T03:00:00;2137.6275791821286;753.6539126628772;21772.132750929086;10292.28093680284;753.6539126628772;1507.3078253257545;25730.7023420071;1507.3078253257545;16329.099563196813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T04:00:00;2637.741305697672;1174.8954306587225;26865.883669142953;12700.235916322126;1174.8954306587225;2349.790861317445;31750.589790805312;2349.790861317445;20149.412751857217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T05:00:00;2127.9845090155236;1503.4298826974843;21673.916295528477;10245.851339704372;1503.4298826974843;3006.8597653949687;25614.628349260925;3006.8597653949687;16255.43722164636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T06:00:00;2990.7982121724917;1156.354017467306;30461.833642497593;14400.139540089773;1156.354017467306;2312.708034934612;36000.34885022443;2312.708034934612;22846.375231873197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T07:00:00;3139.542569492371;1670.5449728345009;31976.822467051923;15116.31607533364;1670.5449728345009;3341.0899456690017;37790.7901883341;3341.0899456690017;23982.616850288945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T08:00:00;6020.168705011403;1488.7058192807715;61316.53310659761;28985.997468573416;1488.7058192807715;2977.411638561543;72464.99367143353;2977.411638561543;45987.39982994821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T09:00:00;5627.575210853502;1525.3039028350709;57317.89566610048;27095.73249670205;1525.3039028350709;3050.6078056701417;67739.33124175512;3050.6078056701417;42988.42174957537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T10:00:00;5317.188889865911;1451.5624000443709;54156.55350789351;25601.279840095125;1451.5624000443709;2903.1248000887417;64003.19960023779;2903.1248000887417;40617.41513092014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T11:00:00;4655.7948148139;1423.9320588179457;47420.13237310453;22416.789849103963;1423.9320588179457;2847.8641176358915;56041.974622759895;2847.8641176358915;35565.0992798284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T12:00:00;3598.4321710456793;1431.3849798066526;36650.6980384282;17325.784527256972;1431.3849798066526;2862.769959613305;43314.46131814243;2862.769959613305;27488.023528821155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T13:00:00;3451.7369661362036;1296.687066327832;35156.580210646505;16619.47428139653;1296.687066327832;2593.374132655664;41548.68570349133;2593.374132655664;26367.43515798488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T14:00:00;2481.8851841299215;1330.0131357895282;25278.460208730674;11949.817553218141;1330.0131357895282;2660.0262715790564;29874.543883045346;2660.0262715790564;18958.845156548006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T15:00:00;1661.0188361976839;1205.79778597775;16917.784442754186;7997.498100211069;1205.79778597775;2411.5955719555;19993.745250527674;2411.5955719555;12688.33833206564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T16:00:00;668.9879928082108;1187.6199299077336;6813.76659341696;3221.0532987062;1187.6199299077336;2375.2398598154673;8052.633246765499;2375.2398598154673;5110.324945062721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T17:00:00;1105.095841092915;1273.661781972478;11255.605788909315;5320.831827484405;1273.661781972478;2547.323563944956;13302.07956871101;2547.323563944956;8441.704341681989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T18:00:00;1025.78158897259;1337.6478353389352;10447.775443239341;4938.948391349508;1337.6478353389352;2675.2956706778705;12347.370978373767;2675.2956706778705;7835.831582429505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T19:00:00;918.5024333691113;1343.9494921098744;9355.117376907612;4422.4191236290535;1343.9494921098744;2687.898984219749;11056.047809072634;2687.898984219749;7016.33803268071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T20:00:00;824.482499244714;1493.9773975410758;8397.506936751715;3969.730551918992;1493.9773975410758;2987.9547950821516;9924.326379797483;2987.9547950821516;6298.130202563786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-08-05T21:00:00;1617.1428669396323;1496.158740269478;16470.899570681435;7786.243433413043;1496.158740269478;2992.317480538956;19465.60858353261;2992.317480538956;12353.174678011077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
