Typ;Wochentag;Temperatur;Stunde;Stundenfaktor
GBH;6;22.5;2;2.25
GBH;6;22.5;3;3.29
GBH;6;22.5;4;4.4
GBH;6;22.5;5;4.01
GBH;6;22.5;6;6.96
GBH;6;22.5;7;7.98
GBH;6;22.5;8;5.59
GBH;6;22.5;9;5.17
GBH;6;22.5;10;3.47
GBH;6;22.5;11;3.49
GBH;6;22.5;12;3.46
GBH;6;22.5;13;3.45
GBH;6;22.5;14;3.79
GBH;6;22.5;15;3.7
GBH;6;22.5;16;3.68
GBH;6;22.5;17;4.52
GBH;6;22.5;18;4.6
GBH;6;22.5;19;4.65
GBH;6;22.5;20;4.43
GBH;6;22.5;21;4.97
GBH;6;22.5;22;4.3
GBH;6;22.5;23;3.26
GBH;6;27.5;0;2.22
GBH;6;27.5;1;1.81
GBH;6;27.5;2;1.94
GBH;6;27.5;3;3.16
GBH;6;27.5;4;4.56
GBH;6;27.5;5;3.96
GBH;6;27.5;6;7.53
GBH;6;27.5;7;8.7
GBH;6;27.5;8;5.72
GBH;6;27.5;9;5.32
GBH;6;27.5;10;3.19
GBH;6;27.5;11;3.14
GBH;6;27.5;12;3.41
GBH;6;27.5;13;3.21
GBH;6;27.5;14;3.65
GBH;6;27.5;15;3.57
GBH;6;27.5;16;3.49
GBH;6;27.5;17;4.58
GBH;6;27.5;18;4.78
GBH;6;27.5;19;4.68
GBH;6;27.5;20;4.52
GBH;6;27.5;21;5.14
GBH;6;27.5;22;4.46
GBH;6;27.5;23;3.26
GBH;7;-17.5;0;3.85
GBH;7;-17.5;1;4.1
GBH;7;-17.5;2;4.1
GBH;7;-17.5;3;4.12
GBH;7;-17.5;4;4.15
GBH;7;-17.5;5;4.17
GBH;7;-17.5;6;4.81
GBH;7;-17.5;7;4.81
GBH;7;-17.5;8;4.82
GBH;7;-17.5;9;4.63
GBH;7;-17.5;10;4.14
GBH;7;-17.5;11;4.18
GBH;7;-17.5;12;3.86
GBH;7;-17.5;13;3.4
GBH;7;-17.5;14;3.48
GBH;7;-17.5;15;3.44
GBH;7;-17.5;16;4.19
GBH;7;-17.5;17;4.47
GBH;7;-17.5;18;4.36
GBH;7;-17.5;19;4.19
GBH;7;-17.5;20;4.12
GBH;7;-17.5;21;4.26
GBH;7;-17.5;22;4.52
GBH;7;-17.5;23;3.83
GBH;7;-12.5;0;3.66
GBH;7;-12.5;1;3.86
GBH;7;-12.5;2;3.86
GBH;7;-12.5;3;3.91
GBH;7;-12.5;4;3.95
GBH;7;-12.5;5;4.18
GBH;7;-12.5;6;4.79
GBH;7;-12.5;7;4.85
GBH;7;-12.5;8;4.91
GBH;7;-12.5;9;4.63
GBH;7;-12.5;10;4.2
GBH;7;-12.5;11;4.2
GBH;7;-12.5;12;3.91
GBH;7;-12.5;13;3.54
GBH;7;-12.5;14;3.64
GBH;7;-12.5;15;3.61
GBH;7;-12.5;16;4.21
GBH;7;-12.5;17;4.54
GBH;7;-12.5;18;4.45
GBH;7;-12.5;19;4.31
GBH;7;-12.5;20;4.31
GBH;7;-12.5;21;4.36
GBH;7;-12.5;22;4.45
GBH;7;-12.5;23;3.67
GBH;7;-7.5;0;3.46
GBH;7;-7.5;1;3.62
GBH;7;-7.5;2;3.63
GBH;7;-7.5;3;3.84
GBH;7;-7.5;4;4.06
GBH;7;-7.5;5;4.2
GBH;7;-7.5;6;4.78
GBH;7;-7.5;7;4.67
GBH;7;-7.5;8;5
GBH;7;-7.5;9;4.63
GBH;7;-7.5;10;4.27
GBH;7;-7.5;11;4.23
GBH;7;-7.5;12;3.96
GBH;7;-7.5;13;3.68
GBH;7;-7.5;14;3.8
GBH;7;-7.5;15;3.78
GBH;7;-7.5;16;4.23
GBH;7;-7.5;17;4.61
GBH;7;-7.5;18;4.54
GBH;7;-7.5;19;4.42
GBH;7;-7.5;20;4.36
GBH;7;-7.5;21;4.34
GBH;7;-7.5;22;4.37
GBH;7;-7.5;23;3.52
GBH;7;-2.5;0;3.3
GBH;7;-2.5;1;3.16
GBH;7;-2.5;2;3.32
GBH;7;-2.5;3;3.53
GBH;7;-2.5;4;3.81
GBH;7;-2.5;5;4.04
GBH;7;-2.5;6;4.78
GBH;7;-2.5;7;4.79
GBH;7;-2.5;8;5.06
GBH;7;-2.5;9;4.61
GBH;7;-2.5;10;4.43
GBH;7;-2.5;11;4.32
GBH;7;-2.5;12;4.17
GBH;7;-2.5;13;4.12
GBH;7;-2.5;14;4.17
GBH;7;-2.5;15;4.23
GBH;7;-2.5;16;4.19
GBH;7;-2.5;17;4.38
GBH;7;-2.5;18;4.55
GBH;7;-2.5;19;4.45
GBH;7;-2.5;20;4.46
GBH;7;-2.5;21;4.3
GBH;7;-2.5;22;4.24
GBH;7;-2.5;23;3.59
GBH;7;2.5;0;3.03
GBH;7;2.5;1;3.1
GBH;7;2.5;2;3.11
GBH;7;2.5;3;3.7
GBH;7;2.5;4;4.23
GBH;7;2.5;5;4.13
GBH;7;2.5;6;4.68
GBH;7;2.5;7;5.11
GBH;7;2.5;8;5.1
GBH;7;2.5;9;4.57
GBH;7;2.5;10;4.34
GBH;7;2.5;11;4.22
GBH;7;2.5;12;4
GBH;7;2.5;13;3.91
GBH;7;2.5;14;4.06
GBH;7;2.5;15;4.07
GBH;7;2.5;16;4.21
GBH;7;2.5;17;4.7
GBH;7;2.5;18;4.65
GBH;7;2.5;19;4.59
GBH;7;2.5;20;4.68
GBH;7;2.5;21;4.48
GBH;7;2.5;22;4.16
GBH;7;2.5;23;3.17
GBH;7;7.5;0;2.82
GBH;7;7.5;1;2.91
GBH;7;7.5;2;3.02
GBH;7;7.5;3;3.65
GBH;7;7.5;4;4.45
GBH;7;7.5;5;4.31
GBH;7;7.5;6;5.24
GBH;7;7.5;7;5.58
GBH;7;7.5;8;5.22
GBH;7;7.5;9;4.39
GBH;7;7.5;10;4.31
GBH;7;7.5;11;4.23
GBH;7;7.5;12;4.16
GBH;7;7.5;13;3.83
GBH;7;7.5;14;3.59
GBH;7;7.5;15;3.9
GBH;7;7.5;16;4.01
GBH;7;7.5;17;4.51
GBH;7;7.5;18;4.49
GBH;7;7.5;19;4.62
GBH;7;7.5;20;4.65
GBH;7;7.5;21;4.6
GBH;7;7.5;22;4.03
GBH;7;7.5;23;3.48
GBH;7;12.5;0;2.47
GBH;7;12.5;1;2.7
GBH;7;12.5;2;2.62
GBH;7;12.5;3;3.37
GBH;7;12.5;4;4.71
GBH;7;12.5;5;4.44
GBH;7;12.5;6;5.7
GBH;7;12.5;7;6.85
GBH;7;12.5;8;5.56
GBH;7;12.5;9;4.5
GBH;7;12.5;10;4.19
GBH;7;12.5;11;3.68
GBH;7;12.5;12;3.86
GBH;7;12.5;13;3.29
GBH;7;12.5;14;3.71
GBH;7;12.5;15;3.34
GBH;7;12.5;16;4.18
GBH;7;12.5;17;4.39
GBH;7;12.5;18;4.49
GBH;7;12.5;19;4.76
GBH;7;12.5;20;4.42
GBH;7;12.5;21;4.69
GBH;7;12.5;22;4.83
GBH;7;12.5;23;3.25
GBH;7;17.5;0;2.16
GBH;7;17.5;1;2.05
GBH;7;17.5;2;2.56
GBH;7;17.5;3;3.15
GBH;7;17.5;4;5.08
GBH;7;17.5;5;4.59
GBH;7;17.5;6;5.38
GBH;7;17.5;7;7.73
GBH;7;17.5;8;5.98
GBH;7;17.5;9;4.95
GBH;7;17.5;10;3.62
GBH;7;17.5;11;3.96
GBH;7;17.5;12;3.87
GBH;7;17.5;13;3.7
GBH;7;17.5;14;3.7
GBH;7;17.5;15;3.67
GBH;7;17.5;16;3.71
GBH;7;17.5;17;4.5
GBH;7;17.5;18;4.55
GBH;7;17.5;19;4.61
GBH;7;17.5;20;4.29
GBH;7;17.5;21;4.82
GBH;7;17.5;22;4.05
GBH;7;17.5;23;3.32
GBH;7;22.5;0;1.89
GBH;7;22.5;1;1.85
GBH;7;22.5;2;2.32
GBH;7;22.5;3;3
GBH;7;22.5;4;5.33
GBH;7;22.5;5;4.79
GBH;7;22.5;6;5.9
GBH;7;22.5;7;8.56
GBH;7;22.5;8;6.22
GBH;7;22.5;9;4.8
GBH;7;22.5;10;3.57
GBH;7;22.5;11;3.7
GBH;7;22.5;12;3.81
GBH;7;22.5;13;3.4
GBH;7;22.5;14;3.53
GBH;7;22.5;15;3.25
GBH;7;22.5;16;3.71
GBH;7;22.5;17;4.35
GBH;7;22.5;18;4.48
GBH;7;22.5;19;4.71
GBH;7;22.5;20;4.17
GBH;7;22.5;21;4.94
GBH;7;22.5;22;4.35
GBH;7;22.5;23;3.37
GBH;7;27.5;0;1.61
GBH;7;27.5;1;1.66
GBH;7;27.5;2;2.07
GBH;7;27.5;3;2.83
GBH;7;27.5;4;5.58
GBH;7;27.5;5;4.88
GBH;7;27.5;6;6.41
GBH;7;27.5;7;9.43
GBH;7;27.5;8;6.45
GBH;7;27.5;9;4.77
GBH;7;27.5;10;3.49
GBH;7;27.5;11;3.43
GBH;7;27.5;12;3.74
GBH;7;27.5;13;3.09
GBH;7;27.5;14;3.36
GBH;7;27.5;15;2.89
GBH;7;27.5;16;3.7
GBH;7;27.5;17;4.2
GBH;7;27.5;18;4.4
GBH;7;27.5;19;4.8
GBH;7;27.5;20;4.05
GBH;7;27.5;21;5.05
GBH;7;27.5;22;4.69
GBH;7;27.5;23;3.42
GGA;1;-17.5;0;3.54
GGA;1;-17.5;1;3.4
GGA;1;-17.5;2;3.66
GGA;1;-17.5;3;3.32
GGA;1;-17.5;4;4.18
GGA;1;-17.5;5;3.86
GGA;1;-17.5;6;4.65
GGA;1;-17.5;7;4.65
GGA;1;-17.5;8;4.46
GGA;1;-17.5;9;4.6
GGA;1;-17.5;10;4.82
GGA;1;-17.5;11;4.33
GGA;1;-17.5;12;4.12
GGA;1;-17.5;13;3.9
GGA;1;-17.5;14;4.09
GGA;1;-17.5;15;4.02
GGA;1;-17.5;16;3.95
GGA;1;-17.5;17;4.53
GGA;1;-17.5;18;4.75
GGA;1;-17.5;19;4.63
GGA;1;-17.5;20;4.4
GGA;1;-17.5;21;4.4
GGA;1;-17.5;22;4.04
GGA;1;-17.5;23;3.7
GGA;1;-12.5;0;3.47
GGA;1;-12.5;1;3.27
GGA;1;-12.5;2;3.49
GGA;1;-12.5;3;3.26
GGA;1;-12.5;4;3.92
GGA;1;-12.5;5;3.83
GGA;1;-12.5;6;4.59
GGA;1;-12.5;7;4.55
GGA;1;-12.5;8;4.47
GGA;1;-12.5;9;4.7
GGA;1;-12.5;10;4.83
GGA;1;-12.5;11;4.52
GGA;1;-12.5;12;4.38
GGA;1;-12.5;13;4.13
GGA;1;-12.5;14;4.28
GGA;1;-12.5;15;4.23
GGA;1;-12.5;16;4.17
GGA;1;-12.5;17;4.56
GGA;1;-12.5;18;4.68
GGA;1;-12.5;19;4.56
GGA;1;-12.5;20;4.32
GGA;1;-12.5;21;4.32
GGA;1;-12.5;22;3.91
GGA;1;-12.5;23;3.56
GGA;1;-7.5;0;3.22
GGA;1;-7.5;1;3.24
GGA;1;-7.5;2;3.15
GGA;1;-7.5;3;3.29
GGA;1;-7.5;4;3.55
GGA;1;-7.5;5;3.86
GGA;1;-7.5;6;4.55
GGA;1;-7.5;7;4.62
GGA;1;-7.5;8;4.68
GGA;1;-7.5;9;4.79
GGA;1;-7.5;10;4.62
GGA;1;-7.5;11;4.5
GGA;1;-7.5;12;4.49
GGA;1;-7.5;13;4.26
GGA;1;-7.5;14;4.48
GGA;1;-7.5;15;4.27
GGA;1;-7.5;16;4.38
GGA;1;-7.5;17;4.7
GGA;1;-7.5;18;4.58
GGA;1;-7.5;19;4.58
GGA;1;-7.5;20;4.37
GGA;1;-7.5;21;4.45
GGA;1;-7.5;22;3.88
GGA;1;-7.5;23;3.49
GGA;1;-2.5;0;3.33
GGA;1;-2.5;1;3.01
GGA;1;-2.5;2;3.13
GGA;1;-2.5;3;3.15
GGA;1;-2.5;4;3.39
GGA;1;-2.5;5;3.79
GGA;1;-2.5;6;4.46
GGA;1;-2.5;7;4.35
GGA;1;-2.5;8;4.49
GGA;1;-2.5;9;4.9
GGA;1;-2.5;10;4.85
GGA;1;-2.5;11;4.91
GGA;1;-2.5;12;4.91
GGA;1;-2.5;13;4.62
GGA;1;-2.5;14;4.67
GGA;1;-2.5;15;4.62
GGA;1;-2.5;16;4.63
GGA;1;-2.5;17;4.61
GGA;1;-2.5;18;4.53
GGA;1;-2.5;19;4.41
GGA;1;-2.5;20;4.18
GGA;1;-2.5;21;4.16
GGA;1;-2.5;22;3.65
GGA;1;-2.5;23;3.25
GGA;1;2.5;0;3.28
GGA;1;2.5;1;2.98
GGA;1;2.5;2;3.1
GGA;1;2.5;3;3.12
GGA;1;2.5;4;3.34
GGA;1;2.5;5;3.75
GGA;1;2.5;6;4.73
GGA;1;2.5;7;4.43
GGA;1;2.5;8;4.58
GGA;1;2.5;9;4.8
GGA;1;2.5;10;5.01
GGA;1;2.5;11;4.91
GGA;1;2.5;12;4.83
GGA;1;2.5;13;4.57
GGA;1;2.5;14;4.59
GGA;1;2.5;15;4.51
GGA;1;2.5;16;4.52
GGA;1;2.5;17;4.63
GGA;1;2.5;18;4.6
GGA;1;2.5;19;4.49
GGA;1;2.5;20;4.37
GGA;1;2.5;21;4.18
GGA;1;2.5;22;3.56
GGA;1;2.5;23;3.12
GGA;1;7.5;0;3.09
GGA;1;7.5;1;2.83
GGA;1;7.5;2;3.12
GGA;1;7.5;3;2.85
GGA;1;7.5;4;3.19
GGA;1;7.5;5;3.43
GGA;1;7.5;6;5.03
GGA;1;7.5;7;4.61
GGA;1;7.5;8;4.71
GGA;1;7.5;9;4.75
GGA;1;7.5;10;5.03
GGA;1;7.5;11;5.09
GGA;1;7.5;12;4.88
GGA;1;7.5;13;4.7
GGA;1;7.5;14;4.45
GGA;1;7.5;15;4.28
GGA;1;7.5;16;4.46
GGA;1;7.5;17;4.84
GGA;1;7.5;18;4.65
GGA;1;7.5;19;4.65
GGA;1;7.5;20;4.57
GGA;1;7.5;21;4.22
GGA;1;7.5;22;3.47
GGA;1;7.5;23;3.1
GGA;1;12.5;0;3.24
GGA;1;12.5;1;3.18
GGA;1;12.5;2;3.09
GGA;1;12.5;3;2.55
GGA;1;12.5;4;3
GGA;1;12.5;5;3.05
GGA;1;12.5;6;4.12
GGA;1;12.5;7;4.49
GGA;1;12.5;8;4.28
GGA;1;12.5;9;5.3
GGA;1;12.5;10;4.65
GGA;1;12.5;11;5.5
GGA;1;12.5;12;5.54
GGA;1;12.5;13;4.84
GGA;1;12.5;14;4.54
GGA;1;12.5;15;4.24
GGA;1;12.5;16;4.38
GGA;1;12.5;17;4.74
GGA;1;12.5;18;4.73
GGA;1;12.5;19;4.54
GGA;1;12.5;20;4.43
GGA;1;12.5;21;4.2
GGA;1;12.5;22;3.76
GGA;1;12.5;23;3.61
GGA;1;17.5;0;2.76
GGA;1;17.5;1;2.56
GGA;1;17.5;2;3.08
GGA;1;17.5;3;2.95
GGA;1;17.5;4;2.83
GGA;1;17.5;5;2.71
GGA;1;17.5;6;3.96
GGA;1;17.5;7;3.91
GGA;1;17.5;8;4.59
GGA;1;17.5;9;4.83
GGA;1;17.5;10;5.41
GGA;1;17.5;11;5.8
GGA;1;17.5;12;5.86
GGA;1;17.5;13;5.29
GGA;1;17.5;14;4.37
GGA;1;17.5;15;4.51
GGA;1;17.5;16;4.47
GGA;1;17.5;17;4.69
GGA;1;17.5;18;5.03
GGA;1;17.5;19;4.83
GGA;1;17.5;20;4.77
GGA;1;17.5;21;3.81
GGA;1;17.5;22;3.74
GGA;1;17.5;23;3.24
GGA;1;22.5;0;2.75
GGA;1;22.5;1;2.66
GGA;1;22.5;2;3.07
GGA;1;22.5;3;2.87
GGA;1;22.5;4;2.66
GGA;1;22.5;5;2.36
GGA;1;22.5;6;3.66
GGA;1;22.5;7;3.94
GGA;1;22.5;8;4.44
GGA;1;22.5;9;4.81
GGA;1;22.5;10;5.22
GGA;1;22.5;11;6.08
GGA;1;22.5;12;6.2
GGA;1;22.5;13;5.42
GGA;1;22.5;14;4.45
GGA;1;22.5;15;4.38
GGA;1;22.5;16;4.4
GGA;1;22.5;17;4.75
GGA;1;22.5;18;5.09
GGA;1;22.5;19;4.86
GGA;1;22.5;20;4.79
GGA;1;22.5;21;3.82
GGA;1;22.5;22;3.84
GGA;1;22.5;23;3.48
GGA;1;27.5;0;2.73
GGA;1;27.5;1;2.76
GGA;1;27.5;2;3.06
GGA;1;27.5;3;2.78
GGA;1;27.5;4;2.5
GGA;1;27.5;5;2.02
GGA;1;27.5;6;3.37
GGA;1;27.5;7;3.97
GGA;1;27.5;8;4.29
GGA;1;27.5;9;5.05
GGA;1;27.5;10;5.04
GGA;1;27.5;11;6.34
GGA;1;27.5;12;6.52
GGA;1;27.5;13;5.53
GGA;1;27.5;14;4.42
GGA;1;27.5;15;4.24
GGA;1;27.5;16;4.32
GGA;1;27.5;17;4.79
GGA;1;27.5;18;5.14
GGA;1;27.5;19;4.87
GGA;1;27.5;20;4.81
GGA;1;27.5;21;3.82
GGA;1;27.5;22;3.92
GGA;1;27.5;23;3.71
GGA;2;-17.5;0;2.99
GGA;2;-17.5;1;3.06
GGA;2;-17.5;2;3.66
GGA;2;-17.5;3;4.27
GGA;2;-17.5;4;4.34
GGA;2;-17.5;5;3.39
GGA;2;-17.5;6;4.91
GGA;2;-17.5;7;5.54
GGA;2;-17.5;8;4.55
GGA;2;-17.5;9;4.74
GGA;2;-17.5;10;4.53
GGA;2;-17.5;11;4.57
GGA;2;-17.5;12;4.88
GGA;2;-17.5;13;4.98
GGA;2;-17.5;14;4.37
GGA;2;-17.5;15;3.95
GGA;2;-17.5;16;3.98
GGA;2;-17.5;17;3.69
GGA;2;-17.5;18;4.19
GGA;2;-17.5;19;4.15
GGA;2;-17.5;20;4.13
GGA;2;-17.5;21;4.1
GGA;2;-17.5;22;3.7
GGA;2;-17.5;23;3.33
GGA;2;-12.5;0;2.97
GGA;2;-12.5;1;3
GGA;2;-12.5;2;3.44
GGA;2;-12.5;3;3.87
GGA;2;-12.5;4;4.08
GGA;2;-12.5;5;3.42
GGA;2;-12.5;6;4.93
GGA;2;-12.5;7;5.28
GGA;2;-12.5;8;4.67
GGA;2;-12.5;9;4.87
GGA;2;-12.5;10;4.69
GGA;2;-12.5;11;4.73
GGA;2;-12.5;12;4.94
GGA;2;-12.5;13;4.91
GGA;2;-12.5;14;4.38
GGA;2;-12.5;15;4
GGA;2;-12.5;16;4.07
GGA;2;-12.5;17;3.93
GGA;2;-12.5;18;4.28
GGA;2;-12.5;19;4.3
GGA;2;-12.5;20;4.19
GGA;2;-12.5;21;4.08
GGA;2;-12.5;22;3.67
GGA;2;-12.5;23;3.3
GGA;2;-7.5;0;2.94
GGA;2;-7.5;1;2.94
GGA;2;-7.5;2;3.18
GGA;2;-7.5;3;3.42
GGA;2;-7.5;4;3.79
GGA;2;-7.5;5;3.41
GGA;2;-7.5;6;4.95
GGA;2;-7.5;7;4.99
GGA;2;-7.5;8;4.81
GGA;2;-7.5;9;5.01
GGA;2;-7.5;10;4.88
GGA;2;-7.5;11;4.9
GGA;2;-7.5;12;5.01
GGA;2;-7.5;13;4.84
GGA;2;-7.5;14;4.4
GGA;2;-7.5;15;4.06
GGA;2;-7.5;16;4.17
GGA;2;-7.5;17;4.2
GGA;2;-7.5;18;4.39
GGA;2;-7.5;19;4.48
GGA;2;-7.5;20;4.26
GGA;2;-7.5;21;4.05
GGA;2;-7.5;22;3.64
GGA;2;-7.5;23;3.28
GGA;2;-2.5;0;2.9
GGA;2;-2.5;1;2.86
GGA;2;-2.5;2;2.82
GGA;2;-2.5;3;2.91
GGA;2;-2.5;4;3.45
GGA;2;-2.5;5;3.41
GGA;2;-2.5;6;4.96
GGA;2;-2.5;7;5.01
GGA;2;-2.5;8;4.95
GGA;2;-2.5;9;5.16
GGA;2;-2.5;10;5.07
GGA;2;-2.5;11;5.08
GGA;2;-2.5;12;5.08
GGA;2;-2.5;13;4.74
GGA;2;-2.5;14;4.41
GGA;2;-2.5;15;4.12
GGA;2;-2.5;16;4.27
GGA;2;-2.5;17;4.49
GGA;2;-2.5;18;4.49
GGA;2;-2.5;19;4.66
GGA;2;-2.5;20;4.21
GGA;2;-2.5;21;4.01
GGA;2;-2.5;22;3.74
GGA;2;-2.5;23;3.2
GGA;2;2.5;0;3.41
GGA;2;2.5;1;3.21
GGA;2;2.5;2;3.07
GGA;2;2.5;3;3.57
GGA;2;2.5;4;3.64
GGA;2;2.5;5;4.07
GGA;2;2.5;6;5.35
GGA;2;2.5;7;4.37
GGA;2;2.5;8;4.79
GGA;2;2.5;9;4.32
GGA;2;2.5;10;4.4
GGA;2;2.5;11;4.31
GGA;2;2.5;12;4.43
GGA;2;2.5;13;3.92
GGA;2;2.5;14;4.07
GGA;2;2.5;15;4.23
GGA;2;2.5;16;4.29
GGA;2;2.5;17;4.57
GGA;2;2.5;18;4.68
GGA;2;2.5;19;4.95
GGA;2;2.5;20;4.41
GGA;2;2.5;21;4.74
GGA;2;2.5;22;3.59
GGA;2;2.5;23;3.61
GGA;2;7.5;0;2.94
GGA;2;7.5;1;3.49
GGA;2;7.5;2;2.99
GGA;2;7.5;3;3.34
GGA;2;7.5;4;3.18
GGA;2;7.5;5;3.53
GGA;2;7.5;6;5.73
GGA;2;7.5;7;4.46
GGA;2;7.5;8;4.87
GGA;2;7.5;9;4.85
GGA;2;7.5;10;4.86
GGA;2;7.5;11;4.85
GGA;2;7.5;12;4.6
GGA;2;7.5;13;3.97
GGA;2;7.5;14;3.89
GGA;2;7.5;15;4.25
GGA;2;7.5;16;4.39
GGA;2;7.5;17;4.55
GGA;2;7.5;18;4.17
GGA;2;7.5;19;4.55
GGA;2;7.5;20;5.15
GGA;2;7.5;21;4.46
GGA;2;7.5;22;4
GGA;2;7.5;23;2.93
GGA;2;12.5;0;4.03
GGA;2;12.5;1;3.98
GGA;2;12.5;2;2.97
GGA;2;12.5;3;2.96
GGA;2;12.5;4;2.95
GGA;2;12.5;5;3.46
GGA;2;12.5;6;4.62
GGA;2;12.5;7;5.34
GGA;2;12.5;8;5
GGA;2;12.5;9;4.66
GGA;2;12.5;10;4.78
GGA;2;12.5;11;4.89
GGA;2;12.5;12;4.35
GGA;2;12.5;13;4.16
GGA;2;12.5;14;3.78
GGA;2;12.5;15;4.71
GGA;2;12.5;16;3.52
GGA;2;12.5;17;4.29
GGA;2;12.5;18;4.27
GGA;2;12.5;19;4.16
GGA;2;12.5;20;4.27
GGA;2;12.5;21;4.49
GGA;2;12.5;22;4.28
GGA;2;12.5;23;4.08
GGA;2;17.5;0;3.56
GGA;2;17.5;1;3.26
GGA;2;17.5;2;2.98
GGA;2;17.5;3;2.91
GGA;2;17.5;4;2.84
GGA;2;17.5;5;3.53
GGA;2;17.5;6;5.7
GGA;2;17.5;7;4.41
GGA;2;17.5;8;5.2
GGA;2;17.5;9;4.92
GGA;2;17.5;10;4.56
GGA;2;17.5;11;4.21
GGA;2;17.5;12;5.17
GGA;2;17.5;13;4.58
GGA;2;17.5;14;4.49
GGA;2;17.5;15;4.31
GGA;2;17.5;16;3.96
GGA;2;17.5;17;4.32
GGA;2;17.5;18;4.16
GGA;2;17.5;19;3.87
GGA;2;17.5;20;4.6
GGA;2;17.5;21;4.45
GGA;2;17.5;22;4.15
GGA;2;17.5;23;3.86
GGA;2;22.5;0;3.84
GGA;2;22.5;1;3.62
GGA;2;22.5;2;2.92
GGA;2;22.5;3;2.71
GGA;2;22.5;4;2.5
GGA;2;22.5;5;3.21
GGA;2;22.5;6;5.31
GGA;2;22.5;7;4.86
GGA;2;22.5;8;5.27
GGA;2;22.5;9;5.04
GGA;2;22.5;10;4.72
GGA;2;22.5;11;4.48
GGA;2;22.5;12;5.08
GGA;2;22.5;13;4.66
GGA;2;22.5;14;4.34
GGA;2;22.5;15;4.52
GGA;2;22.5;16;4.29
GGA;2;22.5;17;4.16
GGA;2;22.5;18;3.94
GGA;2;22.5;19;3.48
GGA;2;22.5;20;4.5
GGA;2;22.5;21;4.31
GGA;2;22.5;22;4.18
GGA;2;22.5;23;4.06
GGA;2;27.5;0;4.11
GGA;2;27.5;1;3.96
GGA;2;27.5;2;2.85
GGA;2;27.5;3;2.51
GGA;2;27.5;4;2.18
GGA;2;27.5;5;2.92
GGA;2;27.5;6;4.93
GGA;2;27.5;7;5.3
GGA;2;27.5;8;5.33
GGA;2;27.5;9;5.17
GGA;2;27.5;10;4.87
GGA;2;27.5;11;4.73
GGA;2;27.5;12;5.01
GGA;2;27.5;13;4.74
GGA;2;27.5;14;4.17
GGA;2;27.5;15;4.72
GGA;2;27.5;16;4.6
GGA;2;27.5;17;4.01
GGA;2;27.5;18;3.73
GGA;2;27.5;19;3.11
GGA;2;27.5;20;4.41
GGA;2;27.5;21;4.17
GGA;2;27.5;22;4.21
GGA;2;27.5;23;4.26
GGA;3;-17.5;0;3.54
GGA;3;-17.5;1;3.4
GGA;3;-17.5;2;3.66
GGA;3;-17.5;3;3.32
GGA;3;-17.5;4;4.18
GGA;3;-17.5;5;3.86
GGA;3;-17.5;6;4.65
GGA;3;-17.5;7;4.65
GGA;3;-17.5;8;4.46
GGA;3;-17.5;9;4.6
GGA;3;-17.5;10;4.82
GGA;3;-17.5;11;4.33
GGA;3;-17.5;12;4.12
GGA;3;-17.5;13;3.9
GGA;3;-17.5;14;4.09
GGA;3;-17.5;15;4.02
GGA;3;-17.5;16;3.95
GGA;3;-17.5;17;4.53
GGA;3;-17.5;18;4.75
GGA;3;-17.5;19;4.63
GGA;3;-17.5;20;4.4
GGA;3;-17.5;21;4.4
GGA;3;-17.5;22;4.04
GGA;3;-17.5;23;3.7
GGA;3;-12.5;0;3.47
GGA;3;-12.5;1;3.27
GGA;3;-12.5;2;3.49
GGA;3;-12.5;3;3.26
GGA;3;-12.5;4;3.92
GGA;3;-12.5;5;3.83
GGA;3;-12.5;6;4.59
GGA;3;-12.5;7;4.55
GGA;3;-12.5;8;4.47
GGA;3;-12.5;9;4.7
GGA;3;-12.5;10;4.83
GGA;3;-12.5;11;4.52
GGA;3;-12.5;12;4.38
GGA;3;-12.5;13;4.13
GGA;3;-12.5;14;4.28
GGA;3;-12.5;15;4.23
GGA;3;-12.5;16;4.17
GGA;3;-12.5;17;4.56
GGA;3;-12.5;18;4.68
GGA;3;-12.5;19;4.56
GGA;3;-12.5;20;4.32
GGA;3;-12.5;21;4.32
GGA;3;-12.5;22;3.91
GGA;3;-12.5;23;3.56
GGA;3;-7.5;0;3.22
GGA;3;-7.5;1;3.24
GGA;3;-7.5;2;3.15
GGA;3;-7.5;3;3.29
GGA;3;-7.5;4;3.55
GGA;3;-7.5;5;3.86
GGA;3;-7.5;6;4.55
GGA;3;-7.5;7;4.62
GGA;3;-7.5;8;4.68
GGA;3;-7.5;9;4.79
GGA;3;-7.5;10;4.62
GGA;3;-7.5;11;4.5
GGA;3;-7.5;12;4.49
GGA;3;-7.5;13;4.26
GGA;3;-7.5;14;4.48
GGA;3;-7.5;15;4.27
GGA;3;-7.5;16;4.38
GGA;3;-7.5;17;4.7
GGA;3;-7.5;18;4.58
GGA;3;-7.5;19;4.58
GGA;3;-7.5;20;4.37
GGA;3;-7.5;21;4.45
GGA;3;-7.5;22;3.88
GGA;3;-7.5;23;3.49
GGA;3;-2.5;0;3.33
GGA;3;-2.5;1;3.01
GGA;3;-2.5;2;3.13
GGA;3;-2.5;3;3.15
GGA;3;-2.5;4;3.39
GGA;3;-2.5;5;3.79
GGA;3;-2.5;6;4.46
GGA;3;-2.5;7;4.35
GGA;3;-2.5;8;4.49
GGA;3;-2.5;9;4.9
GGA;3;-2.5;10;4.85
GGA;3;-2.5;11;4.91
