;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8
2021-08-23T14:00:00;471.6221419701002;509.8484644116951;295.0747991322763;376.4994119565572;222.78217003210577;391.01033092247303;463.7093609109704;463.7093609109704
2021-08-23T15:00:00;428.6927096395189;463.4394789039699;268.2155987374568;342.22853154247053;202.5034103180216;355.4185932831519;421.5001899269104;421.5001899269104
2021-08-23T16:00:00;421.1295664061032;455.26332129700336;263.48364751674785;336.19081887692573;198.93077597399878;349.1481770423906;414.0639395833723;414.0639395833723
2021-08-23T17:00:00;451.63997376817804;488.24668437056187;282.57276891847147;360.54750065270315;213.3431077027273;374.4436061954618;444.0624494919636;444.0624494919636
2021-08-23T18:00:00;474.1575138494839;512.5893354276667;296.661078234673;378.5234179069386;223.97981449970433;393.11234545772834;466.20219483295193;466.20219483295193
2021-08-23T19:00:00;477.7886820496183;516.5148201878297;298.932952542343;381.4222060901121;225.69508496601077;396.12285780059386;469.77244002629834;469.77244002629834
2021-08-23T20:00:00;530.3654192432781;573.3530521885322;331.8280793522145;423.3946006713283;250.53098337460133;439.7129388833862;521.4670553406103;521.4670553406103
2021-08-23T21:00:00;507.52558612645726;548.661985324312;317.53812438740306;405.1613945250949;239.74203363682776;420.776994383587;499.0104243315731;499.0104243315731
2021-08-23T22:00:00;481.8495742971056;520.9048593574794;301.47368771482587;384.6640461292825;227.61334602004573;399.48964379350264;473.7651994437095;473.7651994437095
2021-08-23T23:00:00;362.88047178738145;392.29297109107597;227.03955729134464;289.69013979655097;171.41540180739108;300.8552837790273;356.7921365114068;356.7921365114068
2021-08-24T00:00:00;270.9156364823874;292.8741230610396;169.50089892493065;216.27393785918088;127.97357888892708;224.6094982532998;266.37026864188465;266.37026864188465
2021-08-24T01:00:00;293.3897843052098;317.16986479310174;183.56205946923103;234.21521475549298;138.58978829901906;243.2422620601346;288.4673497509399;288.4673497509399
2021-08-24T02:00:00;211.42043788233366;228.55666858488974;132.2771721022008;168.7784848391255;99.86957725057445;175.2834907937516;207.8732684695492;207.8732684695492
2021-08-24T03:00:00;255.55149178896696;276.2646705314845;159.88817826191803;204.008628562793;120.71595209220966;211.87146335990005;251.26390046551234;251.26390046551234
2021-08-24T04:00:00;382.93904785741995;413.9773520764001;239.5893928016573;305.703048061435;180.89055724850377;317.48535639227737;376.5141738427485;376.5141738427485
2021-08-24T05:00:00;566.7571460046325;612.6944324067299;354.59690318081266;452.4463828215444;267.72149912359254;469.8844254559982;557.248209059267;557.248209059267
2021-08-24T06:00:00;614.6066498237691;664.422275258084;384.5343922669506;490.6449923589653;290.3243740676248;509.55527348836836;604.294903566001;604.294903566001
2021-08-24T07:00:00;552.864036441433;597.6752466087279;345.9045493897906;441.35541164927866;261.1587514882629;458.3659896481366;543.58819528276;543.58819528276
2021-08-24T08:00:00;491.67306123293;531.5245679837042;307.6198440896272;392.5062077361379;232.2537085944216;407.6340554649819;483.4238698994687;483.4238698994687
2021-08-24T09:00:00;513.268674186315;554.8705670844221;321.1313410853777;409.7461438083214;242.45492072757364;425.5384475957314;504.6571560197154;504.6571560197154
2021-08-24T10:00:00;489.6912500158267;529.3821253036953;306.37990538708436;390.92411331891776;231.3175519464408;405.99098447474285;481.4753091107611;481.4753091107611
2021-08-24T11:00:00;475.9615888004296;514.5396358091989;297.7898145818389;379.9636241604433;224.83201310682088;394.6080596763855;467.9760013786836;467.9760013786836
2021-08-24T12:00:00;476.04331297433083;514.627983960952;297.84094607472736;380.02886516733906;224.87061750467583;394.6758151811377;468.05635440089844;468.05635440089844
2021-08-24T13:00:00;437.2243303712739;472.6626118782993;273.5534869527539;349.0393868918908;206.53352852360786;362.4919504238775;429.8886688488938;429.8886688488938
2021-08-24T14:00:00;448.461404282685;484.8104827443302;280.58406722490406;358.0100253400468;211.8416332286538;371.8083323272949;440.9372094034214;440.9372094034214
2021-08-24T15:00:00;406.577765158334;439.53205497094183;254.37917711961688;324.5740093060106;192.0568793280278;337.0836361418301;399.7562855183638;399.7562855183638
2021-08-24T16:00:00;400.4484521157461;432.9059435894703;250.54431515298953;319.6809337888346;189.16154948891182;332.00197328542055;393.7298088522579;393.7298088522579
2021-08-24T17:00:00;429.0519129811566;463.827796703004;268.4403376639173;342.5152862023227;202.67308873811984;355.7163999486649;421.8533666274192;421.8533666274192
2021-08-24T18:00:00;451.1991641083744;487.7701458280543;282.2969722366643;360.1955990710522;213.1348805567923;374.0781417364912;443.6290356476154;443.6290356476154
2021-08-24T19:00:00;457.43063236833865;494.5066923992168;286.1957485694021;365.17022584684776;216.07846589322682;379.24449897384073;449.7559535914898;449.7559535914898
2021-08-24T20:00:00;503.50263540512475;544.3129629499442;315.02112768521806;401.9498434842876;237.84169518391548;417.4416647778523;495.0549698650532;495.0549698650532
2021-08-24T21:00:00;478.35202088703886;517.1238192479728;299.2854107488236;381.8719236121419;225.9611917440761;396.58990819038513;470.32632727846493;470.32632727846493
2021-08-24T22:00:00;429.46053385066244;464.2695374617687;268.69599512835924;342.8414912368012;202.86611072739424;356.05517747242556;422.25513173849293;422.25513173849293
2021-08-24T23:00:00;316.06824256278526;341.68647690454617;197.75104874575246;252.31959416904436;149.30250870374826;262.04441462884984;310.7653134155321;310.7653134155321
2021-08-25T00:00:00;221.65207631116644;239.61761054907507;138.6786922716531;176.9464767737617;104.70274009283928;183.7662908404691;217.9332425349885;217.9332425349885
2021-08-25T01:00:00;221.5922673321294;239.55295388136076;138.64127222516856;176.89873082751947;104.67448786939275;183.71670468535837;217.87443701892403;217.87443701892403
2021-08-25T02:00:00;205.92231482443225;222.6129069402227;128.83722004622274;164.38929291205113;97.27240532640195;170.72513204633972;202.4673918100284;202.4673918100284
2021-08-25T03:00:00;217.34582982050154;234.9623304736478;135.9844489247672;173.50876864432;102.66858000468915;180.19608767249454;213.6992453783454;213.6992453783454
2021-08-25T04:00:00;386.58530416889977;417.91914788245316;241.87070712714743;308.6138811944606;182.61295495055288;320.50837791756936;380.0992540021552;380.0992540021552
2021-08-25T05:00:00;562.603129474826;608.2037209655421;351.99790393110726;449.13020098538897;265.75924855368993;466.4404324085301;553.1638877799402;553.1638877799402
2021-08-25T06:00:00;599.0666703610576;647.6227360486737;374.8116589378398;478.2393128777446;282.9836874482575;496.6714583077222;589.0156507405891;589.0156507405891
2021-08-25T07:00:00;541.8693500753285;585.7894094912626;339.02562114980486;432.5782729547439;255.96514442555963;449.2505653034673;532.7779755442515;532.7779755442515
2021-08-25T08:00:00;486.8849620139688;526.3483796392796;304.6241250816974;388.6838330427063;229.99193367038328;403.6643600383105;478.7161044422998;478.7161044422998
2021-08-25T09:00:00;502.39542391090066;543.1160087998462;314.32839047001784;401.06594843486187;237.31867695084992;416.52370293036705;493.9663349416901;493.9663349416901
2021-08-25T10:00:00;476.4781996615288;515.098119456997;298.11303699338987;380.37603839655554;225.0760467906871;395.0363690490387;468.48394464707906;468.48394464707906
2021-08-25T11:00:00;462.5227712195593;500.01156365700126;289.3816928136671;369.2353176066982;218.4838613198301;383.4662661898617;454.7626575653654;454.7626575653654
2021-08-25T12:00:00;464.51640385412634;502.16678591414353;290.6290276964847;370.8268491481065;219.42560210138114;385.119138026887;456.72284143418165;456.72284143418165
2021-08-25T13:00:00;426.63738379735213;461.2175630284409;266.9296649229516;340.58774986135097;201.5325272519123;353.714573123407;419.47934792667326;419.47934792667326
2021-08-25T14:00:00;437.60236328747095;473.0712854427232;273.790006778448;349.3411733390959;206.71210155044272;362.8053682270459;430.26035920516256;430.26035920516256
2021-08-25T15:00:00;396.7328942788462;428.8892291713072;248.21964168068865;316.7147767402282;187.4064155286474;328.921495568028;390.07658989442984;390.07658989442984
2021-08-25T16:00:00;390.7519963751449;422.4235623998804;244.47763703223606;311.94018211600365;184.58119318399443;323.9628800569522;384.19603828798114;384.19603828798114
2021-08-25T17:00:00;418.6628532590839;452.596673999872;261.9403253916815;334.2216236957182;197.76556412570835;347.10308577530594;411.63861245140833;411.63861245140833
2021-08-25T18:00:00;440.35357632317357;476.0454921575796;275.51132891673626;351.5374868662393;208.01170382898312;365.08633136214075;432.96541294412896;432.96541294412896
2021-08-25T19:00:00;447.1119909543558;483.35169560929177;279.73979416948765;356.932778791613;211.2042050784409;370.68956688965636;439.61043625941585;439.61043625941585
2021-08-25T20:00:00;492.1880248219172;532.0812708432778;307.942035869992;392.91730694285195;232.49696414930887;408.0609991247977;483.93019353335086;483.93019353335086
2021-08-25T21:00:00;469.36093115612425;507.4039759989991;293.6600514617312;374.6942707937282;221.71403220054998;389.1356165908583;461.48608823540496;461.48608823540496
2021-08-25T22:00:00;452.1160088671191;488.7613034747188;282.8706047253596;360.9275229605475;213.5679744401339;374.83827520058986;444.5304977701446;444.5304977701446
2021-08-25T23:00:00;306.32165430122967;331.1498998099063;191.65300474491363;244.53882133736715;144.6984710853099;253.96375775893216;301.1822514436138;301.1822514436138
2021-08-26T00:00:00;238.66873589994867;258.01351902893435;149.3253243171447;190.5310008206577;112.74097242444789;197.87438523402423;234.66440004551526;234.66440004551526
2021-08-26T01:00:00;238.17455324549258;257.4792814580246;149.0161343226097;190.13649118626134;112.50753324856002;197.46467053647447;234.1785086878409;234.1785086878409
2021-08-26T02:00:00;221.9524704579105;239.94235249990024;138.86663667591864;177.18628362237976;104.84463856180649;184.01534024734156;218.22859672939973;218.22859672939973
2021-08-26T03:00:00;236.4771432584475;255.64429154055202;147.95413390659832;188.78143635507374;111.70572042703216;196.0573896188036;232.50957750278548;232.50957750278548
2021-08-26T04:00:00;409.0972930802145;442.2557978313747;255.95554330198368;326.58536690901366;193.24703951759884;339.17251484117946;402.2335413095617;402.2335413095617
2021-08-26T05:00:00;602.2152799607277;651.0265494547148;376.7816159489495;480.7528709940038;284.4710096428183;499.28189317061856;592.1114336042223;592.1114336042223
2021-08-26T06:00:00;646.2190224096917;698.5969209861568;404.3129685058014;515.8813810480825;305.25724582622377;535.7643149350478;635.3768901484441;635.3768901484441
2021-08-26T07:00:00;582.3835151753788;629.5873634569017;364.3736870378291;464.9210278397486;275.10299401914466;482.83986422112224;572.612402163638;572.612402163638
2021-08-26T08:00:00;522.4799829743475;564.8284787744507;326.8944824828958;417.099599113786;246.80610608978208;433.1753174050925;513.7139193290236;513.7139193290236
2021-08-26T09:00:00;540.0986689158274;583.8752095634069;337.91777794022914;431.1647252096573;255.12872018665345;447.7825370568659;531.037002515675;531.037002515675
2021-08-26T10:00:00;514.0359054438578;555.6999846280363;321.61136648932023;410.35863014344756;242.81734104091566;426.17454018174254;505.411514826153;505.411514826153
2021-08-26T11:00:00;500.28473592855636;540.8342435244604;313.00781881530395;399.38097075154786;236.3216422336014;414.77378338035817;491.89105965608366;491.89105965608366
2021-08-26T12:00:00;500.628515166439;541.20588705205;313.2229075071544;399.65541223634546;236.48403470378426;415.05880230039287;492.2290710353354;492.2290710353354
2021-08-26T13:00:00;459.80473066788824;497.07321815080985;287.68112534991866;367.0654859166434;217.19992886957013;381.21280554628356;452.0902197491922;452.0902197491922
2021-08-26T14:00:00;471.6221419701002;509.8484644116951;295.0747991322763;376.4994119565572;222.78217003210577;391.01033092247303;463.7093609109704;463.7093609109704
2021-08-26T15:00:00;427.5754271164007;462.2316374393044;267.516560488943;341.33659671687866;201.97563478992734;354.49228179303935;420.40165294434223;420.40165294434223
2021-08-26T16:00:00;421.1295664061032;455.26332129700336;263.48364751674785;336.19081887692573;198.93077597399878;349.1481770423906;414.0639395833723;414.0639395833723
2021-08-26T17:00:00;451.21024972082483;487.78212996107504;282.30390805365846;360.2044487967063;213.14011711499873;374.0873325454184;443.6399352678988;443.6399352678988
2021-08-26T18:00:00;473.9856242305427;512.4035136638721;296.5535338887479;378.3861971645399;223.8986182646129;392.969835997711;466.0331891433261;466.0331891433261
2021-08-26T19:00:00;474.1145414447485;512.5428799867182;296.6341921481917;378.4891127213389;223.95951544093145;393.0767180927239;466.15994341054545;466.15994341054545
2021-08-26T20:00:00;529.677860767513;572.6097651333534;331.3979019685137;422.8457177017333;250.20619843423557;439.1429010433169;520.7910325821067;520.7910325821067
2021-08-26T21:00:00;505.29102108022073;546.246302394981;316.1400478903754;403.3775248739114;238.68648258063922;418.92437140336216;496.81335036643696;496.81335036643696
2021-08-26T22:00:00;487.6508489363734;527.1763438855505;305.1033093898015;389.2952461852402;230.35371895438146;404.29933806908656;479.46914146858245;479.46914146858245
2021-08-26T23:00:00;331.1023784856148;357.9391725095317;207.15729633842267;264.321455045583;156.4042478448633;274.5088473583284;325.5472096418248;325.5472096418248
2021-08-27T00:00:00;425.691251953425;460.1947444946412;266.33770869580496;339.8324458771404;201.08559890277652;352.9301584565194;418.54909009176276;418.54909009176276
2021-08-27T01:00:00;424.9252757915655;459.36668377580247;265.85846855420203;339.2209614940956;200.723771464355;352.2951064395036;417.7959653232665;417.7959653232665
2021-08-27T02:00:00;395.3585959437881;427.40354002862625;247.3597990883305;315.6176643085667;186.75723234128307;327.7820985826944;388.72534925931313;388.72534925931313
2021-08-27T03:00:00;417.83999629436494;451.7071221265439;261.4254972443753;333.5647309509313;197.3768676589556;346.42087528210766;410.82956121467663;410.82956121467663
2021-08-27T04:00:00;745.7543911864228;806.1999158614174;466.5882018645715;595.3411953324046;352.2751940472212;618.2866437665629;733.2422746078996;733.2422746078996
2021-08-27T05:00:00;1087.2265641433942;1175.3493843197368;680.2334569911391;867.9409332937705;513.5778660955483;901.3928329521972;1068.9852964035051;1068.9852964035051
2021-08-27T06:00:00;1148.6578523245273;1241.759853970605;718.6685163476905;916.9819808139624;542.5964266569564;952.3240047168628;1129.3859028369;1129.3859028369
2021-08-27T07:00:00;1116.027267829312;1206.4844673480743;698.2528863154076;890.9327460962545;527.1825777801986;925.2707887919906;1097.3027876989622;1097.3027876989622
2021-08-27T08:00:00;986.5006988588682;1066.4593997924399;617.2133783703591;787.530736923381;465.99755794311443;817.8834927146222;969.949389346255;969.949389346255
2021-08-27T09:00:00;980.8324752611078;1060.331750473033;613.6670013224979;783.0057524888498;463.3200348987951;813.1841077887055;964.3762660593832;964.3762660593832
2021-08-27T10:00:00;911.052046915706;984.8954189868219;570.0082244224747;727.2995251934697;430.3575552585917;755.3308690385679;895.7665996493795;895.7665996493795
2021-08-27T11:00:00;869.5361389429203;940.014528025761;544.0334087475982;694.1570716324421;410.74650809614377;720.9110497163126;854.9472371968853;854.9472371968853
2021-08-27T12:00:00;862.1061701728833;931.9823390530252;539.3847793740504;688.2256731169078;407.2367819434548;714.7510451512599;847.6419269424722;847.6419269424722
2021-08-27T13:00:00;854.5230061704742;923.7845379365215;534.6403019721818;682.1719777247645;403.65469030308145;708.4640301828036;840.18599173436;840.18599173436
2021-08-27T14:00:00;900.9794603872532;974.006420534092;563.7062165603967;719.2585055564305;425.5995244433483;746.9799350148104;885.8630089436541;885.8630089436541
2021-08-27T15:00:00;784.551083784607;848.1411912706005;490.8617150367578;626.312879333623;370.60175380327274;650.4520284284117;771.3880441322319;771.3880441322319
2021-08-27T16:00:00;752.5715790269726;813.5696562590822;470.8534391248373;600.7834063415031;355.495458249173;623.9386067180031;739.9450850475157;739.9450850475157
2021-08-27T17:00:00;781.1424898643322;844.4563210717679;488.7290964066249;623.5917738290736;368.99162170229675;647.6260469526917;768.0366389124237;768.0366389124237
2021-08-27T18:00:00;827.3308524244612;894.3883824177453;517.627276945279;660.4642821266744;390.8098162391163;685.9196835787434;813.4500624527446;813.4500624527446
2021-08-27T19:00:00;869.6893341752925;940.180140169529;544.129256775919;694.2793685090511;410.81887358382806;721.038060119716;855.0978621505848;855.0978621505848
2021-08-27T20:00:00;927.1375463147559;1002.284694082436;580.0722673961355;740.1406972374101;437.95593146544434;768.6669613958994;911.5822197877997;911.5822197877997
2021-08-27T21:00:00;954.5594929093264;1031.9292678168636;597.2290644655188;762.0318381504135;450.90935376093574;791.4018236050641;938.5440864999634;938.5440864999634
2021-08-27T22:00:00;821.1264455133992;887.6810905951517;513.7454317982958;655.5112586240117;387.8790139879019;680.7757622409156;807.3497518279258;807.3497518279258
2021-08-27T23:00:00;610.8659890829624;660.3784232739116;382.1940129283031;487.65879547821754;288.5573821411862;506.45398357008406;600.6170028757189;600.6170028757189
2021-08-28T00:00:00;296.63754251291874;320.680863085217;185.5940497332307;236.8079239321054;140.12394574597542;245.9348985980368;291.66061772728847;291.66061772728847
2021-08-28T01:00:00;294.93088998497666;318.8358814924938;184.52626663516105;235.4454907127909;139.3177669858404;244.51995491678238;289.9825990708208;289.9825990708208
2021-08-28T02:00:00;275.9443806116219;298.31046127344706;172.64717966913616;220.28842114791678;130.3490282793378;228.77870646282673;271.3146415176178;271.3146415176178
2021-08-28T03:00:00;296.26421227243134;320.27727336180885;185.3604721805279;236.50989166538034;139.94759414219587;245.6253796677624;291.2935511461861;291.2935511461861
2021-08-28T04:00:00;496.9292165343618;537.206749693727;310.90840675824825;396.70223503009566;234.7365811737012;411.9918046902567;488.59183848867497;488.59183848867497
2021-08-28T05:00:00;739.7272050798601;799.6842090960017;462.81723656956297;590.5296484966383;349.42810634604086;613.2896518437199;727.3162114127095;727.3162114127095
2021-08-28T06:00:00;802.1000216869903;867.1125207425604;501.8413719818271;640.3223250587735;378.8914207203519;665.0014216945657;788.6425494983017;788.6425494983017
2021-08-28T07:00:00;721.19402528424;779.648862112522;451.2217794889629;575.7344752556446;340.67350887269913;597.9242478050976;709.0939775651308;709.0939775651308
2021-08-28T08:00:00;641.1680215912096;693.1365221162315;401.15276265604086;511.8491300812246;302.87128294824106;531.5766542512762;630.410634001701;630.410634001701
2021-08-28T09:00:00;669.7544514342381;724.0399637943467;419.0381295487075;534.6698865047427;316.3747771805033;555.276960912288;658.5174464975348;658.5174464975348
2021-08-28T10:00:00;639.5680348462641;691.4068518730533;400.15171600160056;510.5718489381172;302.1154903606144;530.2501445501001;628.8374915112626;628.8374915112626
2021-08-28T11:00:00;626.9814724526918;677.800112626719;392.2768156533368;500.5239039456726;296.1699220046183;519.8149349008487;616.4621039198134;616.4621039198134
2021-08-28T12:00:00;631.7547662417796;682.9602955188672;395.2632715057505;504.3344593559429;298.4247032243711;523.7723555093572;621.1553123496217;621.1553123496217
2021-08-28T13:00:00;584.341825699891;631.704400646023;365.598922312503;466.48436148186136;276.02804954436886;484.4634513645074;574.5378565496288;574.5378565496288
2021-08-28T14:00:00;615.1949034315923;665.0582085019736;384.9024386322933;491.11459952478157;290.6022499424355;510.0429801021851;604.8732875735835;604.8732875735835
2021-08-28T15:00:00;543.8354946070176;587.9149156562312;340.2557578442563;434.14786054219326;256.89390053428826;450.88064742973415;534.7111325000288;534.7111325000288
2021-08-28T16:00:00;523.7556609579499;566.2075541043463;327.69262233103046;418.1179821961958;247.40870355957418;434.2329506799749;514.9681942450262;514.9681942450262
2021-08-28T17:00:00;572.7952546905335;619.2219470577547;358.3747022896257;457.2666492324366;270.5737463703302;474.89047302102045;563.1850115769648;563.1850115769648
2021-08-28T18:00:00;586.6618064800621;634.2124224986312;367.0504399614414;468.3364191393669;277.1239487964275;486.3868904312126;576.8189131607645;576.8189131607645
2021-08-28T19:00:00;629.5147847988555;680.5387571784177;393.86180618953404;502.5462657555926;297.3665936016938;521.9152419277107;618.9529128630078;618.9529128630078
2021-08-28T20:00:00;663.7811675864411;717.582528219815;415.3008887054637;529.9013702371418;313.55315152003055;550.3246580278974;652.6443811998979;652.6443811998979
2021-08-28T21:00:00;658.2345468706296;711.5863380434645;411.83059363673743;525.4734622743698;310.93307054959166;545.7260910638206;647.1908205663779;647.1908205663779
2021-08-28T22:00:00;560.7953541034412;606.249420233919;350.8668523813234;447.6870406591313;264.9053019631305;464.94165026220014;551.3864428986764;551.3864428986764
2021-08-28T23:00:00;413.7299057971892;447.2638970484665;258.85398072735296;330.28361558851265;195.43536661711693;343.0133002291029;406.78842898587556;406.78842898587556
2021-08-29T00:00:00;332.35992406247976;359.2986457493038;207.9440914768847;265.32536289482096;156.99828003206716;275.5514475002685;326.7836563729484;326.7836563729484
2021-08-29T01:00:00;331.3436242677028;358.1999719517071;207.3082340157628;264.51404332126;156.51820614762693;274.7088583092433;325.7844078508979;325.7844078508979
2021-08-29T02:00:00;308.8056817600033;333.8352647932418;193.20715973088366;246.52183866052656;145.87186176915955;256.02320389650805;303.62460239130587;303.62460239130587
2021-08-29T03:00:00;326.830057532076;353.3205677329694;204.48427882078036;260.91082992103355;154.38611330790735;270.9667710196902;321.34656882649676;321.34656882649676
2021-08-29T04:00:00;577.1985010924079;623.9820891644082;361.1296345371565;460.781793101807;272.653726721757;478.5410964322496;567.5143811998951;567.5143811998951
2021-08-29T05:00:00;845.6809939361161;914.2258553412448;529.1082144135283;675.1133345642841;399.47795113474626;701.1333350730816;831.4923289957242;831.4923289957242
2021-08-29T06:00:00;897.0340247427839;969.7411960550951;561.2377178902157;716.1088353695093;423.7358021191055;743.708871254884;881.9837690216908;881.9837690216908
2021-08-29T07:00:00;866.8439426038234;937.1041214794323;542.3490109568896;692.0078715666704;409.47478378720626;718.6790158744299;852.3002099843065;852.3002099843065
2021-08-29T08:00:00;771.4911089174026;834.0226681166946;482.6906197516317;615.8870056943365;364.43255757061354;639.6243241282425;758.5471868860327;758.5471868860327
2021-08-29T09:00:00;749.3118604549186;810.0457281809104;468.81396574714853;598.1811491183892;353.95565103371337;621.236054135869;736.7400573753997;736.7400573753997
2021-08-29T10:00:00;719.1815606568273;777.4732814756945;449.96266219388843;574.1279099963479;339.7228723420753;596.2557628254752;707.1152776628419;707.1152776628419
2021-08-29T11:00:00;705.3120575751659;762.4796155320234;441.28507801857813;563.055784051281;333.17127580147985;584.7568985714843;693.478474303093;693.478474303093
2021-08-29T12:00:00;710.6924682533966;768.2961238722406;444.6513822245174;567.3510053230742;335.71284342498683;589.2176648769118;698.7686135374785;698.7686135374785
2021-08-29T13:00:00;654.437285495452;707.481297781748;409.45480158241867;522.4420806924372;309.13934193921017;542.5778749501645;643.4572688757381;643.4572688757381
2021-08-29T14:00:00;681.2197742048666;736.43458374194;426.21151585198317;543.8227376898075;321.7907007762218;564.7825783371811;669.7904063980119;669.7904063980119
2021-08-29T15:00:00;604.1603368244301;653.1292587359409;377.99855894691905;482.3056241415703;285.38980447955214;500.89449202944746;594.0238566966483;594.0238566966483
2021-08-29T16:00:00;586.793566801919;634.3548623711285;367.1328770377482;468.44160436983793;277.1861889836774;486.4961296769286;576.9484628345488;576.9484628345488
2021-08-29T17:00:00;639.3721355964061;691.1950744291399;400.0291498057886;510.41546113141646;302.0229525933911;530.0877292949675;628.6448790194592;628.6448790194592
2021-08-29T18:00:00;658.0840082884748;711.4235978790061;411.7364077664441;525.3532862210969;310.86195999514246;545.601283223843;647.0428076901547;647.0428076901547
2021-08-29T19:00:00;707.4941130168929;764.8385328033339;442.65030139098684;564.7977349003972;334.2020226710133;586.5659871286856;695.6239196592604;695.6239196592604
2021-08-29T20:00:00;741.3608091193113;801.4502214114785;463.83931619837153;591.8337665722951;350.19977887897545;614.6440328178485;728.9224071734748;728.9224071734748
2021-08-29T21:00:00;737.3553922810728;797.1201540915391;461.3332897339501;588.636212958849;348.307722981476;611.3232401238081;724.9841924100991;724.9841924100991
2021-08-29T22:00:00;633.3939015094833;684.7322873844541;396.2888117991894;505.6429930516464;299.1989885672725;525.1313222889369;622.7669465368087;622.7669465368087
2021-08-29T23:00:00;472.2804928669106;510.5601765301734;295.4867025213398;377.0249783018411;223.0931580633744;391.5561534764135;464.3566661293807;464.3566661293807
2021-08-30T00:00:00;349.8815386755082;378.2404373012203;218.90665335070847;279.3129962378561;165.27504012999358;290.0781876985068;344.0112968742947;344.0112968742947
2021-08-30T01:00:00;336.451358302666;363.72170242744545;210.50393553243032;268.5915848305728;158.93096833793157;278.94355510895707;330.80644535567257;330.80644535567257
2021-08-30T02:00:00;328.5642948289921;355.19536991902584;205.5693205872623;262.2952842635597;155.20532240344232;272.40458455518836;323.0517094402552;323.0517094402552
2021-08-30T03:00:00;364.99049159495576;394.57401403421716;228.35971089627142;291.37458407104975;172.41212089606339;302.6046493617503;358.8667548327447;358.8667548327447
2021-08-30T04:00:00;542.5602820906012;586.5363435209672;339.457909220015;433.12984904564877;256.2915229392232;449.82340006225985;533.4573152416979;533.4573152416979
2021-08-30T05:00:00;834.9517797833058;902.6270077186464;522.3953813438959;666.5481242829882;394.40974631781927;692.2380072182364;820.9431274313243;820.9431274313243
2021-08-30T06:00:00;949.0449630450456;1025.9677695472715;593.7788473378531;757.6295485495784;448.30443168340275;786.8298623775718;933.1220783041479;933.1220783041479
2021-08-30T07:00:00;926.1756464667626;1001.2448295027779;579.4704457699362;739.3728055400065;437.5015547167311;767.8694738642348;910.636458501211;910.636458501211
2021-08-30T08:00:00;816.6436565391954;882.834958763359;510.94073299728103;651.932615336267;385.7614597710931;677.059192037199;802.9421741818818;802.9421741818818
2021-08-30T09:00:00;793.4575904238167;857.7695957265589;496.43415412232906;633.4230088501082;374.808958469703;657.8361942646744;780.1451192016189;780.1451192016189
2021-08-30T10:00:00;760.705688288159;822.3630583221176;475.9426205749244;607.2769253710259;359.3378022598159;630.6823968646876;747.9427218661111;747.9427218661111
2021-08-30T11:00:00;743.6012132850109;803.8722167375927;465.2410459950418;593.6222976353348;351.2580881850199;616.5014968685628;731.1252222905072;731.1252222905072
2021-08-30T12:00:00;748.2574314803123;808.9058347244911;468.1542524084543;597.3393907411619;353.45756590538105;620.361852978619;735.7033193971993;735.7033193971993
2021-08-30T13:00:00;683.8622505888306;739.2912403886791;427.864805888267;545.9322459510514;323.0389386571213;566.9733905858013;672.3885478468244;672.3885478468244
2021-08-30T14:00:00;708.5687144822665;766.0002337885478;443.322635836986;565.6555971248272;334.70963676515987;587.4569128024258;696.680491678252;696.680491678252
2021-08-30T15:00:00;634.861097200182;686.318403478939;397.2067764899738;506.8142661230627;299.89205407617806;526.3477381894959;624.2095259144929;624.2095259144929
2021-08-30T16:00:00;621.2408671050825;671.5942148097805;388.68515228747464;495.94113662982727;293.45820768328485;515.0555400444335;610.8178132894751;610.8178132894751
2021-08-30T17:00:00;670.242020493731;724.5670517195205;419.34318168576783;535.0591164578159;316.60509226422823;555.681192440739;658.9968352218066;658.9968352218066
2021-08-30T18:00:00;698.4327292952162;755.0426980347555;436.9809620118705;557.5639658740473;329.92165805416965;579.053416508426;686.7145660038202;686.7145660038202
2021-08-30T19:00:00;700.1431767955307;756.8917821932079;438.0511194698588;558.9294286476164;330.7296294616493;580.4715065080386;688.3963159613805;688.3963159613805
2021-08-30T20:00:00;790.1633952380254;854.2083966065766;494.37311012916655;630.7932286936048;373.2528653886312;655.1050579691247;776.9061933574286;776.9061933574286
2021-08-30T21:00:00;780.9143087548416;844.2096452312409;488.5863327637486;623.4096151772683;368.88383481485266;647.4368676008497;767.8122861795096;767.8122861795096
2021-08-30T22:00:00;674.9932635501613;729.7033966041107;422.3158412912908;538.852068606619;318.84945728500486;559.6203313285515;663.6683628816965;663.6683628816965
2021-08-30T23:00:00;506.64088458398993;547.7055761934655;316.98460260226165;404.45513080069776;239.32412338215167;420.0435100703979;498.1405661329298;498.1405661329298
2021-08-31T00:00:00;507.72068558914816;548.872898156023;317.6601901889023;405.3171438558396;239.8341936051635;420.9387465548293;499.20225045487734;499.20225045487734
2021-08-31T01:00:00;511.4569411952067;552.9119879566866;319.9978134138408;408.29982408523733;241.5991046592444;424.0363842841209;502.87581991887265;502.87581991887265
2021-08-31T02:00:00;469.40128358066954;507.44759910287587;293.6852983331302;374.7264844299433;221.7330936480654;389.16907179465574;461.52576363512014;461.52576363512014
