time_steps;Last_L;BHKW_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-07-14 05:00:00;136.14314803661966;100.0;0.0;36.143148036619664;0.0;57.89473684210526;57.89473684210526
2021-07-14 06:00:00;172.89824254990248;100.0;72.89824254990248;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 07:00:00;185.03292684273035;100.0;85.03292684273035;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 08:00:00;330.414617688855;100.0;230.414617688855;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 09:00:00;307.49993596847287;100.0;207.49993596847287;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 10:00:00;290.6829946042019;100.0;190.6829946042019;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 11:00:00;264.76945157254494;100.0;164.76945157254494;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 12:00:00;211.08027914023936;100.0;111.08027914023936;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 13:00:00;172.73737384699064;100.0;72.73737384699064;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 14:00:00;133.42349001940954;100.0;0.0;33.42349001940954;0.0;57.89473684210526;57.89473684210526
2021-07-14 15:00:00;116.91313067366508;100.0;0.0;16.91313067366508;0.0;57.89473684210526;57.89473684210526
2021-07-14 16:00:00;85.25373015857937;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 17:00:00;78.44551812972185;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 18:00:00;80.03982575431692;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 19:00:00;73.56976149538694;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 20:00:00;104.7522190028099;100.0;0.0;4.752219002809895;0.0;57.89473684210526;57.89473684210526
2021-07-14 21:00:00;112.73556966061297;100.0;0.0;12.735569660612967;0.0;57.89473684210526;57.89473684210526
2021-07-14 22:00:00;97.92827687618508;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 23:00:00;80.92938253577756;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 00:00:00;61.958367303589206;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 01:00:00;146.34535975195206;100.0;0.0;46.34535975195206;0.0;57.89473684210526;57.89473684210526
2021-07-15 02:00:00;237.71815406784685;100.0;137.71815406784685;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 03:00:00;260.7340327097974;100.0;160.73403270979742;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 04:00:00;246.82306591351545;100.0;146.82306591351545;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 05:00:00;162.3793730102098;100.0;0.0;62.379373010209804;0.0;57.89473684210526;57.89473684210526
2021-07-15 06:00:00;270.128325074391;100.0;170.128325074391;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 07:00:00;280.0413537353558;100.0;180.0413537353558;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 08:00:00;456.7509520624112;100.0;240.0;116.75095206241122;0.0;57.89473684210526;57.89473684210526
2021-07-15 09:00:00;422.20220818550456;100.0;240.0;82.20220818550456;0.0;57.89473684210526;57.89473684210526
