;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9;waerme_ges_W_10;waerme_ges_W_11;waerme_ges_W_12;waerme_ges_W_13;waerme_ges_W_14;waerme_ges_W_15;waerme_ges_W_16
2021-05-28T18:00:00;1989.0239986466706;3092.4442141493187;3006.9538238280625;3295.036935699595;3109.3472571025704;3286.5041495933865;2121.3751706057224;3791.482557821795;2570.4814983380747;2992.082396614383;3848.77412167777;2274.5744694627692;3403.931539340739;3796.764758744686;3308.5268642103647;2242.644905745118
2021-05-28T19:00:00;2280.609843838187;3692.2389181822587;3590.167247873547;3934.125490501288;3712.4203891178213;3923.9377287309317;2432.36336004448;4526.859172930874;3069.0389767441793;3572.4114345023527;4595.262716246122;2608.0212853788216;4064.140735951549;4533.165882598236;3950.231856728709;2571.4109290565852
2021-05-28T20:00:00;2179.5985810697634;3834.056522848572;3728.0643154055515;4085.233873756794;3855.0131570198155;4074.6548036222716;2324.630730908652;4700.734249488173;3186.919689762526;3709.6265074568123;4771.7651489628215;2492.50853159728;4220.242959283074;4707.283197666687;4101.958879874228;2457.519696962543
2021-05-28T21:00:00;2245.817075551285;3774.135654761256;3669.7999552603137;4021.3874597573076;3794.7647664496544;4010.97372549153;2395.2554544532504;4627.268437182453;3137.112652960352;3651.650304111384;4697.189224395538;2568.233559076291;4154.286544672957;4633.715034585079;4037.8510777393963;2532.181726890859
2021-05-28T22:00:00;1994.8602049399576;3087.4630172912034;3002.1103317866487;3289.729409841446;3104.3388334365904;3281.2103680372848;2127.599722511348;3785.375375380732;2566.3410600709003;2987.262858927965;3842.574656065819;2281.248539681259;3398.4486100088457;3790.649067926165;3303.1976092651694;2249.2252880438846
2021-05-28T23:00:00;1411.4640450841064;2158.3232974629404;2098.6566104147723;2299.71973359515;2170.1205131530724;2293.7644083669584;1505.383937791308;2646.2062271096584;1794.0275456469824;2088.27732930278;2686.1919822132318;1614.098212840751;2375.7210269835023;2649.892857012825;2309.1348191940056;1591.4401497940753
2021-05-29T00:00:00;2363.073543330329;2049.9794711253876;1993.3079410990067;2184.278068421745;2061.1844884690067;2178.621689474245;2520.3142569154816;2513.3715826148655;1703.970690365458;1983.4496806476486;2551.3501269766516;2702.323730019961;2256.464237846984;2516.873150534746;2193.2205341863646;2664.389593819191
2021-05-29T01:00:00;2079.689651956154;2330.2427296985047;2265.8233427314894;2482.9019803722417;2342.979642710996;2476.4722887072826;2218.073785548704;2856.987564955418;1936.929305279167;2254.617308686846;2900.1583518487128;2378.256365918132;2564.957093048859;2860.9678502718198;2493.0670167187486;2344.871357340932
2021-05-29T02:00:00;2069.0831531427257;2203.2277983721024;2142.3197297357583;2347.5660256633632;2215.270458330619;2341.486798280458;2206.761522224995;2701.2612645411473;1831.35277474925;2131.7245048684085;2742.0789341120812;2366.1271651504044;2425.1485465499613;2705.024595778183;2357.176994668718;2332.912421426678
2021-05-29T03:00:00;2350.01939094457;2407.43308172302;2340.879773214779;2565.1492396232534;2420.5919107816844;2558.506561492678;2506.391471286302;2951.6265796202565;2001.090970935535;2329.302534187204;2996.2274184969774;2687.3954829212203;2649.922465289645;2955.7387137010883;2575.650997429688;2649.6709034631867
2021-05-29T04:00:00;2754.1541918870107;3274.267523895631;3183.750641698275;3488.771884464081;3292.1643979422574;3479.7374047770827;2937.4177097229917;4014.4065169200244;2721.6154950423797;3168.004834243791;4075.0665948184424;3149.5491326864017;3604.06905380292;4019.9992900595926;3503.054966635908;3105.337025734486
2021-05-29T05:00:00;3242.0531373047365;4854.876810461193;4720.664102083488;5172.930310447519;4881.413163448419;5159.534555333777;3457.7818226135864;5952.308100827177;4035.4393333604344;4697.317214599533;6042.251028019461;3707.492368001836;5343.8856614229235;5960.600711135685;5194.108361389251;3655.4480777901454
2021-05-29T06:00:00;3873.5477589658044;4956.035804801388;4819.026563548142;5280.716449710461;4983.125084440814;5267.041572969405;4131.296577425159;6076.333802197236;4119.52405901279;4795.193206942299;6168.150831744326;4429.646321403419;5455.2339243106035;6084.799202084553;5302.335778653463;4367.464723761853
2021-05-29T07:00:00;4649.86188365638;5555.251862693406;5401.677338082238;5919.18845000866;5585.616407483448;5903.860194225225;4959.2672353104435;6811.000969827708;4617.600558912471;5374.962378002536;6913.919258659337;5317.410516056656;6114.806190482964;6820.489890074593;5943.421692485326;5242.766840870482
2021-05-29T08:00:00;4272.651272009568;5125.326136747574;4983.636876857459;5461.097358141164;5153.340743265773;5446.9553692738045;4556.956742233936;6283.891739004962;4260.24047488996;4958.989410545774;6378.845092828661;4886.046375932628;5641.576073210322;6292.646303541897;5483.45516911242;4817.458017458442
2021-05-29T09:00:00;3728.8642366903146;4682.378077575112;4552.934083839657;4989.1308117789995;4707.971566830793;4976.211021529739;3976.985703368416;5740.816513043162;3892.05605118459;4530.416735119516;5827.563676145345;4264.191582725709;5154.011944483857;5748.81447843556;5009.556384934976;4204.332572316139
2021-05-29T10:00:00;3564.599485836186;4400.982442199678;4279.3176098773465;4689.300338568098;4425.037846309038;4677.156985532123;3801.7906508679034;5395.812183299213;3658.156189341936;4258.1534803003615;5477.3461251121835;4076.344473399888;4844.272653503388;5403.329497083385;4708.498401463066;4019.122385336418
2021-05-29T11:00:00;3173.926779541558;4151.104627822031;4036.347649095254;4423.052487105164;4173.794220574094;4411.598606148594;3385.122285111304;5089.450189616458;3450.4543670215658;4016.38517085666;5166.354818896285;3629.5855784552828;4569.225825027104;5096.540687351477;4441.160527474598;3578.6349124947483
2021-05-29T12:00:00;2998.3756261039102;4060.7032131038336;3948.4453747639686;4326.728679816081;4082.8986792394726;4315.524237776455;3197.889824202231;4978.613788578665;3375.3114871941816;3928.917632923478;5053.843613701863;3428.8317554920095;4469.718702036062;4985.54987174605;4344.442369135871;3380.6991911447326
2021-05-29T13:00:00;2530.873793788933;3908.209803725329;3800.167634347103;4164.245096748066;3929.5717535643716;4153.461420146627;2699.28006385723;4791.64967158798;3248.556900763019;3781.3732265560225;4864.054357340498;2894.213906268357;4301.865350518812;4798.325280912679;4181.293575946533;2853.5860927703293
2021-05-29T14:00:00;2629.8677827142683;3715.894476798725;3613.1688503312776;3959.330776022439;3736.2052470508447;3949.0777429624754;2804.8611882118435;4555.86200424453;3088.7017973306483;3595.2992784267685;4624.703797647144;3007.419780100475;4090.1790074543596;4562.209119948316;3975.540333050573;2965.202827970028
2021-05-29T15:00:00;2477.5693382137524;3733.068858300512;3629.868447333673;3977.6302884719307;3753.4735022939567;3967.3298672252404;2642.4286892047453;4576.918606529372;3102.9773757529697;3611.91628458944;4646.07857775715;2833.2568972818326;4109.083283429694;4583.295057777321;3993.914763966699;2793.4847738166454
2021-05-29T16:00:00;2325.270893713236;3840.644654520497;3734.470318667353;4092.2536082105053;3861.6372988716894;4081.656359860144;2479.9961901976485;4708.811609852009;3192.3958340026766;3716.000828685293;4779.964563061579;2659.094014463191;4227.49468239607;4715.371811211754;4109.007353221554;2621.766719663262
2021-05-29T17:00:00;2317.1120484721373;4035.036005584679;3923.4877352878634;4299.379957913544;4057.091176898119;4288.246337779356;2471.2944491794105;4947.144580768351;3353.976556804778;3904.0834259111343;5021.898887383614;2649.763860026478;4441.466157721277;4954.036821803799;4316.981681173308;2612.567538190759
2021-05-29T18:00:00;2170.252834132354;3954.2597936861644;3844.944575760118;4213.311921337911;3975.873448941506;4202.40118190613;2314.6631108511383;4848.109132659425;3286.8342758734193;3825.9287156075807;4921.366954558534;2481.8210801656455;4352.553738848279;4854.863399926717;4230.56128082054;2446.982271685711
2021-05-29T19:00:00;2638.0266279553675;4742.771507031945;4611.657941430495;5053.4807456673225;4768.695101751624;5040.39431564056;2813.5629292300814;5814.861707890957;3942.2558873949506;4588.850163383853;5902.727738070636;3016.7499345371875;5220.488519342173;5822.962831240853;5074.169768376297;2974.402009442532
2021-05-29T20:00:00;2463.9712628119205;4932.255891952759;4795.90404462175;5255.378663241934;4959.215192565735;5241.769400913267;2627.925787507683;6047.178506725915;4099.75787350496;4772.185044563216;6138.554982361241;2817.7066398873108;5429.058772960142;6055.603288167469;5276.894258923444;2778.1528046958074
2021-05-29T21:00:00;2728.0458871154947;4838.457346827616;4704.698553300979;5155.435172171633;4864.903952391819;5142.084722247397;2909.5721384646336;5932.177063477933;4021.791252890743;4681.430626290165;6021.81579868352;3119.692638488921;5325.812342633319;5940.441627716743;5176.54159776614;3075.8996450224768
2021-05-29T22:00:00;2373.4080806357206;3944.0684024653233;3835.0349247916624;4202.4528699942575;3965.626352423615;4191.5702510249275;2531.3364622052486;4835.614006028859;3278.36305351292;3816.068074587973;4908.683019108641;2714.1419256397976;4341.335816840936;4842.350865390823;4219.657772364816;2676.0418903510276
2021-05-29T23:00:00;2021.3539084822964;2770.737305799283;2694.1404790346637;2952.2543106701937;2785.881925539817;2944.609190128097;2155.856337268307;3397.0547048765275;2303.074360638491;2680.8161260898664;3448.386228516315;2311.5457616956337;3049.820610921705;3401.7873985454426;2964.3408821938883;2279.0972098125376
2021-05-30T00:00:00;1590.5805425434805;1770.1715459342188;1721.2352851909911;1886.1393197297205;1779.8471564233744;1881.2549971270216;1696.4189834291246;2170.3138604905375;1471.3905547234267;1712.7226086548592;2203.1085979657996;1818.929231701202;1948.4725796117789;2173.337488768398;1893.8612011777966;1793.3958330012595
2021-05-30T01:00:00;1777.2584716447132;1575.7540230419381;1532.192420260624;1678.9850836254125;1584.3669635158099;1674.6372050208133;1895.51860412998;1931.9488016777386;1309.7880775434785;1524.614688978323;1961.1417008800447;2032.4072248449506;1734.4722962936262;1934.6403455758227;1685.8588726574453;2003.8771077363951
2021-05-30T02:00:00;2087.1743791142235;1527.4736715236884;1485.2467754695836;1627.54178165951;1535.8227156104315;1623.3271199811056;2226.056552153174;1872.7548120725605;1269.6567957104585;1477.90122225865;1901.0532547704158;2386.8156237834073;1681.328892602952;1875.3638883496671;1634.2049610748916;2353.3104637787405
2021-05-30T03:00:00;2753.1763804200064;1718.1648585605337;1670.666318822118;1830.7255615718184;1727.556204820601;1825.9847377386109;2936.3748339361505;2106.551207258114;1428.1618920777908;1662.4037401413857;2138.3824529953604;3148.430943564346;1891.2275038241728;2109.486002964384;1838.2205782986025;3104.234533302645
2021-05-30T04:00:00;3871.011808612725;2760.0807666607507;2683.77853912811;2940.89963856082;2775.1671386443904;2933.283921934463;4128.59188300389;3383.9892849457083;2294.216501031329;2670.5054330078883;3435.123382294104;4426.7463021312215;3038.0906888400395;3388.703776190595;2952.9397238939173;4364.60541379655
2021-05-30T05:00:00;4443.381141892275;4334.862702088226;4215.025745064082;4618.848951005711;4358.556701195662;4606.888037994745;4739.047107707833;5314.746261329383;3603.196566188907;4194.179582387827;5395.055248688719;5081.286756880336;4771.492983717073;5322.150636050454;4637.75858490876;5009.957692279609
2021-05-30T06:00:00;3083.1816056216203;5399.622669128285;5250.350501999392;5753.363650736968;5429.13655768609;5738.464812763076;3288.338858195876;6620.19223342748;4488.239466211089;5224.383955816324;6720.227288395037;3525.812745163333;5943.501202022822;6629.415323601792;5776.918004105216;3476.3188005971683
2021-05-30T07:00:00;3757.524785634883;4713.166798716124;4582.871653074421;5021.936568758676;4738.9285765616305;5008.93182513474;4007.5533470712107;5778.564938269288;3917.64805303489;4560.206242758421;5865.882502601418;4296.966729206828;5187.901868340312;5786.615493846007;5042.496449154611;4236.64763444215
2021-05-30T08:00:00;3078.247387231278;4360.461009269044;4239.91638894658;4646.124258759444;4384.294926595157;4634.092713955396;3283.0763131553235;5346.130994073068;3624.474225684267;4218.947125145238;5426.914223471676;3520.1701550361836;4799.6696876872975;5353.5790932374775;4665.145558163941;3470.755418886106
2021-05-30T09:00:00;2562.9740096113874;4029.3031619425246;3917.9133756818555;4293.271543261774;4051.3269980092737;4282.153741401156;2733.5162524920443;4940.115843895267;3349.211339554423;3898.5366352962064;5014.763942102275;2930.922528901206;4435.155871768711;4946.998292666124;4310.848258584276;2889.7794144881805
2021-05-30T10:00:00;2516.4513790738865;3792.761842423583;3687.9112233499086;4041.2338893348665;3813.492763305069;4030.7687610052694;2683.897970681133;4650.105022339692;3152.594992318819;3669.671999689753;4720.370883981272;2877.7209648452435;4174.788860398292;4656.583435115157;4057.778758884515;2837.3246726410352
2021-05-30T11:00:00;2364.665422875779;3565.941399049255;3467.36121426448;3799.5539472131736;3585.4325382462443;3789.7146702146933;2522.0120613384606;4372.01245372476;2964.0587689422127;3450.212760067128;4438.076170714557;2704.144144743467;3925.12186319378;4378.103434723818;3815.1093756107716;2666.184454291258
2021-05-30T12:00:00;2252.3532138003993;3478.615528350139;3382.4494607665906;3706.507169496323;3497.629351598597;3696.908845260322;2402.2265123201996;4264.946814808012;2891.4723229422193;3365.720952812418;4329.3927061068725;2575.70804565887;3829.0000692700437;4270.888634573155;3721.681663050381;2539.5512896299683
2021-05-30T13:00:00;2086.586972162993;3367.959554903949;3274.8525634770567;3588.601883446955;3386.3685418020423;3579.3088852532055;2225.430058695966;4129.277368833727;2799.4935796806335;3258.6561951965227;4191.673213848898;2386.1438868635096;3707.1982413481296;4135.030177239381;3603.2936710675485;2352.6481564321866
2021-05-30T14:00:00;2108.203547968296;3233.0013910962234;3143.6253080712268;3444.802317884548;3250.6727078920408;3435.8817012328127;2248.485017921238;3963.8122905078426;2687.314526771552;3128.0779476210605;4023.707859455202;2410.863805515775;3558.6463780114445;3969.334577006534;3458.9053880196707;2377.021066785405
2021-05-30T15:00:00;1750.4727146685768;2964.867224107286;2882.903690188096;3159.1021005906905;2981.072941840358;3150.921329619668;1866.9505024812734;3635.06714689519;2464.4377769942075;2868.6457750671725;3689.9951805577653;2001.7760212975784;3263.5043206018263;3640.131433686774;3172.0355099353533;1973.6758927334931
2021-05-30T16:00:00;1702.070381887137;3004.074757890563;2921.02733461572;3200.8782048717258;3020.494780743383;3192.589251027753;1815.3274416072945;3683.137433755772;2497.0276098921636;2906.58087220194;3738.7918381367253;1946.4248990979404;3306.6610444043204;3688.2686908972764;3213.9826461869584;1919.1017673773727
2021-05-30T17:00:00;1994.8340063807002;3144.3794035778246;3057.453268807134;3350.3745119269997;3161.566319958342;3341.698424331066;2127.5717806800008;3855.1575511990077;2613.650730923692;3042.332087568506;3913.4112822002776;2281.218579975361;3461.0979155322534;3860.528462567918;3364.0909932691443;2249.195748900316
2021-05-30T18:00:00;1986.7277904537118;3415.591848012558;3321.1680653849967;3639.35467129251;3434.2611890643952;3629.9302443192264;2118.9261709705247;4187.6768082428625;2839.0861865897195;3304.7426355172743;4250.955103634908;2271.948610480761;3759.628310761076;4193.510977321561;3654.2542415550342;2240.0559075178594
2021-05-30T19:00:00;2381.8177058517263;4088.2764772198498;3975.256378044066;4356.108328213414;4110.622656524568;4344.827805006706;2540.305670288948;5012.419911735149;3398.23075763234;3955.5960375980885;5088.16056755162;2723.7588628045028;4500.069291041885;5019.403092767871;4373.942298235449;2685.52382881066
2021-05-30T20:00:00;2382.5225941932044;4202.010728111835;4085.8464540283317;4477.2935563344345;4224.978569375493;4465.699213388836;2541.057462437599;5151.863471140636;3492.7682067826095;4065.639170608861;5229.711202346787;2724.564947108382;4625.259456783003;5159.040921535528;4495.623660419854;2686.3185976265263
2021-05-30T21:00:00;2407.663611705894;4053.1193084968286;3941.0711266358253;4318.647937184552;4075.2733216404504;4307.464420934166;2567.871382406122;4969.315563599835;3369.007643008966;3921.5798554565813;5044.404886995279;2753.315287280039;4461.370906475186;4976.238692707215;4336.328543828019;2714.665352059075
2021-05-30T22:00:00;2129.3501982126145;3346.897656590618;3254.3729197762673;3566.1601745356543;3365.191520903722;3556.925291108366;2271.0387823807437;4103.45448746234;2781.986644652805;3238.2778372315643;4165.460133331274;2435.0463346321208;3684.014877321995;4109.1713200601835;3580.7600854778434;2400.86413126138
2021-05-30T23:00:00;1773.9689927178194;2374.1619837195726;2308.5284522413313;2529.698479893769;2387.1389557228745;2523.1476046036405;1892.0102407696124;2910.834643202302;1973.4355838291322;2297.111212449964;2954.819091578879;2028.6454980935193;2613.300126453506;2914.889946953332;2540.0551017810208;2000.1681865956878
2021-05-31T00:00:00;1233.1690626904544;1316.8344597336545;1280.4306690246674;1403.103138666644;1324.0321674023517;1399.469680468504;1315.2250714574554;1614.501197070831;1094.5706310988392;1274.0980704507654;1638.8972735440589;1410.2066483036479;1449.472986147674;1616.7504807172984;1408.8474630560854;1390.4107332274082
2021-05-31T01:00:00;1387.7586136227321;1200.325894754489;1167.1429746598415;1278.9618451308736;1206.886776294115;1275.6498616613508;1480.1011288634768;1471.656197657682;997.7271345188218;1161.3706606129583;1493.8938009530498;1586.9895559183976;1321.2290627419268;1473.7064731388152;1284.1979332826904;1564.7120333201099
2021-05-31T02:00:00;1507.434823945909;1168.9213227127802;1136.6065796767302;1245.499891523495;1175.3105494727597;1242.2745607071595;1607.7406853819068;1433.1527101615459;971.623229062068;1130.9852888254018;1454.808502785515;1723.8468551708788;1286.6612562272092;1435.149343524039;1250.5989859569404;1699.6481847203781
2021-05-31T03:00:00;1673.7866233186867;1300.2931202613038;1264.3466136518837;1385.4781402016893;1307.4004143437749;1381.8903234773652;1785.1616601992564;1594.2207341911862;1080.8212457819234;1258.0935616466322;1618.3103607687926;1914.0806361910986;1431.265515540685;1596.441763591958;1391.1503075944306;1887.211540254916
2021-05-31T04:00:00;1989.500307650186;2043.8143430655878;1987.3132475459317;2177.7090494634035;2054.9856623318315;2172.0696815645792;2121.883173573148;2505.8128446436135;1698.8461524546067;1977.4846349222648;2543.6771719642957;2275.11915886808;2249.678125505552;2509.3038819143135;2186.624621570118;2243.1819490191165
2021-05-31T05:00:00;2482.2078256577734;3184.0879836487165;3096.0641081350145;3392.6844871236794;3201.4919438263314;3383.8988341494037;2647.3758251365434;3903.8421444556298;2646.6570402794073;3080.751970094131;3962.831528711486;2838.5613004083275;3504.80615365254;3909.280882011133;3406.5741861115844;2798.714715860469
2021-05-31T06:00:00;3036.0603653203366;3732.709076148346;3629.5186113323475;3977.2469362113575;3753.1117536024603;3966.9475076888475;3238.0821346715234;4576.477496630506;3102.6783199571228;3611.568178764543;4645.630802424497;3471.92663306431;4108.68726211767;4582.853333334915;3993.529842256468;3423.1891201177136
2021-05-31T07:00:00;3059.1181063108397;3316.8981585426623;3225.2027556208445;3534.1953443640436;3335.0280480937445;3525.0432366579685;3262.674155311189;4066.673686996544;2757.0506557224717;3209.251939333112;4128.123553023046;3498.294615057574;3650.993671279668;4072.339277481255;3548.664390832696;3449.1869589600437
2021-05-31T08:00:00;2647.4394108933598;3075.4904940693714;2990.468788078911;3276.9725406798434;3092.3008693982833;3268.486533903229;2823.602045914719;3770.696496854485;2556.3893366770453;2975.6788905539534;3827.6739709260387;3027.514045866121;3385.2701509718754;3775.949739144769;3290.3885132981104;2985.015018495784
2021-05-31T09:00:00;2389.603456983365;3141.6558519587743;3054.805009570047;3347.472534539664;3158.8278816325915;3338.803961867786;2548.6094912314866;3851.8183483730645;2611.38687794471;3039.6969257704864;3910.021622027107;2732.662360581134;3458.1000333998313;3857.184607646131;3361.1771351447305;2694.3023428580777
2021-05-31T10:00:00;2304.6538849130916;2901.446835273334;2821.2365532870117;3091.526904657273;2917.3059024341283;3083.5211255616805;2458.0073099274537;3557.3107569904;2411.7218911686246;2807.2836240061197;3611.0638452036683;2635.517163763851;3193.69589502008;3562.2667154781475;3104.18366017983;2598.520831333707
2021-05-31T11:00:00;2057.8333700188023;2769.715443388454;2693.146865934188;2951.165503838535;2784.854477714012;2943.5232028568835;2194.7631699627664;3395.8018533329405;2302.224974767966;2679.827427080451;3447.114445638318;2353.26232817605;3048.6958211281903;3400.532801559677;2963.247617771433;2320.2281758716877
2021-05-31T12:00:00;2098.7211860262523;2765.2804465734034;2688.834474276268;2946.4399607718447;2780.3952395751185;2938.8098969969406;2238.3716923926204;3390.3643379231808;2298.538545371402;2675.5363631257196;3441.5947661261093;2400.0201262045885;3043.814107994433;3395.087710736216;2958.502728263598;2366.329606693308
2021-05-31T13:00:00;1763.2170519377216;2436.1317640293823;2368.7850825830456;2595.728034795274;2449.447457699381;2589.0061702022463;1880.5428576599859;2986.812518593443;2024.9457042101587;2357.0698328637673;3031.9450380037733;2016.3499752580854;2681.5118305539163;2990.973672865316;2606.3549826280614;1988.0452633761765
2021-05-31T14:00:00;1743.8000068930878;2426.6624465053555;2359.5775436377567;2585.638361760988;2439.926381673094;2578.942625258044;1859.8337876476355;2975.2026883942267;2017.0746792823593;2347.907831446909;3020.15977634257;1994.1453588427057;2671.0887133223796;2979.347668134144;2596.224002327549;1966.15234645632
2021-05-31T15:00:00;1583.796087631056;2305.119560817214;2241.3947019855614;2456.1329382576223;2317.7191526774645;2449.7725673666305;1689.1830857189393;2826.185374191621;1916.0465871711065;2230.3094841469747;2868.890721602567;1811.1707793428989;2537.303385818853;2830.122746647949;2466.1883817614766;1785.7462906840433
2021-05-31T16:00:00;1518.9170188521107;2340.479670558833;2275.777284123035;2493.809565410969;2353.272537838915;2487.3516276013115;1619.9869142834407;2869.5385375937594;1945.4383891166883;2264.5220210833468;2912.8989771728834;1736.9774696857423;2576.2251526961113;2873.5363086187845;2504.019257567188;1712.5944769374082
2021-05-31T17:00:00;1538.4274150748438;2394.898280127291;2328.6914952769753;2551.7932560130666;2407.9885950026382;2545.185164369261;1640.7955471323896;2936.2583212702707;1990.671874144803;2317.174535554914;2980.6269365929634;1759.288839064657;2636.125092229249;2940.349044668816;2562.2403342308926;1734.592648265533
2021-05-31T18:00:00;1598.1721690583333;2567.5035615779075;2496.5251165581994;2735.7062834734693;2581.5373225703966;2728.621932972452;1704.5157625550064;3147.880542623084;2134.1437209300148;2484.1781056849986;3195.4468959870514;1827.6107357273622;2826.116089867393;3152.2660929332365;2746.9063042655525;1801.9554695573988
2021-05-31T19:00:00;1760.2298142385473;2718.173588510839;2643.029881801601;2896.247030360777;2733.030899343086;2888.7469455656533;1877.356846888855;3332.609106678976;2259.3826871862716;2629.9583054443838;3382.9668188748074;2012.9338804249496;2991.962398222356;3337.2520163140516;2908.104307274973;1984.6771223115834
2021-05-31T20:00:00;1950.5728663828195;2912.474394921568;2831.959256868867;3103.276903633909;2928.3937378065125;3095.2406968891055;2080.3654707118494;3570.8310655768296;2420.888148046568;2817.953296542207;3624.788453720512;2230.6031730737864;3205.834208758073;3575.8058602283736;3115.981763820933;2199.2908607711356
2021-05-31T21:00:00;1805.5984867947593;2950.1119354601046;2868.556310398245;3143.3801610106916;2966.2370020122603;3135.2401033761903;1925.7443854754051;3616.976466621818;2452.172981303899;2854.3693528066847;3671.631139310612;2064.8158207031915;3247.2628012986124;3622.0155499193656;3156.249204509046;2035.8307647300942
2021-05-31T22:00:00;1683.5884970191028;2567.5035615779075;2496.5251165581994;2735.7062834734693;2581.5373225703966;2728.621932972452;1795.6157580420295;3147.880542623084;2134.1437209300148;2484.1781056849986;3195.4468959870514;1925.2896973623235;2826.116089867393;3152.2660929332365;2746.9063042655525;1898.263253123112
2021-05-31T23:00:00;1352.6585706574328;1926.2269950773557;1872.9765930480983;2052.4182995060055;1936.7555916762967;2047.1033829536555;1442.6655023026897;2361.64520634701;1601.1059568321814;1863.7134527711448;2397.331074627073;1546.8504416290587;2120.246758364566;2364.9353927841785;2060.8209294840062;1525.1363758111393
2021-06-01T00:00:00;817.1114522519664;1034.1009404222566;1005.5132968283056;1101.8471338440436;1039.7532501822773;1098.9938043978793;871.4826706989496;1267.8565584784992;859.5587020154622;1000.5403512221334;1287.0146276170308;934.418513432993;1138.2610524903312;1269.6229052785054;1106.358111825599;921.3015212816397
2021-06-01T01:00:00;1073.0740758489674;1042.2646510849602;1013.4513223168577;1110.5456668823747;1047.9615830086916;1107.6698118247216;1144.4772422431984;1277.8656530461951;866.3444888439684;1008.4391177878053;1297.1749655761498;1227.1279272794725;1147.2470552371824;1279.645944272361;1115.0922567830448;1209.9019978276951
2021-06-01T02:00:00;1024.8790468364439;955.5252252937329;929.1098015009908;1018.1237533501073;960.7480467280394;1015.48723291452;1093.075279288828;1171.5190232644243;794.2455037910879;924.5147230275383;1189.221374760511;1172.0138700225004;1051.770776051889;1173.1511549626448;1022.2919666101789;1155.5616095916982
2021-06-01T03:00:00;1263.356278809999;1061.467925030184;1032.1237231819746;1131.0069889157214;1067.2698204526437;1128.078147476499;1347.4209679319483;1301.40977322248;882.3065101337506;1027.0191709593298;1321.074851457259;1444.727635047091;1168.3845844257978;1303.2228655419985;1135.6373477624923;1424.44712821067
2021-06-01T04:00:00;1517.8495417663746;1589.882651561553;1545.9304638955325;1694.0393092149652;1598.5728179441883;1689.6524463775768;1618.8484064592958;1949.2711670588064;1321.531984851618;1538.2847886646555;1978.7258175384118;1735.7567422698824;1750.02403494925;1951.9868440533799;1700.9747304626455;1711.390885603189
2021-06-01T05:00:00;1906.4954312118793;2447.628887781538;2379.964369204092;2607.9783600377896;2461.0074237740378;2601.2247721569597;2033.3550894297555;3000.908534932871;2034.5022691285499;2368.1938303260754;3046.254053561293;2180.197844235404;2694.167005374082;3005.0893274305263;2618.6554608779575;2149.5931017135895
2021-06-01T06:00:00;2725.223180168534;2779.001325135832;2702.1760401712313;2961.059723820953;2794.1911153189462;2953.391800891977;2906.5616064472965;3407.1867826125335;2309.9435253947413;2688.811945923586;3458.671407992802;3116.464694954454;3058.9170259621733;3411.933592044756;2973.1823448324776;3072.7170140641197
2021-06-01T07:00:00;2892.142548943617;2732.9876832187747;2657.434441963029;2912.031628513997;2747.9259666609746;2904.490668122501;3084.5879171673123;3350.7718859582474;2271.696363270433;2644.291625280707;3401.4040485868595;3307.3475274054304;3008.2686468435595;3355.4400995339342;2923.9535277995997;3260.920309905864
2021-06-01T08:00:00;2205.951129771402;2384.3601301455847;2318.4446716678126;2540.5647289907242;2397.3928443693267;2533.9857145989313;2352.736798274289;2923.3380520332266;1981.9124212076254;2306.9783894421157;2967.511434378122;2522.6443341430527;2624.525484085986;2927.410775228145;2550.9658374577493;2487.2324652043244
2021-06-01T09:00:00;2011.6281850486498;2383.2468968733983;2317.3622136466465;2539.378565394589;2396.273526256635;2532.8026226770894;2145.4834567890603;2921.9731755012685;1980.987086640102;2305.9012849104333;2966.125933747333;2300.4237831602927;2623.3001200750523;2926.043997183529;2549.7748176908253;2268.131357149125
2021-06-01T10:00:00;1917.1482958564156;2211.9017423959685;2150.7538832221485;2356.808218555982;2223.991813411325;2350.7050577068835;2044.7168038022912;2711.895929290648;1838.5626744554284;2140.116945742291;2752.874294991735;2192.380067257143;2434.6961760587565;2715.674076482946;2366.4570252316994;2161.6043155767284
2021-06-01T11:00:00;1902.3812214181276;2205.686189959591;2144.7101592706367;2350.185471810889;2217.742287282123;2344.0994611432643;2028.967116982431;2704.275368653879;1833.3962231200883;2134.1031121070637;2745.1385831364964;2175.492985689077;2427.85456033104;2708.0428990671694;2359.8071648663704;2144.954288083688
2021-06-01T12:00:00;1727.9681133758536;2232.4965579314253;2170.7793566137225;2378.7522450844986;2244.699198496142;2372.5922582609633;1842.9484278762177;2737.146145131881;1855.6813639546149;2160.0433795784184;2778.50605666133;1976.0405894572912;2457.3654102610394;2740.9594703083544;2388.490890919802;1948.301724558907
2021-06-01T13:00:00;1340.9385206350373;2062.8212533622764;2005.7947132209742;2197.961143640096;2074.0964628198726;2192.269331173521;1430.1655912243498;2529.116213719198;1714.644953621227;1995.8746972078009;2567.3326688519155;1533.4478247778259;2270.5995122611466;2532.639716674697;2206.9596281110626;1511.921899517396
