time_steps;Last_L;Biomassekessel_1;Biomassekessel_2;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-08-13 15:00:00;315.8182969082094;50.0;50.0;215.8182969082094;0.0;0.0;0.0
2021-08-13 16:00:00;311.72807541203474;50.0;50.0;211.72807541203474;0.0;0.0;0.0
2021-08-13 17:00:00;332.2575120833999;50.0;50.0;232.2575120833999;0.0;0.0;0.0
2021-08-13 18:00:00;345.1818063350162;50.0;50.0;245.18180633501618;0.0;0.0;0.0
2021-08-13 19:00:00;351.4689692383965;50.0;50.0;251.46896923839648;0.0;0.0;0.0
2021-08-13 20:00:00;380.56916768861896;50.0;50.0;280.56916768861896;0.0;0.0;0.0
2021-08-13 21:00:00;366.9396252506846;50.0;50.0;266.9396252506846;0.0;0.0;0.0
2021-08-13 22:00:00;349.8803467171522;50.0;50.0;249.88034671715218;0.0;0.0;0.0
2021-08-13 23:00:00;278.6181620727139;50.0;50.0;178.61816207271391;0.0;0.0;0.0
2021-08-14 00:00:00;213.88981915153272;50.0;50.0;113.88981915153272;0.0;0.0;0.0
2021-08-14 01:00:00;265.77698063217974;50.0;50.0;165.77698063217974;0.0;0.0;0.0
2021-08-14 02:00:00;202.47441453474968;50.0;50.0;102.47441453474968;0.0;0.0;0.0
2021-08-14 03:00:00;214.5376765010193;50.0;50.0;114.53767650101929;0.0;0.0;0.0
2021-08-14 04:00:00;328.4102955692818;50.0;50.0;228.4102955692818;0.0;0.0;0.0
2021-08-14 05:00:00;463.765356278454;50.0;50.0;363.765356278454;0.0;0.0;0.0
2021-08-14 06:00:00;501.32483168272927;50.0;50.0;401.32483168272927;0.0;0.0;0.0
2021-08-14 07:00:00;454.582364039036;50.0;50.0;354.582364039036;0.0;0.0;0.0
2021-08-14 08:00:00;407.6602252019382;50.0;50.0;307.6602252019382;0.0;0.0;0.0
2021-08-14 09:00:00;426.3425178728687;50.0;50.0;326.3425178728687;0.0;0.0;0.0
2021-08-14 10:00:00;408.6359449331432;50.0;50.0;308.6359449331432;0.0;0.0;0.0
2021-08-14 11:00:00;397.69940320510415;50.0;50.0;297.69940320510415;0.0;0.0;0.0
2021-08-14 12:00:00;399.1944170872174;50.0;50.0;299.1944170872174;0.0;0.0;0.0
2021-08-14 13:00:00;369.9056501160129;50.0;50.0;269.9056501160129;0.0;0.0;0.0
2021-08-14 14:00:00;378.2783978064987;50.0;50.0;278.2783978064987;0.0;0.0;0.0
2021-08-14 15:00:00;347.20819300317305;50.0;50.0;247.20819300317305;0.0;0.0;0.0
2021-08-14 16:00:00;342.7180985491315;50.0;50.0;242.71809854913153;0.0;0.0;0.0
2021-08-14 17:00:00;363.92745609895;50.0;50.0;263.92745609895;0.0;0.0;0.0
2021-08-14 18:00:00;380.2476992673117;50.0;50.0;280.2476992673117;0.0;0.0;0.0
2021-08-14 19:00:00;382.3164397414405;50.0;50.0;282.3164397414405;0.0;0.0;0.0
2021-08-14 20:00:00;418.4380491880782;50.0;50.0;318.4380491880782;0.0;0.0;0.0
2021-08-14 21:00:00;419.45105439817087;50.0;50.0;319.45105439817087;0.0;0.0;0.0
2021-08-14 22:00:00;365.64195782370336;50.0;50.0;265.64195782370336;0.0;0.0;0.0
2021-08-14 23:00:00;280.97281976471805;50.0;50.0;180.97281976471805;0.0;0.0;0.0
2021-08-15 00:00:00;216.28791851277745;50.0;50.0;116.28791851277745;0.0;0.0;0.0
2021-08-15 01:00:00;216.1938258613129;50.0;50.0;116.19382586131289;0.0;0.0;0.0
2021-08-15 02:00:00;204.34040198513128;50.0;50.0;104.34040198513128;0.0;0.0;0.0
2021-08-15 03:00:00;213.38251174508025;50.0;50.0;113.38251174508025;0.0;0.0;0.0
2021-08-15 04:00:00;342.46271772311155;50.0;50.0;242.46271772311155;0.0;0.0;0.0
2021-08-15 05:00:00;476.7466540001321;50.0;50.0;376.7466540001321;0.0;0.0;0.0
2021-08-15 06:00:00;258.92540853018505;50.0;50.0;158.92540853018505;0.0;0.0;0.0
2021-08-15 07:00:00;464.1163737165609;50.0;50.0;364.1163737165609;0.0;0.0;0.0
2021-08-15 08:00:00;419.7139248250523;50.0;50.0;319.7139248250523;0.0;0.0;0.0
2021-08-15 09:00:00;431.80350000776014;50.0;50.0;331.80350000776014;0.0;0.0;0.0
2021-08-15 10:00:00;412.9535955655386;50.0;50.0;312.9535955655386;0.0;0.0;0.0
2021-08-15 11:00:00;401.69260159805793;50.0;50.0;301.69260159805793;0.0;0.0;0.0
2021-08-15 12:00:00;403.2373767164524;50.0;50.0;303.2373767164524;0.0;0.0;0.0
2021-08-15 13:00:00;374.0928774808049;50.0;50.0;274.0928774808049;0.0;0.0;0.0
2021-08-15 14:00:00;382.57155822653465;50.0;50.0;282.57155822653465;0.0;0.0;0.0
2021-08-15 15:00:00;351.1021187178006;50.0;50.0;251.10211871780058;0.0;0.0;0.0
2021-08-15 16:00:00;346.5526761546406;50.0;50.0;246.5526761546406;0.0;0.0;0.0
2021-08-15 17:00:00;368.035109957461;50.0;50.0;268.035109957461;0.0;0.0;0.0
2021-08-15 18:00:00;384.443698687243;50.0;50.0;284.443698687243;0.0;0.0;0.0
2021-08-15 19:00:00;386.0796218351661;50.0;50.0;286.0796218351661;0.0;0.0;0.0
2021-08-15 20:00:00;423.80198069670007;50.0;50.0;323.80198069670007;0.0;0.0;0.0
2021-08-15 21:00:00;404.9407375720689;50.0;50.0;304.9407375720689;0.0;0.0;0.0
2021-08-15 22:00:00;394.8010058175989;50.0;50.0;294.8010058175989;0.0;0.0;0.0
2021-08-15 23:00:00;284.2020056693175;50.0;50.0;184.2020056693175;0.0;0.0;0.0
2021-08-16 00:00:00;434.5369450215872;50.0;50.0;334.5369450215872;0.0;0.0;0.0
2021-08-16 01:00:00;432.997843887045;50.0;50.0;332.997843887045;0.0;0.0;0.0
2021-08-16 02:00:00;407.1210078481884;50.0;50.0;307.1210078481884;0.0;0.0;0.0
2021-08-16 03:00:00;430.9134829483984;50.0;50.0;330.9134829483984;0.0;0.0;0.0
2021-08-16 04:00:00;719.7977993896225;50.0;50.0;619.7977993896225;0.0;0.0;0.0
2021-08-16 05:00:00;1029.690147466836;50.0;50.0;929.6901474668359;0.0;0.0;0.0
2021-08-16 06:00:00;1093.7406784704776;50.0;50.0;993.7406784704776;0.0;0.0;0.0
2021-08-16 07:00:00;1068.684803588556;50.0;50.0;968.684803588556;0.0;0.0;0.0
2021-08-16 08:00:00;943.7936127246844;50.0;50.0;843.7936127246844;0.0;0.0;0.0
2021-08-16 09:00:00;955.76874274732;50.0;50.0;855.76874274732;0.0;0.0;0.0
2021-08-16 10:00:00;889.3402596787081;50.0;50.0;789.3402596787081;0.0;0.0;0.0
2021-08-16 11:00:00;853.645693081993;50.0;50.0;753.645693081993;0.0;0.0;0.0
2021-08-16 12:00:00;857.4478677381165;50.0;50.0;757.4478677381165;0.0;0.0;0.0
2021-08-16 13:00:00;749.7295415562226;50.0;50.0;649.7295415562226;0.0;0.0;0.0
2021-08-16 14:00:00;756.8985862259927;50.0;50.0;656.8985862259927;0.0;0.0;0.0
2021-08-16 15:00:00;685.7470162526787;50.0;50.0;585.7470162526787;0.0;0.0;0.0
2021-08-16 16:00:00;765.8112148482578;50.0;50.0;665.8112148482578;0.0;0.0;0.0
2021-08-16 17:00:00;804.8918891892366;50.0;50.0;704.8918891892366;0.0;0.0;0.0
2021-08-16 18:00:00;863.224238899227;50.0;50.0;763.224238899227;0.0;0.0;0.0
2021-08-16 19:00:00;926.922094084632;50.0;50.0;826.922094084632;0.0;0.0;0.0
2021-08-16 20:00:00;952.8877741218276;50.0;50.0;852.8877741218276;0.0;0.0;0.0
2021-08-16 21:00:00;919.0830659937044;50.0;50.0;819.0830659937044;0.0;0.0;0.0
2021-08-16 22:00:00;764.1487124658274;50.0;50.0;664.1487124658274;0.0;0.0;0.0
2021-08-16 23:00:00;557.5500453489453;50.0;50.0;457.55004534894533;0.0;0.0;0.0
2021-08-17 00:00:00;470.86370877487;50.0;50.0;370.86370877487;0.0;0.0;0.0
2021-08-17 01:00:00;450.76223817647247;50.0;50.0;350.76223817647247;0.0;0.0;0.0
2021-08-17 02:00:00;438.8414156807351;50.0;50.0;338.8414156807351;0.0;0.0;0.0
2021-08-17 03:00:00;484.12838197869866;50.0;50.0;384.12838197869866;0.0;0.0;0.0
2021-08-17 04:00:00;706.165596932249;50.0;50.0;606.165596932249;0.0;0.0;0.0
2021-08-17 05:00:00;1060.280905374869;50.0;50.0;960.280905374869;0.0;0.0;0.0
2021-08-17 06:00:00;1219.5186607831124;50.0;50.0;1119.5186607831124;0.0;0.0;0.0
2021-08-17 07:00:00;1107.7226703192405;50.0;50.0;1007.7226703192405;0.0;0.0;0.0
2021-08-17 08:00:00;1033.355892349266;50.0;50.0;933.355892349266;0.0;0.0;0.0
2021-08-17 09:00:00;1056.9881711040814;50.0;50.0;956.9881711040814;0.0;0.0;0.0
2021-08-17 10:00:00;974.8981655533718;50.0;50.0;874.8981655533718;0.0;0.0;0.0
2021-08-17 11:00:00;935.8319930642156;50.0;50.0;835.8319930642156;0.0;0.0;0.0
2021-08-17 12:00:00;940.8390166775276;50.0;50.0;840.8390166775276;0.0;0.0;0.0
2021-08-17 13:00:00;822.4085319894598;50.0;50.0;722.4085319894598;0.0;0.0;0.0
2021-08-17 14:00:00;828.5255447004173;50.0;50.0;728.5255447004173;0.0;0.0;0.0
2021-08-17 15:00:00;757.0966464142707;50.0;50.0;657.0966464142707;0.0;0.0;0.0
2021-08-17 16:00:00;763.4295215927384;50.0;50.0;663.4295215927384;0.0;0.0;0.0
2021-08-17 17:00:00;797.1082993717428;50.0;50.0;697.1082993717428;0.0;0.0;0.0
2021-08-17 18:00:00;859.6026066569392;50.0;50.0;759.6026066569392;0.0;0.0;0.0
2021-08-17 19:00:00;908.1626392775696;50.0;50.0;808.1626392775696;0.0;0.0;0.0
2021-08-17 20:00:00;978.4561069660534;50.0;50.0;878.4561069660534;0.0;0.0;0.0
2021-08-17 21:00:00;993.3366543586498;50.0;50.0;893.3366543586498;0.0;0.0;0.0
2021-08-17 22:00:00;868.9893100085892;50.0;50.0;768.9893100085892;0.0;0.0;0.0
2021-08-17 23:00:00;663.1681404914544;50.0;50.0;563.1681404914544;0.0;0.0;0.0
2021-08-18 00:00:00;287.9313170172704;50.0;50.0;187.93131701727037;0.0;0.0;0.0
2021-08-18 01:00:00;290.5303123678467;50.0;50.0;190.5303123678467;0.0;0.0;0.0
2021-08-18 02:00:00;270.3356451141538;50.0;50.0;170.3356451141538;0.0;0.0;0.0
2021-08-18 03:00:00;293.7217339025062;50.0;50.0;193.72173390250617;0.0;0.0;0.0
2021-08-18 04:00:00;418.2464707463251;50.0;50.0;318.2464707463251;0.0;0.0;0.0
2021-08-18 05:00:00;620.0447671122016;50.0;50.0;520.0447671122016;0.0;0.0;0.0
2021-08-18 06:00:00;695.2868599975817;50.0;50.0;595.2868599975817;0.0;0.0;0.0
2021-08-18 07:00:00;671.2990150939941;50.0;50.0;571.2990150939941;0.0;0.0;0.0
2021-08-18 08:00:00;605.6701923210359;50.0;50.0;505.67019232103587;0.0;0.0;0.0
2021-08-18 09:00:00;589.5645361046662;50.0;50.0;489.5645361046662;0.0;0.0;0.0
2021-08-18 10:00:00;566.6823958259863;50.0;50.0;466.6823958259863;0.0;0.0;0.0
2021-08-18 11:00:00;554.1340012751875;50.0;50.0;454.13400127518753;0.0;0.0;0.0
2021-08-18 12:00:00;558.5805297199254;50.0;50.0;458.5805297199254;0.0;0.0;0.0
2021-08-18 13:00:00;515.0429152160924;50.0;50.0;415.0429152160924;0.0;0.0;0.0
2021-08-18 14:00:00;533.7649047730438;50.0;50.0;433.7649047730438;0.0;0.0;0.0
2021-08-18 15:00:00;480.8724810710064;50.0;50.0;380.8724810710064;0.0;0.0;0.0
2021-08-18 16:00:00;471.03464924577065;50.0;50.0;371.03464924577065;0.0;0.0;0.0
2021-08-18 17:00:00;504.7710013644535;50.0;50.0;404.7710013644535;0.0;0.0;0.0
2021-08-18 18:00:00;523.8051897710016;50.0;50.0;423.80518977100155;0.0;0.0;0.0
2021-08-18 19:00:00;522.9052497536074;50.0;50.0;422.90524975360745;0.0;0.0;0.0
2021-08-18 20:00:00;585.7338895784816;50.0;50.0;485.7338895784816;0.0;0.0;0.0
2021-08-18 21:00:00;580.0717825062696;50.0;50.0;480.07178250626964;0.0;0.0;0.0
2021-08-18 22:00:00;504.8634812539446;50.0;50.0;404.8634812539446;0.0;0.0;0.0
2021-08-18 23:00:00;387.8647697984914;50.0;50.0;287.8647697984914;0.0;0.0;0.0
2021-08-19 00:00:00;210.56793653297527;50.0;50.0;110.56793653297527;0.0;0.0;0.0
2021-08-19 01:00:00;212.7156475415104;50.0;50.0;112.7156475415104;0.0;0.0;0.0
2021-08-19 02:00:00;198.39661090058505;50.0;50.0;98.39661090058505;0.0;0.0;0.0
2021-08-19 03:00:00;205.58341278892695;50.0;50.0;105.58341278892695;0.0;0.0;0.0
2021-08-19 04:00:00;300.0826007831212;50.0;50.0;200.08260078312122;0.0;0.0;0.0
2021-08-19 05:00:00;470.0779928982675;50.0;50.0;370.0779928982675;0.0;0.0;0.0
2021-08-19 06:00:00;488.3675272688582;50.0;50.0;388.3675272688582;0.0;0.0;0.0
2021-08-19 07:00:00;445.7607221177817;50.0;50.0;345.7607221177817;0.0;0.0;0.0
2021-08-19 08:00:00;406.6601043110993;50.0;50.0;306.6601043110993;0.0;0.0;0.0
2021-08-19 09:00:00;417.8687401216684;50.0;50.0;317.8687401216684;0.0;0.0;0.0
2021-08-19 10:00:00;398.6653500337045;50.0;50.0;298.6653500337045;0.0;0.0;0.0
2021-08-19 11:00:00;388.358811205488;50.0;50.0;288.358811205488;0.0;0.0;0.0
2021-08-19 12:00:00;389.8460397736829;50.0;50.0;289.8460397736829;0.0;0.0;0.0
2021-08-19 13:00:00;361.7901445932941;50.0;50.0;261.7901445932941;0.0;0.0;0.0
2021-08-19 14:00:00;369.95553551236594;50.0;50.0;269.95553551236594;0.0;0.0;0.0
2021-08-19 15:00:00;339.6594190172719;50.0;50.0;239.6594190172719;0.0;0.0;0.0
2021-08-19 16:00:00;335.2843811525169;50.0;50.0;235.28438115251691;0.0;0.0;0.0
2021-08-19 17:00:00;355.9644061018532;50.0;50.0;255.96440610185323;0.0;0.0;0.0
2021-08-19 18:00:00;372.1708186237681;50.0;50.0;272.1708186237681;0.0;0.0;0.0
2021-08-19 19:00:00;375.2938187707395;50.0;50.0;275.2938187707395;0.0;0.0;0.0
2021-08-19 20:00:00;410.99815478499966;50.0;50.0;310.99815478499966;0.0;0.0;0.0
2021-08-19 21:00:00;394.55227829065535;50.0;50.0;294.55227829065535;0.0;0.0;0.0
2021-08-19 22:00:00;381.7208556092408;50.0;50.0;281.7208556092408;0.0;0.0;0.0
2021-08-19 23:00:00;274.807944598215;50.0;50.0;174.807944598215;0.0;0.0;0.0
2021-08-20 00:00:00;213.8766888585084;50.0;50.0;113.8766888585084;0.0;0.0;0.0
2021-08-20 01:00:00;213.70703333973185;50.0;50.0;113.70703333973185;0.0;0.0;0.0
2021-08-20 02:00:00;202.3409914464037;50.0;50.0;102.3409914464037;0.0;0.0;0.0
2021-08-20 03:00:00;213.78274109949052;50.0;50.0;113.78274109949052;0.0;0.0;0.0
2021-08-20 04:00:00;331.29715855545976;50.0;50.0;231.29715855545976;0.0;0.0;0.0
2021-08-20 05:00:00;467.7490353626299;50.0;50.0;367.7490353626299;0.0;0.0;0.0
2021-08-20 06:00:00;501.0960085729752;50.0;50.0;401.0960085729752;0.0;0.0;0.0
2021-08-20 07:00:00;454.58248757568055;50.0;50.0;354.58248757568055;0.0;0.0;0.0
2021-08-20 08:00:00;408.93188218132576;50.0;50.0;308.93188218132576;0.0;0.0;0.0
2021-08-20 09:00:00;426.4317305929361;50.0;50.0;326.4317305929361;0.0;0.0;0.0
2021-08-20 10:00:00;408.2726797434022;50.0;50.0;308.2726797434022;0.0;0.0;0.0
2021-08-20 11:00:00;397.154797959908;50.0;50.0;297.154797959908;0.0;0.0;0.0
2021-08-20 12:00:00;398.6803481403538;50.0;50.0;298.6803481403538;0.0;0.0;0.0
2021-08-20 13:00:00;369.9062704034865;50.0;50.0;269.9062704034865;0.0;0.0;0.0
2021-08-20 14:00:00;378.2783283644292;50.0;50.0;278.2783283644292;0.0;0.0;0.0
2021-08-20 15:00:00;347.2082073416012;50.0;50.0;247.20820734160122;0.0;0.0;0.0
2021-08-20 16:00:00;342.71809442383034;50.0;50.0;242.71809442383034;0.0;0.0;0.0
2021-08-20 17:00:00;365.1391560368743;50.0;50.0;265.1391560368743;0.0;0.0;0.0
2021-08-20 18:00:00;379.7006062733667;50.0;50.0;279.7006062733667;0.0;0.0;0.0
2021-08-20 19:00:00;379.1525521818128;50.0;50.0;279.1525521818128;0.0;0.0;0.0
2021-08-20 20:00:00;418.7451934445516;50.0;50.0;318.7451934445516;0.0;0.0;0.0
2021-08-20 21:00:00;419.7530081952716;50.0;50.0;319.7530081952716;0.0;0.0;0.0
2021-08-20 22:00:00;390.05429306192553;50.0;50.0;290.05429306192553;0.0;0.0;0.0
2021-08-20 23:00:00;279.1104907637785;50.0;50.0;179.1104907637785;0.0;0.0;0.0
2021-08-21 00:00:00;254.7485322791539;50.0;50.0;154.7485322791539;0.0;0.0;0.0
2021-08-21 01:00:00;253.82874825626777;50.0;50.0;153.82874825626777;0.0;0.0;0.0
2021-08-21 02:00:00;240.21490270711624;50.0;50.0;140.21490270711624;0.0;0.0;0.0
2021-08-21 03:00:00;253.61874759935424;50.0;50.0;153.61874759935424;0.0;0.0;0.0
2021-08-21 04:00:00;400.8760136437281;50.0;50.0;300.8760136437281;0.0;0.0;0.0
2021-08-21 05:00:00;566.5682671343757;50.0;50.0;466.5682671343757;0.0;0.0;0.0
2021-08-21 06:00:00;610.5718691541939;50.0;50.0;510.5718691541939;0.0;0.0;0.0
2021-08-21 07:00:00;582.2724433897981;50.0;50.0;482.2724433897981;0.0;0.0;0.0
2021-08-21 08:00:00;530.8957449947122;50.0;50.0;430.89574499471223;0.0;0.0;0.0
2021-08-21 09:00:00;516.9411715686415;50.0;50.0;416.9411715686415;0.0;0.0;0.0
2021-08-21 10:00:00;497.4802974329276;50.0;50.0;397.4802974329276;0.0;0.0;0.0
2021-08-21 11:00:00;489.1583598147399;50.0;50.0;389.1583598147399;0.0;0.0;0.0
2021-08-21 12:00:00;489.35177664166775;50.0;50.0;389.35177664166775;0.0;0.0;0.0
2021-08-21 13:00:00;458.27392310402354;50.0;50.0;358.27392310402354;0.0;0.0;0.0
2021-08-21 14:00:00;470.7708794210616;50.0;50.0;370.7708794210616;0.0;0.0;0.0
2021-08-21 15:00:00;426.11358283259074;50.0;50.0;326.11358283259074;0.0;0.0;0.0
2021-08-21 16:00:00;414.64506343780977;50.0;50.0;314.64506343780977;0.0;0.0;0.0
2021-08-21 17:00:00;445.5532326079414;50.0;50.0;345.5532326079414;0.0;0.0;0.0
2021-08-21 18:00:00;459.7171445390725;50.0;50.0;359.7171445390725;0.0;0.0;0.0
2021-08-21 19:00:00;456.53253114852686;50.0;50.0;356.53253114852686;0.0;0.0;0.0
2021-08-21 20:00:00;513.1843161073738;50.0;50.0;413.1843161073738;0.0;0.0;0.0
2021-08-21 21:00:00;509.42025433048167;50.0;50.0;409.42025433048167;0.0;0.0;0.0
2021-08-21 22:00:00;442.08888088265047;50.0;50.0;342.08888088265047;0.0;0.0;0.0
2021-08-21 23:00:00;338.5032282288589;50.0;50.0;238.50322822885892;0.0;0.0;0.0
2021-08-22 00:00:00;235.2974462092364;50.0;50.0;135.2974462092364;0.0;0.0;0.0
2021-08-22 01:00:00;235.36078477730064;50.0;50.0;135.36078477730064;0.0;0.0;0.0
2021-08-22 02:00:00;222.08932385418188;50.0;50.0;122.08932385418188;0.0;0.0;0.0
2021-08-22 03:00:00;232.81450506819127;50.0;50.0;132.81450506819127;0.0;0.0;0.0
2021-08-22 04:00:00;374.255863078504;50.0;50.0;274.255863078504;0.0;0.0;0.0
2021-08-22 05:00:00;523.7708917979661;50.0;50.0;423.7708917979661;0.0;0.0;0.0
2021-08-22 06:00:00;558.4437873150536;50.0;50.0;458.44378731505356;0.0;0.0;0.0
2021-08-22 07:00:00;537.182227869457;50.0;50.0;437.18222786945705;0.0;0.0;0.0
2021-08-22 08:00:00;486.3194115216378;50.0;50.0;386.3194115216378;0.0;0.0;0.0
2021-08-22 09:00:00;473.4562406865463;50.0;50.0;373.4562406865463;0.0;0.0;0.0
2021-08-22 10:00:00;455.3815393945748;50.0;50.0;355.3815393945748;0.0;0.0;0.0
2021-08-22 11:00:00;442.5117248467026;50.0;50.0;342.5117248467026;0.0;0.0;0.0
2021-08-22 12:00:00;443.2050910543985;50.0;50.0;343.2050910543985;0.0;0.0;0.0
2021-08-22 13:00:00;410.81119236003934;50.0;50.0;310.81119236003934;0.0;0.0;0.0
2021-08-22 14:00:00;420.2260132734313;50.0;50.0;320.2260132734313;0.0;0.0;0.0
2021-08-22 15:00:00;385.2527015185841;50.0;50.0;285.2527015185841;0.0;0.0;0.0
2021-08-22 16:00:00;380.23487759814304;50.0;50.0;280.23487759814304;0.0;0.0;0.0
2021-08-22 17:00:00;406.1077387820224;50.0;50.0;306.1077387820224;0.0;0.0;0.0
2021-08-22 18:00:00;421.8960041649746;50.0;50.0;321.8960041649746;0.0;0.0;0.0
2021-08-22 19:00:00;421.21555625003487;50.0;50.0;321.21555625003487;0.0;0.0;0.0
2021-08-22 20:00:00;465.7242031559205;50.0;50.0;365.7242031559205;0.0;0.0;0.0
2021-08-22 21:00:00;466.871895233184;50.0;50.0;366.871895233184;0.0;0.0;0.0
2021-08-22 22:00:00;404.9923342531625;50.0;50.0;304.9923342531625;0.0;0.0;0.0
2021-08-22 23:00:00;311.7187504026196;50.0;50.0;211.7187504026196;0.0;0.0;0.0
2021-08-23 00:00:00;214.40059469277512;50.0;50.0;114.40059469277512;0.0;0.0;0.0
2021-08-23 01:00:00;214.15107986531984;50.0;50.0;114.15107986531984;0.0;0.0;0.0
2021-08-23 02:00:00;202.5052697897568;50.0;50.0;102.5052697897568;0.0;0.0;0.0
2021-08-23 03:00:00;210.885747925302;50.0;50.0;110.88574792530201;0.0;0.0;0.0
2021-08-23 04:00:00;342.71142059646075;50.0;50.0;242.71142059646075;0.0;0.0;0.0
2021-08-23 05:00:00;476.3632365528143;50.0;50.0;376.3632365528143;0.0;0.0;0.0
2021-08-23 06:00:00;500.3999084634728;50.0;50.0;400.3999084634728;0.0;0.0;0.0
2021-08-23 07:00:00;455.72939853561314;50.0;50.0;355.72939853561314;0.0;0.0;0.0
2021-08-23 08:00:00;413.06152417459145;50.0;50.0;313.06152417459145;0.0;0.0;0.0
2021-08-23 09:00:00;426.7904084687576;50.0;50.0;326.7904084687576;0.0;0.0;0.0
2021-08-23 10:00:00;407.7276672945638;50.0;50.0;307.7276672945638;0.0;0.0;0.0
2021-08-23 11:00:00;397.1554642259942;50.0;50.0;297.1554642259942;0.0;0.0;0.0
2021-08-23 12:00:00;398.6802794302217;50.0;50.0;298.6802794302217;0.0;0.0;0.0
2021-08-23 13:00:00;369.9062839314284;50.0;50.0;269.9062839314284;0.0;0.0;0.0
2021-08-23 14:00:00;378.278324800107;50.0;50.0;278.278324800107;0.0;0.0;0.0
2021-08-23 15:00:00;347.9960790103305;50.0;50.0;247.9960790103305;0.0;0.0;0.0
2021-08-23 16:00:00;342.71661890464145;50.0;50.0;242.71661890464145;0.0;0.0;0.0
2021-08-23 17:00:00;364.2305861968744;50.0;50.0;264.2305861968744;0.0;0.0;0.0
2021-08-23 18:00:00;380.06545226737086;50.0;50.0;280.06545226737086;0.0;0.0;0.0
2021-08-23 19:00:00;382.6044873805793;50.0;50.0;282.6044873805793;0.0;0.0;0.0
2021-08-23 20:00:00;419.6484905106155;50.0;50.0;319.6484905106155;0.0;0.0;0.0
2021-08-23 21:00:00;403.5095386928452;50.0;50.0;303.5095386928452;0.0;0.0;0.0
2021-08-23 22:00:00;385.4411714190536;50.0;50.0;285.4411714190536;0.0;0.0;0.0
2021-08-23 23:00:00;301.55781214664273;50.0;50.0;201.55781214664273;0.0;0.0;0.0
2021-08-24 00:00:00;236.7419426779701;50.0;50.0;136.7419426779701;0.0;0.0;0.0
2021-08-24 01:00:00;252.8333391956517;50.0;50.0;152.8333391956517;0.0;0.0;0.0
2021-08-24 02:00:00;194.72414679108823;50.0;50.0;94.72414679108823;0.0;0.0;0.0
2021-08-24 03:00:00;226.27388608416592;50.0;50.0;126.27388608416592;0.0;0.0;0.0
2021-08-24 04:00:00;316.04586082684125;50.0;50.0;216.04586082684125;0.0;0.0;0.0
2021-08-24 05:00:00;445.3587542486948;50.0;50.0;345.3587542486948;0.0;0.0;0.0
2021-08-24 06:00:00;478.900193495637;50.0;50.0;378.900193495637;0.0;0.0;0.0
2021-08-24 07:00:00;435.3973917382818;50.0;50.0;335.3973917382818;0.0;0.0;0.0
2021-08-24 08:00:00;392.3301247795511;50.0;50.0;292.3301247795511;0.0;0.0;0.0
2021-08-24 09:00:00;407.5957404118959;50.0;50.0;307.5957404118959;0.0;0.0;0.0
2021-08-24 10:00:00;390.9575575155328;50.0;50.0;290.9575575155328;0.0;0.0;0.0
2021-08-24 11:00:00;381.30690084114485;50.0;50.0;281.30690084114485;0.0;0.0;0.0
2021-08-24 12:00:00;381.3751731478725;50.0;50.0;281.3751731478725;0.0;0.0;0.0
2021-08-24 13:00:00;354.0097102054275;50.0;50.0;254.0097102054275;0.0;0.0;0.0
2021-08-24 14:00:00;361.97682212875054;50.0;50.0;261.97682212875054;0.0;0.0;0.0
2021-08-24 15:00:00;332.42260849308974;50.0;50.0;232.42260849308974;0.0;0.0;0.0
2021-08-24 16:00:00;328.15795530369763;50.0;50.0;228.15795530369763;0.0;0.0;0.0
2021-08-24 17:00:00;348.33057382315656;50.0;50.0;248.33057382315656;0.0;0.0;0.0
2021-08-24 18:00:00;363.9070994408311;50.0;50.0;263.9070994408311;0.0;0.0;0.0
2021-08-24 19:00:00;368.2778225808105;50.0;50.0;268.2778225808105;0.0;0.0;0.0
2021-08-24 20:00:00;400.7419973962435;50.0;50.0;300.7419973962435;0.0;0.0;0.0
2021-08-24 21:00:00;382.97285587669535;50.0;50.0;282.97285587669535;0.0;0.0;0.0
2021-08-24 22:00:00;348.5365835508363;50.0;50.0;248.53658355083633;0.0;0.0;0.0
2021-08-24 23:00:00;268.5534934793665;50.0;50.0;168.55349347936652;0.0;0.0;0.0
2021-08-25 00:00:00;201.95586159361764;50.0;50.0;101.95586159361764;0.0;0.0;0.0
2021-08-25 01:00:00;202.1907839128344;50.0;50.0;102.1907839128344;0.0;0.0;0.0
2021-08-25 02:00:00;191.02414291733828;50.0;50.0;91.02414291733828;0.0;0.0;0.0
2021-08-25 03:00:00;199.49783052275768;50.0;50.0;99.49783052275768;0.0;0.0;0.0
2021-08-25 04:00:00;318.9640539086109;50.0;50.0;218.96405390861088;0.0;0.0;0.0
2021-08-25 05:00:00;442.4522598443647;50.0;50.0;342.4522598443647;0.0;0.0;0.0
2021-08-25 06:00:00;467.8394101232323;50.0;50.0;367.8394101232323;0.0;0.0;0.0
2021-08-25 07:00:00;427.6665215853468;50.0;50.0;327.6665215853468;0.0;0.0;0.0
2021-08-25 08:00:00;388.963094222487;50.0;50.0;288.963094222487;0.0;0.0;0.0
2021-08-25 09:00:00;399.9387048786964;50.0;50.0;299.9387048786964;0.0;0.0;0.0
2021-08-25 10:00:00;381.655197055389;50.0;50.0;281.655197055389;0.0;0.0;0.0
2021-08-25 11:00:00;371.8472529127101;50.0;50.0;271.8472529127101;0.0;0.0;0.0
