time_steps;Last_L;Erzeuger 0;Erzeuger 1;Erzeuger 2;Erzeuger 3;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
1973-05-30 15:36:00;630.5116036719116;200.0;240.0;190.51160367191164;0.0;88.33922261484103;0.0;-88.33922261484103
1973-05-30 15:40:00;616.0191151581581;200.0;240.0;176.01911515815812;0.0;88.43296781039966;0.0;-88.43296781039966
1973-05-30 15:44:00;649.52338284341;200.0;240.0;209.52338284341;0.0;89.09479686386312;0.0;-89.09479686386312
1973-05-30 15:48:00;633.7016856273432;200.0;240.0;193.70168562734318;0.0;89.09479686386312;0.0;-89.09479686386312
1973-05-30 15:52:00;535.8688929628477;200.0;240.0;95.86889296284767;0.0;89.28571428571428;0.0;-89.28571428571428
1973-05-30 15:56:00;580.3818533575616;200.0;240.0;140.38185335756157;0.0;89.57362952346828;0.0;-89.57362952346828
1973-05-30 16:00:00;601.2081965051613;200.0;240.0;161.20819650516125;0.0;90.71117561683599;0.0;-90.71117561683599
1973-05-30 16:04:00;471.2691676166034;200.0;240.0;31.269167616603397;0.0;91.0083727702949;0.0;-91.0083727702949
1973-05-30 16:08:00;542.6598002945964;200.0;240.0;102.65980029459638;0.0;90.71117561683599;0.0;-90.71117561683599
1973-05-30 16:12:00;571.6854319358877;200.0;240.0;131.68543193588766;0.0;91.30752373995621;0.0;-91.30752373995621
1973-05-30 16:16:00;588.3877292265579;200.0;240.0;148.3877292265579;0.0;92.01324990798672;0.0;-92.01324990798672
1973-05-30 16:20:00;669.7593835368292;200.0;240.0;229.7593835368292;0.0;92.62689885142646;0.0;-92.62689885142646
1973-05-30 16:24:00;742.0346157203068;200.0;240.0;240.0;62.03461572030676;92.62689885142646;0.0;-92.62689885142646
1973-05-30 16:28:00;782.386363872732;200.0;240.0;240.0;102.38636387273198;92.72997032640946;0.0;-92.72997032640946
1973-05-30 16:32:00;797.2350647316031;200.0;240.0;240.0;117.23506473160307;90.71117561683599;0.0;-90.71117561683599
1973-05-30 16:36:00;791.2808395987855;200.0;240.0;240.0;111.28083959878552;89.15834522111274;0.0;-89.15834522111274
1973-05-30 16:40:00;688.360312438282;200.0;240.0;240.0;8.360312438281994;87.4737578726382;0.0;-87.4737578726382
1973-05-30 16:44:00;736.092156944428;200.0;240.0;240.0;56.092156944427984;86.29616845012085;0.0;-86.29616845012085
1973-05-30 16:48:00;638.8528354221254;200.0;240.0;198.8528354221254;0.0;85.49931600547195;0.0;-85.49931600547195
1973-05-30 16:52:00;459.3206805213829;200.0;240.0;19.320680521382883;0.0;84.71704506946796;0.0;-84.71704506946796
1973-05-30 16:56:00;450.4847844877706;200.0;240.0;10.484784487770582;0.0;85.14986376021795;0.0;-85.14986376021795
1973-05-30 17:00:00;408.7181415596338;200.0;208.7181415596338;0.0;0.0;85.14986376021795;0.0;-85.14986376021795
1973-05-30 17:04:00;492.9008281394288;200.0;240.0;52.900828139428825;0.0;85.940185630801;0.0;-85.940185630801
1973-05-30 17:08:00;502.6914629165031;200.0;240.0;62.6914629165031;0.0;86.74531575294931;0.0;-86.74531575294931
1973-05-30 17:12:00;555.9213151412598;200.0;240.0;115.92131514125981;0.0;87.19916288803633;0.0;-87.19916288803633
1973-05-30 17:16:00;483.77861165729416;200.0;240.0;43.778611657294164;0.0;87.38203425375741;0.0;-87.38203425375741
1973-05-30 17:20:00;545.0468266455749;200.0;240.0;105.04682664557492;0.0;87.38203425375741;0.0;-87.38203425375741
1973-05-30 17:24:00;528.1253374999026;200.0;240.0;88.12533749990257;0.0;87.19916288803633;0.0;-87.19916288803633
1973-05-30 17:28:00;585.5445948771528;200.0;240.0;145.5445948771528;0.0;87.84258608573437;0.0;-87.84258608573437
1973-05-30 17:32:00;525.2943837944787;200.0;240.0;85.29438379447868;0.0;88.40169731258842;0.0;-88.40169731258842
1973-05-30 17:36:00;613.0954828712087;200.0;240.0;173.09548287120867;0.0;88.2456759618779;0.0;-88.2456759618779
1973-05-30 17:40:00;778.1655640537408;200.0;240.0;240.0;98.16556405374081;88.71540099361252;0.0;-88.71540099361252
1973-05-30 17:44:00;458.04014156713583;200.0;240.0;18.040141567135834;0.0;88.62105636299185;0.0;-88.62105636299185
1973-05-30 17:48:00;386.3283333323071;200.0;186.32833333230712;0.0;0.0;88.52691218130313;0.0;-88.52691218130313
1973-05-30 17:52:00;405.8771867053962;200.0;205.87718670539618;0.0;0.0;88.62105636299185;0.0;-88.62105636299185
1973-05-30 17:56:00;595.8936310351993;200.0;240.0;155.8936310351993;0.0;88.52691218130313;0.0;-88.52691218130313
1973-05-30 18:00:00;713.7125393613499;200.0;240.0;240.0;33.712539361349855;88.43296781039973;0.0;-88.43296781039973
1973-05-30 18:04:00;562.90505064597;200.0;240.0;122.90505064597005;0.0;88.62105636299185;0.0;-88.62105636299185
1973-05-30 18:08:00;521.9857302842018;200.0;240.0;81.98573028420185;0.0;87.13837574067618;0.0;-87.13837574067618
1973-05-30 18:12:00;485.84851319801214;200.0;240.0;45.84851319801214;0.0;86.32596685082876;0.0;-86.32596685082876
1973-05-30 18:16:00;549.9199318719262;200.0;240.0;109.91993187192622;0.0;85.6164383561644;0.0;-85.6164383561644
1973-05-30 18:20:00;517.0578674218215;200.0;240.0;77.05786742182147;0.0;83.9771582129661;0.0;-83.9771582129661
1973-05-30 18:24:00;438.3470873568556;200.0;238.34708735685558;0.0;0.0;83.30556481172944;0.0;-83.30556481172944
1973-05-30 18:28:00;470.54182323341377;200.0;240.0;30.541823233413766;0.0;82.89124668435012;0.0;-82.89124668435012
1973-05-30 18:32:00;470.24442118666445;200.0;240.0;30.244421186664454;0.0;82.64462809917352;0.0;-82.64462809917352
1973-05-30 18:36:00;480.1502287699444;200.0;240.0;40.15022876994442;0.0;82.31807704972005;0.0;-82.31807704972005
1973-05-30 18:40:00;407.5399346530829;200.0;207.53993465308292;0.0;0.0;82.64462809917352;0.0;-82.64462809917352
1973-05-30 18:44:00;395.5494775820044;200.0;195.54947758200439;0.0;0.0;82.97378028542978;0.0;-82.97378028542978
1973-05-30 18:48:00;403.1190326374692;200.0;203.11903263746922;0.0;0.0;83.0564784053156;0.0;-83.0564784053156
1973-05-30 18:52:00;426.4202848669189;200.0;226.4202848669189;0.0;0.0;82.97378028542978;0.0;-82.97378028542978
1973-05-30 18:56:00;510.8405966570784;200.0;240.0;70.84059665707838;0.0;83.7240455458808;0.0;-83.7240455458808
1973-05-30 19:00:00;493.1073268566452;200.0;240.0;53.107326856645216;0.0;83.47245409015025;0.0;-83.47245409015025
1973-05-30 19:04:00;336.2128830745953;200.0;136.2128830745953;0.0;0.0;84.14675193537533;0.0;-84.14675193537533
1973-05-30 19:08:00;380.1736544208038;200.0;180.1736544208038;0.0;0.0;85.17887563884155;0.0;-85.17887563884155
1973-05-30 19:12:00;534.9078413655809;200.0;240.0;94.90784136558091;0.0;85.52856654122478;0.0;-85.52856654122478
1973-05-30 19:16:00;565.2510946556114;200.0;240.0;125.25109465561138;0.0;86.32596685082872;0.0;-86.32596685082872
1973-05-30 19:20:00;565.5150709547394;200.0;240.0;125.51507095473937;0.0;86.5950813993766;0.0;-86.5950813993766
1973-05-30 19:24:00;611.524346525769;200.0;240.0;171.52434652576903;0.0;86.77542519958345;0.0;-86.77542519958345
1973-05-30 19:28:00;692.5313226924388;200.0;240.0;240.0;12.531322692438835;86.77542519958345;0.0;-86.77542519958345
1973-05-30 19:32:00;692.2277845688739;200.0;240.0;240.0;12.227784568873858;87.04735376044567;0.0;-87.04735376044567
1973-05-30 19:36:00;701.7373919264681;200.0;240.0;240.0;21.73739192646815;87.68853034023154;0.0;-87.68853034023154
1973-05-30 19:40:00;760.1466036373504;200.0;240.0;240.0;80.14660363735038;87.50437521876096;0.0;-87.50437521876096
1973-05-30 19:44:00;642.0257310770353;200.0;240.0;202.0257310770353;0.0;87.50437521876096;0.0;-87.50437521876096
1973-05-30 19:48:00;682.7825365022371;200.0;240.0;240.0;2.7825365022371216;86.68515950069344;0.0;-86.68515950069344
1973-05-30 19:52:00;679.1485882302238;200.0;240.0;239.14858823022382;0.0;86.32596685082872;0.0;-86.32596685082872
1973-05-30 19:56:00;543.7508467046357;200.0;240.0;103.7508467046357;0.0;85.96973865199445;0.0;-85.96973865199445
1973-05-30 20:00:00;612.6457649311075;200.0;240.0;172.64576493110746;0.0;85.35336292249917;0.0;-85.35336292249917
1973-05-30 20:04:00;483.1878220773196;200.0;240.0;43.187822077319595;0.0;84.14675193537526;0.0;-84.14675193537526
1973-05-30 20:08:00;563.6746727736207;200.0;240.0;123.67467277362073;0.0;84.83203257550049;0.0;-84.83203257550049
1973-05-30 20:12:00;618.1927617740445;200.0;240.0;178.19276177404447;0.0;85.09189925119128;0.0;-85.09189925119128
1973-05-30 20:16:00;602.6154068925255;200.0;240.0;162.61540689252547;0.0;85.6164383561644;0.0;-85.6164383561644
1973-05-30 20:20:00;534.6656200281182;200.0;240.0;94.66562002811816;0.0;85.26603001364256;0.0;-85.26603001364256
1973-05-30 20:24:00;468.6160719982845;200.0;240.0;28.616071998284497;0.0;85.00510030601835;0.0;-85.00510030601835
1973-05-30 20:28:00;625.74583234824;200.0;240.0;185.74583234824001;0.0;85.35336292249917;0.0;-85.35336292249917
1973-05-30 20:32:00;655.0777866447661;200.0;240.0;215.0777866447661;0.0;85.44087491455912;0.0;-85.44087491455912
1973-05-30 20:36:00;608.0983475509523;200.0;240.0;168.09834755095233;0.0;85.44087491455912;0.0;-85.44087491455912
1973-05-30 20:40:00;515.0571815068125;200.0;240.0;75.05718150681253;0.0;85.17887563884159;0.0;-85.17887563884159
1973-05-30 20:44:00;546.7209338125247;200.0;240.0;106.72093381252466;0.0;85.26603001364256;0.0;-85.26603001364256
1973-05-30 20:48:00;555.1148529551779;200.0;240.0;115.11485295517787;0.0;85.940185630801;0.0;-85.940185630801
1973-05-30 20:52:00;555.8506188540857;200.0;240.0;115.85061885408572;0.0;86.1178091629349;0.0;-86.1178091629349
1973-05-30 20:56:00;530.3323105536002;200.0;240.0;90.33231055360022;0.0;86.29616845012085;0.0;-86.29616845012085
1973-05-30 21:00:00;585.6143169603974;200.0;240.0;145.61431696039745;0.0;86.29616845012085;0.0;-86.29616845012085
1973-05-30 21:04:00;649.8980782511177;200.0;240.0;209.89807825111768;0.0;85.940185630801;0.0;-85.940185630801
1973-05-30 21:08:00;700.6171648221759;200.0;240.0;240.0;20.617164822175937;85.85164835164835;0.0;-85.85164835164835
1973-05-30 21:12:00;962.9786591263332;200.0;240.0;240.0;282.97865912633324;85.76329331046313;0.0;-85.76329331046313
1973-05-30 21:16:00;959.1883063932852;200.0;240.0;240.0;279.1883063932852;85.58712769599452;0.0;-85.58712769599452
1973-05-30 21:20:00;1027.8843832520358;200.0;240.0;240.0;347.88438325203583;85.58712769599452;0.0;-85.58712769599452
1973-05-30 21:24:00;963.1209756583896;200.0;240.0;240.0;283.1209756583896;85.49931600547195;0.0;-85.49931600547195
1973-05-30 21:28:00;928.5629009680556;200.0;240.0;240.0;248.5629009680556;84.97620666213466;0.0;-84.97620666213466
1973-05-30 21:32:00;786.4880835169033;200.0;240.0;240.0;106.48808351690332;85.67511994516792;0.0;-85.67511994516792
1973-05-30 21:36:00;673.6580371525234;200.0;240.0;233.65803715252343;0.0;86.74531575294931;0.0;-86.74531575294931
1973-05-30 21:40:00;703.3857159251851;200.0;240.0;240.0;23.38571592518508;88.0281690140845;0.0;-88.0281690140845
1973-05-30 21:44:00;666.26503935103;200.0;240.0;226.26503935103005;0.0;87.19916288803633;0.0;-87.19916288803633
1973-05-30 21:48:00;630.7859138538572;200.0;240.0;190.7859138538572;0.0;86.74531575294931;0.0;-86.74531575294931
1973-05-30 21:52:00;578.4809007098308;200.0;240.0;138.48090070983085;0.0;87.10801393728218;0.0;-87.10801393728218
1973-05-30 21:56:00;556.9878981562521;200.0;240.0;116.98789815625207;0.0;87.4737578726382;0.0;-87.4737578726382
1973-05-30 22:00:00;520.2600455760625;200.0;240.0;80.26004557606245;0.0;88.30801836806783;0.0;-88.30801836806783
1973-05-30 22:04:00;520.5881578112638;200.0;240.0;80.58815781126384;0.0;88.49557522123897;0.0;-88.49557522123897
1973-05-30 22:08:00;557.6693812366432;200.0;240.0;117.66938123664318;0.0;88.96797153024913;0.0;-88.96797153024913
1973-05-30 22:12:00;529.5139024159035;200.0;240.0;89.51390241590354;0.0;89.34953538241604;0.0;-89.34953538241604
1973-05-30 22:16:00;436.1677672296338;200.0;236.1677672296338;0.0;0.0;89.44543828264754;0.0;-89.44543828264754
1973-05-30 22:20:00;463.5902624282248;200.0;240.0;23.590262428224776;0.0;89.73438621679823;0.0;-89.73438621679823
1973-05-30 22:24:00;662.7275918343875;200.0;240.0;222.72759183438745;0.0;89.4774516821761;0.0;-89.4774516821761
1973-05-30 22:28:00;646.5427917294162;200.0;240.0;206.5427917294162;0.0;89.76660682226209;0.0;-89.76660682226209
1973-05-30 22:32:00;580.2176911135394;200.0;240.0;140.21769111353944;0.0;89.76660682226209;0.0;-89.76660682226209
1973-05-30 22:36:00;703.8022877599594;200.0;240.0;240.0;23.802287759959427;89.76660682226209;0.0;-89.76660682226209
1973-05-30 22:40:00;822.6481167880079;200.0;240.0;240.0;142.64811678800788;89.96041741633682;0.0;-89.96041741633682
1973-05-30 22:44:00;909.6065537081278;200.0;240.0;240.0;229.60655370812776;89.96041741633682;0.0;-89.96041741633682
1973-05-30 22:48:00;1115.6678831691038;200.0;240.0;240.0;435.6678831691038;90.05763688760804;0.0;-90.05763688760804
1973-05-30 22:52:00;1068.1079096371009;200.0;240.0;240.0;388.1079096371009;90.15506671474935;0.0;-90.15506671474935
1973-05-30 22:56:00;999.906398174629;200.0;240.0;240.0;319.906398174629;90.54690329590728;0.0;-90.54690329590728
1973-05-30 23:00:00;1104.0585165439147;200.0;240.0;240.0;424.0585165439147;89.96041741633682;0.0;-89.96041741633682
1973-05-30 23:04:00;1004.8612447430572;200.0;240.0;240.0;324.8612447430572;89.86340762041695;0.0;-89.86340762041695
1973-05-30 23:08:00;882.0433876785388;200.0;240.0;240.0;202.0433876785388;89.28571428571426;0.0;-89.28571428571426
1973-05-30 23:12:00;872.2628654793502;200.0;240.0;240.0;192.26286547935024;88.71540099361252;0.0;-88.71540099361252
1973-05-30 23:16:00;906.373928622208;200.0;240.0;240.0;226.37392862220804;89.09479686386312;0.0;-89.09479686386312
1973-05-30 23:20:00;860.5210781117659;200.0;240.0;240.0;180.52107811176586;88.62105636299185;0.0;-88.62105636299185
1973-05-30 23:24:00;799.0984438352534;200.0;240.0;240.0;119.09844383525342;89.19015340706392;0.0;-89.19015340706392
1973-05-30 23:28:00;677.5979535504082;200.0;240.0;237.5979535504082;0.0;89.76660682226209;0.0;-89.76660682226209
1973-05-30 23:32:00;682.8443230663024;200.0;240.0;240.0;2.8443230663024224;89.86340762041695;0.0;-89.86340762041695
1973-05-30 23:36:00;670.5374671822385;200.0;240.0;230.53746718223852;0.0;90.44862518089727;0.0;-90.44862518089727
1973-05-30 23:40:00;669.456850142789;200.0;240.0;229.456850142789;0.0;90.84302325581399;0.0;-90.84302325581399
1973-05-30 23:44:00;795.9825765970162;200.0;240.0;240.0;115.98257659701619;91.14108640174993;0.0;-91.14108640174993
1973-05-30 23:48:00;741.1774696849878;200.0;240.0;240.0;61.17746968498784;91.14108640174993;0.0;-91.14108640174993
1973-05-30 23:52:00;692.62255302543;200.0;240.0;240.0;12.622553025429966;91.04151493080846;0.0;-91.04151493080846
1973-05-30 23:56:00;645.9860206571889;200.0;240.0;205.98602065718887;0.0;91.44111192392104;0.0;-91.44111192392104
1973-05-31 00:00:00;728.7064186942222;200.0;240.0;240.0;48.70641869422218;92.08103130755059;0.0;-92.08103130755059
1973-05-31 00:04:00;749.1921838513267;200.0;240.0;240.0;69.19218385132672;91.47457006952071;0.0;-91.47457006952071
1973-05-31 00:08:00;769.1493712186137;200.0;240.0;240.0;89.14937121861374;91.17432530999272;0.0;-91.17432530999272
1973-05-31 00:12:00;758.1516816650872;200.0;240.0;240.0;78.15168166508715;91.37426900584802;0.0;-91.37426900584802
1973-05-31 00:16:00;795.7816459007247;200.0;240.0;240.0;115.7816459007247;91.67583425009163;0.0;-91.67583425009163
1973-05-31 00:20:00;828.5636611297142;200.0;240.0;240.0;148.5636611297142;91.67583425009163;0.0;-91.67583425009163
1973-05-31 00:24:00;875.5768737387648;200.0;240.0;240.0;195.5768737387648;91.67583425009163;0.0;-91.67583425009163
1973-05-31 00:28:00;936.4866180518244;200.0;240.0;240.0;256.4866180518244;91.17432530999272;0.0;-91.17432530999272
1973-05-31 00:32:00;1250.6215392655436;200.0;240.0;240.0;570.6215392655436;90.57971014492753;0.0;-90.57971014492753
1973-05-31 00:36:00;927.450447900704;200.0;240.0;240.0;247.45044790070403;91.37426900584802;0.0;-91.37426900584802
1973-05-31 00:40:00;950.4364704990904;200.0;240.0;240.0;270.43647049909043;89.22198429693071;0.0;-89.22198429693071
1973-05-31 00:44:00;836.6298866106788;200.0;240.0;240.0;156.6298866106788;88.65248226950355;0.0;-88.65248226950355
1973-05-31 00:48:00;823.0961856680626;200.0;240.0;240.0;143.09618566806262;87.99718409010913;0.0;-87.99718409010913
1973-05-31 00:52:00;830.735775327969;200.0;240.0;240.0;150.735775327969;86.98677800974255;0.0;-86.98677800974255
1973-05-31 00:56:00;799.3019755037104;200.0;240.0;240.0;119.30197550371042;86.98677800974255;0.0;-86.98677800974255
1973-05-31 01:00:00;759.7446554841916;200.0;240.0;240.0;79.74465548419164;86.53513326410527;0.0;-86.53513326410527
1973-05-31 01:04:00;719.3129683966602;200.0;240.0;240.0;39.31296839666015;85.99931200550395;0.0;-85.99931200550395
1973-05-31 01:08:00;677.708042098842;200.0;240.0;237.70804209884204;0.0;86.53513326410527;0.0;-86.53513326410527
1973-05-31 01:12:00;625.4078511351073;200.0;240.0;185.4078511351073;0.0;88.09020436927413;0.0;-88.09020436927413
1973-05-31 01:16:00;624.992798632192;200.0;240.0;184.99279863219203;0.0;88.46426043878273;0.0;-88.46426043878273
1973-05-31 01:20:00;668.9900443345305;200.0;240.0;228.99004433453047;0.0;89.12655971479504;0.0;-89.12655971479504
1973-05-31 01:24:00;637.0386378689151;200.0;240.0;197.0386378689151;0.0;89.22198429693071;0.0;-89.22198429693071
1973-05-31 01:28:00;518.9396573886498;200.0;240.0;78.93965738864983;0.0;89.79885057471262;0.0;-89.79885057471262
1973-05-31 01:32:00;554.8047055440147;200.0;240.0;114.80470554401472;0.0;90.09009009009009;0.0;-90.09009009009009
1973-05-31 01:36:00;708.6987225178109;200.0;240.0;240.0;28.698722517810893;89.96041741633682;0.0;-89.96041741633682
1973-05-31 01:40:00;828.6569171389194;200.0;240.0;240.0;148.65691713891943;90.3505601734731;0.0;-90.3505601734731
1973-05-31 01:44:00;848.7836544668362;200.0;240.0;240.0;168.7836544668362;90.3505601734731;0.0;-90.3505601734731
1973-05-31 01:48:00;824.0720904542098;200.0;240.0;240.0;144.07209045420984;90.3505601734731;0.0;-90.3505601734731
1973-05-31 01:52:00;852.448107859736;200.0;240.0;240.0;172.44810785973596;90.3505601734731;0.0;-90.3505601734731
1973-05-31 01:56:00;904.3866689747867;200.0;240.0;240.0;224.38666897478674;90.84302325581399;0.0;-90.84302325581399
1973-05-31 02:00:00;1014.0095442322228;200.0;240.0;240.0;334.00954423222277;90.94216078574031;0.0;-90.94216078574031
1973-05-31 02:04:00;1085.6768799884433;200.0;240.0;240.0;405.67687998844326;91.14108640174993;0.0;-91.14108640174993
1973-05-31 02:08:00;1077.0287166342275;200.0;240.0;240.0;397.0287166342275;91.743119266055;0.0;-91.743119266055
1973-05-31 02:12:00;1060.214627568822;200.0;240.0;240.0;380.2146275688219;91.3408841797588;0.0;-91.3408841797588
1973-05-31 02:16:00;1004.2611431079714;200.0;240.0;240.0;324.2611431079714;90.74410163339384;0.0;-90.74410163339384
1973-05-31 02:20:00;987.998740544312;200.0;240.0;240.0;307.998740544312;89.86340762041695;0.0;-89.86340762041695
1973-05-31 02:24:00;987.6493151639288;200.0;240.0;240.0;307.6493151639288;89.96041741633682;0.0;-89.96041741633682
1973-05-31 02:28:00;833.477294222876;200.0;240.0;240.0;153.47729422287603;91.54155986818012;0.0;-91.54155986818012
1973-05-31 02:32:00;818.0265402890301;200.0;240.0;240.0;138.0265402890301;91.14108640174993;0.0;-91.14108640174993
1973-05-31 02:36:00;841.0887008337826;200.0;240.0;240.0;161.08870083378258;90.84302325581399;0.0;-90.84302325581399
1973-05-31 02:40:00;927.7274908641956;200.0;240.0;240.0;247.7274908641956;92.25092250922506;0.0;-92.25092250922506
1973-05-31 02:44:00;781.5634360193944;200.0;240.0;240.0;101.56343601939443;92.66123054114158;0.0;-92.66123054114158
1973-05-31 02:48:00;662.5924941438786;200.0;240.0;222.59249414387864;0.0;92.86775631500743;0.0;-92.86775631500743
1973-05-31 02:52:00;654.1995372975085;200.0;240.0;214.19953729750853;0.0;93.17927692881102;0.0;-93.17927692881102
1973-05-31 02:56:00;851.9647953955765;200.0;240.0;240.0;171.96479539557652;93.59790340696372;0.0;-93.59790340696372
1973-05-31 03:00:00;823.0670346325684;200.0;240.0;240.0;143.06703463256838;93.17927692881102;0.0;-93.17927692881102
1973-05-31 03:04:00;782.6014708145349;200.0;240.0;240.0;102.60147081453488;93.80863039399627;0.0;-93.80863039399627
1973-05-31 03:08:00;678.6393507642586;200.0;240.0;238.63935076425855;0.0;93.70314842578713;0.0;-93.70314842578713
1973-05-31 03:12:00;862.4559713540935;0.0;240.0;240.0;382.45597135409355;0.0;0.0;0.0
1973-05-31 03:16:00;590.5861944899509;0.0;240.0;240.0;110.58619448995091;0.0;0.0;0.0
1973-05-31 03:20:00;769.4808434786623;0.0;240.0;240.0;289.48084347866234;0.0;0.0;0.0
1973-05-31 03:24:00;797.6073875770629;0.0;240.0;240.0;317.6073875770629;0.0;0.0;0.0
1973-05-31 03:28:00;794.1907662211619;0.0;240.0;240.0;314.1907662211619;0.0;0.0;0.0
1973-05-31 03:32:00;900.4557576008322;0.0;240.0;240.0;420.45575760083216;0.0;0.0;0.0
1973-05-31 03:36:00;989.3512695811364;0.0;240.0;240.0;509.3512695811364;0.0;0.0;0.0
1973-05-31 03:40:00;1057.3236253338644;0.0;240.0;240.0;577.3236253338644;0.0;0.0;0.0
1973-05-31 03:44:00;1165.564713140923;0.0;240.0;240.0;685.564713140923;0.0;0.0;0.0
1973-05-31 03:48:00;928.901574718062;0.0;240.0;240.0;448.90157471806197;0.0;0.0;0.0
1973-05-31 03:52:00;930.9410772089892;0.0;240.0;240.0;450.9410772089892;0.0;0.0;0.0
1973-05-31 03:56:00;1057.7693071356114;200.0;240.0;240.0;377.76930713561137;103.9864235325436;0.0;-103.9864235325436
1973-05-31 04:00:00;796.4682766218187;200.0;240.0;240.0;116.46827662181875;103.43400910219277;0.0;-103.43400910219277
1973-05-31 04:04:00;649.9177255652972;200.0;240.0;209.91772556529725;0.0;103.70948070588821;0.0;-103.70948070588821
1973-05-31 04:08:00;627.9191003860501;200.0;240.0;187.9191003860501;0.0;101.28182274870755;0.0;-101.28182274870755
1973-05-31 04:12:00;671.8079698151622;200.0;240.0;231.8079698151622;0.0;102.3466029115561;0.0;-102.3466029115561
1973-05-31 04:16:00;733.7849076340741;200.0;240.0;240.0;53.7849076340741;103.15999702899205;0.0;-103.15999702899205
1973-05-31 04:20:00;754.5524012266693;200.0;240.0;240.0;74.5524012266693;102.61630532045017;0.0;-102.61630532045017
1973-05-31 04:24:00;822.5441876289614;200.0;240.0;240.0;142.54418762896137;103.70948070588821;0.0;-103.70948070588821
1973-05-31 04:28:00;701.0122696918131;200.0;240.0;240.0;21.012269691813117;103.43400910219277;0.0;-103.43400910219277
1973-05-31 04:32:00;684.15462387012;200.0;240.0;240.0;4.154623870119963;103.43400910219277;0.0;-103.43400910219277
1973-05-31 04:36:00;832.2447107538245;200.0;240.0;240.0;152.2447107538245;103.43400910219277;0.0;-103.43400910219277
1973-05-31 04:40:00;763.3691571039759;200.0;240.0;240.0;83.36915710397591;103.9864235325436;0.0;-103.9864235325436
1973-05-31 04:44:00;614.200514193563;200.0;240.0;174.20051419356298;0.0;104.82619816344506;0.0;-104.82619816344506
1973-05-31 04:48:00;580.2071660261671;0.0;240.0;240.0;100.2071660261671;0.0;0.0;0.0
1973-05-31 04:52:00;497.8052971796323;0.0;240.0;240.0;17.805297179632305;0.0;0.0;0.0
1973-05-31 04:56:00;433.5552318959759;0.0;240.0;193.5552318959759;0.0;0.0;0.0;0.0
1973-05-31 05:00:00;628.799042847985;0.0;240.0;240.0;148.799042847985;0.0;0.0;0.0
1973-05-31 05:04:00;984.7229063614664;0.0;240.0;240.0;504.72290636146636;0.0;0.0;0.0
1973-05-31 05:08:00;669.146888906729;0.0;240.0;240.0;189.14688890672903;0.0;0.0;0.0
1973-05-31 05:12:00;809.4114936888492;0.0;240.0;240.0;329.4114936888492;0.0;0.0;0.0
1973-05-31 05:16:00;789.5860087041636;0.0;240.0;240.0;309.58600870416365;0.0;0.0;0.0
1973-05-31 05:20:00;823.2753610056302;200.0;240.0;240.0;143.2753610056302;102.61630532045017;0.0;-102.61630532045017
1973-05-31 05:24:00;800.9927749024522;200.0;240.0;240.0;120.9927749024522;98.96521966320164;0.0;-98.96521966320164
1973-05-31 05:28:00;656.3051635136277;200.0;240.0;216.3051635136277;0.0;96.03638626602844;0.0;-96.03638626602844
1973-05-31 05:32:00;721.6757113063092;200.0;240.0;240.0;41.675711306309154;91.09392877183522;0.0;-91.09392877183522
1973-05-31 05:36:00;613.3898162733776;200.0;240.0;173.38981627337762;0.0;88.00585766988638;0.0;-88.00585766988638
1973-05-31 05:40:00;752.5008121915477;200.0;240.0;240.0;72.50081219154765;87.01705534284719;0.0;-87.01705534284719
1973-05-31 05:44:00;694.0829364085787;200.0;240.0;240.0;14.08293640857869;87.10801393728222;0.0;-87.10801393728222
1973-05-31 05:48:00;578.9086628618819;200.0;240.0;138.9086628618819;0.0;87.56567425569179;0.0;-87.56567425569179
1973-05-31 05:52:00;740.3956040403796;200.0;240.0;240.0;60.39560404037957;87.56567425569179;0.0;-87.56567425569179
1973-05-31 05:56:00;707.3184889959721;200.0;240.0;240.0;27.318488995972075;88.2052005786262;0.0;-88.2052005786262
1973-05-31 06:00:00;659.0299979496806;200.0;240.0;219.0299979496806;0.0;89.42048372904891;0.0;-89.42048372904891
1973-05-31 06:04:00;625.1507198716266;200.0;240.0;185.15071987162662;0.0;90.6697228407912;0.0;-90.6697228407912
1973-05-31 06:08:00;602.1755786526174;200.0;240.0;162.17557865261745;0.0;90.88133079350307;0.0;-90.88133079350307
1973-05-31 06:12:00;577.7162176371799;200.0;240.0;137.71621763717985;0.0;90.6697228407912;0.0;-90.6697228407912
1973-05-31 06:16:00;1012.1691562511672;200.0;240.0;240.0;332.16915625116724;90.88133079350307;0.0;-90.88133079350307
1973-05-31 06:20:00;634.9899975482052;200.0;240.0;194.98999754820522;0.0;92.17201510146297;0.0;-92.17201510146297
1973-05-31 06:24:00;615.7114337699037;200.0;240.0;175.7114337699037;0.0;90.49249636220166;0.0;-90.49249636220166
1973-05-31 06:28:00;676.9186186608007;200.0;240.0;236.9186186608007;0.0;92.22199679067444;0.0;-92.22199679067444
1973-05-31 06:32:00;667.3442117380665;200.0;240.0;227.34421173806652;0.0;93.1935182044218;0.0;-93.1935182044218
1973-05-31 06:36:00;734.4179111079349;200.0;240.0;240.0;54.417911107934856;92.86741133948236;0.0;-92.86741133948236
1973-05-31 06:40:00;857.7933020655184;200.0;240.0;240.0;177.79330206551845;93.35743199844653;0.0;-93.35743199844653
