time_steps,Last_L,Biomassekessel,Gaskessel,el_Leistungsbedarf_L,el_Leistung_L,el_Leistung_ges_L
1973-05-27 02:44:00,1097.9830796059132,240.0,377.9830796059132,0.0,0.0,0.0
1973-05-27 02:48:00,1277.4266292992788,240.0,557.4266292992788,0.0,0.0,0.0
1973-05-27 02:52:00,1211.4674732101184,240.0,491.46747321011844,0.0,0.0,0.0
1973-05-27 02:56:00,1133.4088065073086,240.0,413.40880650730855,0.0,0.0,0.0
1973-05-27 03:00:00,1141.5807535771432,240.0,421.58075357714324,0.0,0.0,0.0
1973-05-27 03:04:00,1228.9673916614538,240.0,508.9673916614538,0.0,0.0,0.0
1973-05-27 03:08:00,1040.0541849172275,240.0,320.05418491722753,0.0,0.0,0.0
1973-05-27 03:12:00,1067.784870084073,240.0,347.78487008407296,0.0,0.0,0.0
1973-05-27 03:16:00,1082.3720241224137,240.0,362.3720241224137,0.0,0.0,0.0
1973-05-27 03:20:00,1095.6055228852165,240.0,375.6055228852165,0.0,0.0,0.0
1973-05-27 03:24:00,1173.321865791784,240.0,453.3218657917839,0.0,0.0,0.0
1973-05-27 03:28:00,1145.9311939707698,240.0,425.93119397076975,0.0,0.0,0.0
1973-05-27 03:32:00,1215.295981867074,240.0,495.29598186707403,0.0,0.0,0.0
1973-05-27 03:36:00,1468.5448749399131,240.0,748.5448749399131,0.0,0.0,0.0
1973-05-27 03:40:00,1515.624381238043,240.0,795.624381238043,0.0,0.0,0.0
1973-05-27 03:44:00,1628.430276825822,240.0,908.4302768258219,0.0,0.0,0.0
1973-05-27 03:48:00,1412.8178909345752,240.0,692.8178909345752,0.0,0.0,0.0
1973-05-27 03:52:00,1365.5019308612143,240.0,645.5019308612143,0.0,0.0,0.0
1973-05-27 03:56:00,1300.9532978787306,240.0,580.9532978787306,0.0,0.0,0.0
1973-05-27 04:00:00,1265.1049602354708,240.0,545.1049602354708,0.0,0.0,0.0
1973-05-27 04:04:00,1237.0004246072222,240.0,517.0004246072222,0.0,0.0,0.0
1973-05-27 04:08:00,1176.1096539951395,240.0,456.1096539951395,0.0,0.0,0.0
1973-05-27 04:12:00,1219.0531021771749,240.0,499.0531021771749,0.0,0.0,0.0
1973-05-27 04:16:00,1207.6122297640395,240.0,487.6122297640395,0.0,0.0,0.0
1973-05-27 04:20:00,1201.5045986798723,240.0,481.5045986798723,0.0,0.0,0.0
1973-05-27 04:24:00,1147.89836302324,240.0,427.8983630232401,0.0,0.0,0.0
1973-05-27 04:28:00,1227.8338870040366,240.0,507.83388700403657,0.0,0.0,0.0
1973-05-27 04:32:00,1221.991085663763,240.0,501.991085663763,0.0,0.0,0.0
1973-05-27 04:36:00,1041.3998203741696,240.0,321.3998203741696,0.0,0.0,0.0
1973-05-27 04:40:00,1059.2560932305498,240.0,339.2560932305498,0.0,0.0,0.0
1973-05-27 04:44:00,1018.66721265428,240.0,298.66721265428,0.0,0.0,0.0
1973-05-27 04:48:00,1023.2977439880672,240.0,303.29774398806717,0.0,0.0,0.0
1973-05-27 04:52:00,1025.5108246605514,240.0,305.5108246605514,0.0,0.0,0.0
1973-05-27 04:56:00,1058.2293412808997,240.0,338.2293412808997,0.0,0.0,0.0
1973-05-27 05:00:00,1137.2816006486185,240.0,417.28160064861845,0.0,0.0,0.0
1973-05-27 05:04:00,1118.174578686407,240.0,398.1745786864069,0.0,0.0,0.0
1973-05-27 05:08:00,1187.5019362476576,240.0,467.50193624765757,0.0,0.0,0.0
1973-05-27 05:12:00,1428.4413424457753,240.0,708.4413424457753,0.0,0.0,0.0
1973-05-27 05:16:00,1478.425562338659,240.0,758.4255623386589,0.0,0.0,0.0
1973-05-27 05:20:00,1587.1001002646658,240.0,867.1001002646658,0.0,0.0,0.0
1973-05-27 05:24:00,1378.141551884118,240.0,658.1415518841179,0.0,0.0,0.0
1973-05-27 05:28:00,1336.4012648266175,240.0,616.4012648266175,0.0,0.0,0.0
1973-05-27 05:32:00,1268.2645281557989,240.0,548.2645281557989,0.0,0.0,0.0
1973-05-27 05:36:00,1236.5164765522532,240.0,516.5164765522532,0.0,0.0,0.0
1973-05-27 05:40:00,1207.9439272658497,240.0,487.94392726584965,0.0,0.0,0.0
1973-05-27 05:44:00,1146.9083292229952,240.0,426.90832922299523,0.0,0.0,0.0
1973-05-27 05:48:00,1189.8507370673915,240.0,469.8507370673915,0.0,0.0,0.0
1973-05-27 05:52:00,1178.3515772123849,240.0,458.3515772123849,0.0,0.0,0.0
1973-05-27 05:56:00,1169.2003949114312,240.0,449.2003949114312,0.0,0.0,0.0
1973-05-27 06:00:00,1121.5757889164652,240.0,401.57578891646517,0.0,0.0,0.0
1973-05-27 06:04:00,1197.6824234983546,240.0,477.68242349835464,0.0,0.0,0.0
1973-05-27 06:08:00,1191.802070477761,240.0,471.80207047776094,0.0,0.0,0.0
1973-05-27 06:12:00,1007.3035301369636,240.0,287.30353013696356,0.0,0.0,0.0
1973-05-27 06:16:00,1034.9106659407455,240.0,314.9106659407455,0.0,0.0,0.0
1973-05-27 06:20:00,1012.3228055196388,240.0,292.3228055196388,0.0,0.0,0.0
1973-05-27 06:24:00,1022.3780386933648,240.0,302.37803869336483,0.0,0.0,0.0
1973-05-27 06:28:00,1012.2510320838096,240.0,292.2510320838096,0.0,0.0,0.0
1973-05-27 06:32:00,1035.5368817744682,240.0,315.53688177446816,0.0,0.0,0.0
1973-05-27 06:36:00,1075.4958755342334,240.0,355.4958755342334,0.0,0.0,0.0
1973-05-27 06:40:00,1112.7641019567304,240.0,392.7641019567304,0.0,0.0,0.0
1973-05-27 06:44:00,1248.4953115671294,240.0,528.4953115671294,0.0,0.0,0.0
1973-05-27 06:48:00,1403.729354580184,240.0,683.729354580184,0.0,0.0,0.0
1973-05-27 06:52:00,1413.057905285565,240.0,693.0579052855651,0.0,0.0,0.0
1973-05-27 06:56:00,1551.328176676367,240.0,831.3281766763671,0.0,0.0,0.0
1973-05-27 07:00:00,1409.089269028386,240.0,689.0892690283861,0.0,0.0,0.0
1973-05-27 07:04:00,1318.1718973125735,240.0,598.1718973125735,0.0,0.0,0.0
1973-05-27 07:08:00,1245.504575563305,240.0,525.504575563305,0.0,0.0,0.0
