Zeitpunkt;Heizlast_Netz_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C
2019-01-01 20:45:00;66.2927308288648;85.0;50.38138391061369
2019-01-01 21:00:00;61.74645733690707;85.0;50.6887220924113
2019-01-01 21:15:00;109.2633942896794;85.0;54.493216680482135
2019-01-01 21:30:00;137.28461678161807;85.0;54.47795332125344
2019-01-01 21:45:00;689.2795342388423;85.0;57.365440096697
2019-01-01 22:00:00;61.241319393530254;85.0;50.2224638891758
2019-01-01 22:15:00;69.26454757669009;85.0;50.15894295376745
2019-01-01 22:30:00;62.97560759149768;85.0;51.06124834257474
2019-01-01 22:45:00;58.87557335827327;85.0;50.14018183679042
2019-01-01 23:00:00;58.71825623398904;85.0;50.233328213695074
2019-01-01 23:15:00;59.86922596384646;85.0;49.55184702878955
2019-01-01 23:30:00;56.6755782621574;85.0;50.329470190844006
2019-01-01 23:45:00;52.934281278993616;85.0;48.80331239213808
2019-01-02 00:00:00;60.749552366785004;85.0;48.648880864431874
2019-01-02 00:15:00;61.1020670871134;85.0;48.43794425508321
2019-01-02 00:30:00;59.63929572424085;85.0;49.31323261537983
2019-01-02 00:45:00;58.29842197492144;85.0;50.11558027899679
2019-01-02 01:00:00;60.56011688622636;85.0;48.76223464983451
2019-01-02 01:15:00;60.01157762513679;85.0;49.09046778495315
2019-01-02 01:30:00;60.28337635811043;85.0;48.9278297450287
2019-01-02 01:45:00;60.01487215524086;85.0;49.0884964147678
2019-01-02 02:00:00;60.08241002222823;85.0;49.04808332605569
2019-01-02 02:15:00;59.239010317515245;85.0;49.55275409234906
2019-01-02 02:30:00;58.80742687484306;85.0;49.81100358605386
2019-01-02 02:45:00;59.324668099997744;85.0;49.501498467663794
2019-01-02 03:00:00;60.11206079310505;85.0;49.0303409944234
2019-01-02 03:15:00;58.77612883893524;85.0;49.82973160276623
2019-01-02 03:30:00;58.78601242921897;85.0;49.82381749222725
2019-01-02 03:45:00;59.06604748742131;85.0;49.656251026858286
2019-01-02 04:00:00;71.27254589206309;85.0;50.79057813667873
2019-01-02 04:15:00;66.16569490174055;85.0;51.87637380054417
2019-01-02 04:30:00;57.76220145225829;85.0;50.18978688971197
2019-01-02 04:45:00;58.48567985717712;85.0;49.75378485338496
2019-01-02 05:00:00;60.05266831155697;85.0;48.809444079195316
2019-01-02 05:15:00;73.6208199066178;85.0;51.35230543545356
2019-01-02 05:30:00;83.16912572817048;85.0;52.618094029047484
2019-01-02 05:45:00;204.50514205822003;85.0;55.96602358554702
2019-01-02 06:00:00;108.6075404589686;85.0;56.33499861235083
2019-01-02 06:15:00;65.32222529638527;85.0;51.54822783396747
2019-01-02 06:30:00;239.23635225669554;85.0;57.28244291845198
2019-01-02 06:45:00;726.4286996943168;85.0;57.34696891904974
2019-01-02 07:00:00;110.03204852992695;85.0;56.21566287623665
2019-01-02 07:15:00;67.66923884414992;85.0;51.786772096012044
2019-01-02 07:30:00;96.96331389049698;85.0;54.07715779670286
2019-01-02 07:45:00;108.58375771694249;85.0;53.472884749880336
2019-01-02 08:00:00;83.72122623847338;85.0;53.99583412727907
2019-01-02 08:15:00;278.7098054006237;85.0;56.65345768870708
2019-01-02 08:30:00;156.45508697932354;85.0;58.40704050452217
2019-01-02 08:45:00;205.78597015311357;85.0;55.612931817200206
2019-01-02 09:00:00;138.92320742600856;85.0;57.7987514521011
2019-01-02 09:15:00;240.24773519690376;85.0;56.02088374892219
2019-01-02 09:30:00;132.69563756513108;85.0;57.424071844809305
2019-01-02 09:45:00;185.71578854550626;85.0;55.288019038497964
2019-01-02 10:00:00;83.43414582539941;85.0;54.2748085896676
2019-01-02 10:15:00;116.39802322730036;85.0;54.03825360666167
2019-01-02 10:30:00;79.36463557268858;85.0;53.88286558206221
2019-01-02 10:45:00;149.549971512033;85.0;55.25927569069785
2019-01-02 11:00:00;141.1074927006616;85.0;56.66767333698357
2019-01-02 11:15:00;116.75008084151278;85.0;56.5882138068456
2019-01-02 11:30:00;127.10460245178612;85.0;54.40121243434601
2019-01-02 11:45:00;99.8494552635658;85.0;55.766997889077174
2019-01-02 12:00:00;131.62851714496352;85.0;54.49873967036359
2019-01-02 12:15:00;64.97036600396461;85.0;51.5503651125577
2019-01-02 12:30:00;78.82642321550358;85.0;52.356825427697174
2019-01-02 12:45:00;65.76535302260943;85.0;51.42173297550153
2019-01-02 13:00:00;56.4904198144299;85.0;49.61355047689659
2019-01-02 13:15:00;63.2095938845585;85.0;48.957185243699826
2019-01-02 13:30:00;62.763413857637644;85.0;49.211602066684634
2019-01-02 13:45:00;61.814448875034095;85.0;49.75271247376401
2019-01-02 14:00:00;65.88613549424137;85.0;49.17819495911613
2019-01-02 14:15:00;84.54120715538104;85.0;52.90811259145073
2019-01-02 14:30:00;86.97504358731048;85.0;51.98422698143395
2019-01-02 14:45:00;62.523133537022794;85.0;50.90386930637243
2019-01-02 15:00:00;65.92940976053414;85.0;49.265202047441335
2019-01-02 15:15:00;75.0210113459022;85.0;51.467509030343194
2019-01-02 15:30:00;86.0501206451684;85.0;52.77324003925577
2019-01-02 15:45:00;70.41233494823824;85.0;52.826161263582776
2019-01-02 16:00:00;56.54001617442936;85.0;49.69150076274201
2019-01-02 16:15:00;65.8908433597262;85.0;49.829548135128846
2019-01-02 16:30:00;70.03000921722227;85.0;50.04264342551011
2019-01-02 16:45:00;76.05605776778559;85.0;51.506205142617944
2019-01-02 17:00:00;77.84180423603469;85.0;51.602939337519274
2019-01-02 17:15:00;78.02361731119346;85.0;51.524934692587124
2019-01-02 17:30:00;70.44248324923264;85.0;51.86760256452084
2019-01-02 17:45:00;79.12905228338039;85.0;51.99874071521498
2019-01-02 18:00:00;92.63738271852125;85.0;52.95241146966663
2019-01-02 18:15:00;371.4497128196432;85.0;56.74837870652294
2019-01-02 18:30:00;110.15238091274168;85.0;56.438106453972466
2019-01-02 18:45:00;143.42937447753167;85.0;54.60968633559446
2019-01-02 19:00:00;514.7345661129289;85.0;57.127668336641705
2019-01-02 19:15:00;100.42273610723201;85.0;55.7248061279717
2019-01-02 19:30:00;165.4260291413502;85.0;54.94317353995967
2019-01-02 19:45:00;376.14521729923615;85.0;56.75869058101398
2019-01-02 20:00:00;115.8939733997771;85.0;56.73556417379001
2019-01-02 20:15:00;78.58214222947714;85.0;53.420087620471236
2019-01-02 20:30:00;445.07076389163944;85.0;58.23447849616889
2019-01-02 20:45:00;131.11065222289128;85.0;57.451902634379906
2019-01-02 21:00:00;114.5465995935814;85.0;56.867535800398514
2019-01-02 21:15:00;63.54581462548204;85.0;51.26400371973119
2019-01-02 21:30:00;79.82357664156785;85.0;52.488390739023316
2019-01-02 21:45:00;74.38752834551045;85.0;52.426852479641525
2019-01-02 22:00:00;74.15142252997126;85.0;52.53023956254407
2019-01-02 22:15:00;82.71099632752617;85.0;52.33772062738234
2019-01-02 22:30:00;66.47992731530674;85.0;52.014315752559355
2019-01-02 22:45:00;69.40032324389543;85.0;50.56528802542226
2019-01-02 23:00:00;67.28435332517891;85.0;51.61517960073684
2019-01-02 23:15:00;94.54683070174599;85.0;53.61590406813491
2019-01-02 23:30:00;74.38129864567472;85.0;52.37807162880205
2019-01-02 23:45:00;79.4367873056418;85.0;51.86142540233101
2019-01-03 00:00:00;61.87460895298577;85.0;50.99311701227026
2019-01-03 00:15:00;62.2335733246875;85.0;50.79582672483588
2019-01-03 00:30:00;60.49368382791131;85.0;51.13049531769116
2019-01-03 00:45:00;58.39181649865466;85.0;50.39477210301715
2019-01-03 01:00:00;60.65803807524834;85.0;49.05172236033803
2019-01-03 01:15:00;60.108400941223195;85.0;49.37745838679001
2019-01-03 01:30:00;60.38074366530164;85.0;49.216057652955385
2019-01-03 01:45:00;60.11170206516309;85.0;49.375502014251765
