time_steps;Last_L;Erzeuger 0;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-15 06:00:00;282.96425263547764;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 07:00:00;279.7788266560808;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 08:00:00;272.7867109170867;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 09:00:00;266.95536685712364;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 10:00:00;260.7379358442127;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 11:00:00;251.3697079315773;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 12:00:00;249.48365460113837;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 13:00:00;250.5336137855743;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 14:00:00;251.9219386777061;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 15:00:00;253.8663030154647;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 16:00:00;264.0992436175232;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 17:00:00;272.7943040861906;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 18:00:00;278.2122876500961;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 19:00:00;277.8306784836398;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 20:00:00;273.2030163048229;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 21:00:00;250.85659050567295;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 22:00:00;217.80425672016625;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-15 23:00:00;164.52682150269106;164.52682150269106;123.01938785552613;0.0;-123.01938785552613
2021-01-16 00:00:00;133.26484808593085;133.26484808593085;120.31956877466547;0.0;-120.31956877466547
2021-01-16 01:00:00;141.372945736283;141.372945736283;120.31956877466547;0.0;-120.31956877466547
2021-01-16 02:00:00;143.2656221991027;143.2656221991027;120.31956877466547;0.0;-120.31956877466547
2021-01-16 03:00:00;152.2885384666412;152.2885384666412;120.31956877466547;0.0;-120.31956877466547
2021-01-16 04:00:00;185.82123809907955;185.82123809907955;120.31956877466547;0.0;-120.31956877466547
2021-01-16 05:00:00;271.1644471605009;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 06:00:00;270.9854450482989;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 07:00:00;266.7615163680573;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 08:00:00;261.3604549997459;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 09:00:00;255.96366631526567;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 10:00:00;249.8831396421068;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 11:00:00;241.86146566182435;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 12:00:00;224.17536832354844;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 13:00:00;218.66265234563164;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 14:00:00;217.6049234368246;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 15:00:00;242.4027901344381;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 16:00:00;252.6252477372143;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 17:00:00;260.75976363521124;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 18:00:00;267.8074537710754;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 19:00:00;266.7337186345589;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 20:00:00;261.64897466807275;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 21:00:00;239.4456700414987;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 22:00:00;222.25115264310017;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-16 23:00:00;167.98718113933495;167.98718113933495;120.31956877466547;0.0;-120.31956877466547
2021-01-17 00:00:00;130.62911227887716;130.62911227887716;116.48495014444147;0.0;-116.48495014444147
2021-01-17 01:00:00;145.34723771622114;145.34723771622114;116.48495014444147;0.0;-116.48495014444147
2021-01-17 02:00:00;132.29316545393755;132.29316545393755;116.48495014444147;0.0;-116.48495014444147
2021-01-17 03:00:00;160.74489645224827;160.74489645224827;116.48495014444147;0.0;-116.48495014444147
2021-01-17 04:00:00;194.3106126781876;194.3106126781876;116.48495014444147;0.0;-116.48495014444147
2021-01-17 05:00:00;281.978130036242;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 06:00:00;281.7974194172404;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 07:00:00;277.9617805469941;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 08:00:00;271.7158027056344;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 09:00:00;265.89270329777986;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 10:00:00;259.6905523367371;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 11:00:00;250.62319566824877;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 12:00:00;248.7273878227911;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 13:00:00;249.6584474962024;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 14:00:00;251.47190830020097;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 15:00:00;253.61050154123885;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 16:00:00;263.8677277610021;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 17:00:00;273.82967087816195;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 18:00:00;279.54496515696616;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 19:00:00;279.68987691705115;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 20:00:00;275.1841931685265;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 21:00:00;252.4902796837453;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 22:00:00;217.39919193807205;200.0;116.48495014444147;0.0;-116.48495014444147
2021-01-17 23:00:00;164.28735458324778;164.28735458324778;116.48495014444147;0.0;-116.48495014444147
2021-01-18 00:00:00;138.51059000907185;138.51059000907185;111.35857461024497;0.0;-111.35857461024497
2021-01-18 01:00:00;150.08038946029498;150.08038946029498;111.35857461024497;0.0;-111.35857461024497
2021-01-18 02:00:00;151.2946846976637;151.2946846976637;111.35857461024497;0.0;-111.35857461024497
2021-01-18 03:00:00;162.3979062623396;162.3979062623396;111.35857461024497;0.0;-111.35857461024497
2021-01-18 04:00:00;198.7797669398283;198.7797669398283;111.35857461024497;0.0;-111.35857461024497
2021-01-18 05:00:00;290.9257467419266;200.0;111.35857461024497;0.0;-111.35857461024497
2021-01-18 06:00:00;290.7949360958113;200.0;111.35857461024497;0.0;-111.35857461024497
2021-01-18 07:00:00;287.9735336957044;200.0;111.35857461024497;0.0;-111.35857461024497
2021-01-18 08:00:00;280.3099650789633;200.0;111.35857461024497;0.0;-111.35857461024497
2021-01-18 09:00:00;274.3097181032467;200.0;111.35857461024497;0.0;-111.35857461024497
2021-01-18 10:00:00;267.9305316800255;200.0;111.35857461024497;0.0;-111.35857461024497
2021-01-18 11:00:00;258.5694247867715;200.0;111.35857461024497;0.0;-111.35857461024497
